feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Dorea_sp_AF36_15AT	Group	CD inactive	-2.96030883028729	0.47603742892547	479	258	1.09826064978675e-09	2.17756486310469e-07
Megasphaera_micronuciformis	Group	CD active	2.63149990987893	0.423210179587623	479	53	1.10277924504718e-09	2.17756486310469e-07
Dorea_formicigenerans	Group	CD active	-4.04097649527721	0.658127864466034	479	335	1.74051588760182e-09	3.30955872849916e-07
Candidatus_Cibionibacter_quicibialis	Group	CD active	-5.30459788385001	0.868426412568782	479	286	2.09467690232925e-09	3.84073972019943e-07
GGB9760_SGB15373	Group	CD inactive	-3.12910703071202	0.513267964739626	479	163	2.24377852567444e-09	3.97226170717675e-07
Faecalicatena_fissicatena	Group	CD active	-5.02824801324869	0.827955865793105	479	233	2.56864319390048e-09	4.39580471916169e-07
Firmicutes_bacterium_AF16_15	Group	CD active	-5.20562024182646	0.858059027015863	479	258	2.66462006832172e-09	4.41295465508507e-07
Lachnospiraceae_bacterium	Group	CD active	-4.31211127362293	0.712898518029621	479	282	2.95683985497251e-09	4.74387994232151e-07
GGB51441_SGB71759	Group	CD inactive	-2.43422211103361	0.40398860369172	479	178	3.37967519821547e-09	5.2579552932237e-07
Eubacteriaceae_bacterium	Group	CD inactive	-2.1023407395445	0.353247318256683	479	234	5.1591739338604e-09	7.79035264012921e-07
Coprococcus_comes	Group	CD active	-5.06850797546209	0.853452150396183	479	293	5.54333397125324e-09	8.13127903097546e-07
GGB79734_SGB15291	Group	CD active	-4.77920440230826	0.806458399153137	479	203	5.95631797888633e-09	8.49437125100068e-07
Coprococcus_eutactus	Group	CD inactive	-2.69048833511373	0.457828069615939	479	137	7.8790861347863e-09	1.09327643827008e-06
Dorea_longicatena	Group	CD active	-4.5114668764217	0.774733408521102	479	350	1.06292011379096e-08	1.43606101689547e-06
Phocaeicola_plebeius	Group	CD inactive	-2.02349565507987	0.348980936455249	479	112	1.221640778887e-08	1.60818045097587e-06
Eubacterium_nodatum	Group	CD inactive	-1.58878281574712	0.275876106086861	479	104	1.51915174906674e-08	1.94983126992716e-06
Blautia_sp_Marseille_P3087	Group	CD active	-4.02879385194521	0.703001848698532	479	224	1.77533636086636e-08	2.22306753089949e-06
Clostridiales_Family_XIII_bacterium_BX16	Group	CD active	-3.0417252600591	0.531768849658303	479	218	1.88451370774047e-08	2.30359366084276e-06
Blautia_glucerasea	Group	CD active	-3.53120086267323	0.622655642518938	479	299	2.4634264084258e-08	2.94121655368791e-06
Vescimonas_coprocola	Group	CD active	-4.13950370369751	0.731092227774698	479	256	2.58919339929663e-08	3.02111793454293e-06
Roseburia_inulinivorans	Group	CD active	-4.23403853075567	0.748988955969048	479	312	2.72066307993278e-08	3.05798344787805e-06
Anaerobutyricum_hallii	Group	CD active	-5.13676095712791	0.908885800553179	479	309	2.73991504874153e-08	3.05798344787805e-06
Collinsella_SGB14861	Group	CD active	-4.33433352631075	0.768937072994956	479	180	2.97197017888213e-08	3.24640316986827e-06
Eubacterium_rectale	Group	CD active	-4.74664604750718	0.847117599587974	479	317	3.56447644889721e-08	3.78472343025787e-06
Waltera_intestinalis	Group	CD active	-4.30237148268479	0.768166423013621	479	196	3.61222142739843e-08	3.78472343025787e-06
Blautia_wexlerae	Group	CD active	-3.27799436257579	0.590486961114908	479	433	4.71716748399988e-08	4.84358757257108e-06
Lacrimispora_celerecrescens	Group	CD active	-4.18884520975934	0.755134112165424	479	215	4.82444958343242e-08	4.8566125806553e-06
Lachnospira_eligens	Group	CD inactive	-3.12422171227949	0.565391261262156	479	262	5.41049114252009e-08	5.34181952417272e-06
Stomatobaculum_longum	Group	CD active	0.499999424509261	0.0911045627975925	479	11	6.61211716183765e-08	6.40502066205179e-06
Mediterraneibacter_butyricigenes	Group	CD inactive	-2.5293153337494	0.461436541598391	479	198	6.85566290855496e-08	6.51795803194837e-06
Ruminococcus_sp_NSJ_13	Group	CD inactive	-1.87991784854092	0.345815385359291	479	109	8.71123456391232e-08	8.1315415002047e-06
Anaerobutyricum_soehngenii	Group	CD active	-4.9264281988548	0.908355074073045	479	271	9.31629898458798e-08	8.54104981908477e-06
Dorea_formicigenerans	Group	CD inactive	-2.24190875238054	0.415324308153944	479	335	1.06531107758523e-07	9.59527556547819e-06
GGB51441_SGB71759	Group	CD active	-3.44145287675526	0.640165171641477	479	178	1.19607105704142e-07	1.05872910462942e-05
Blautia_glucerasea	Group	CD inactive	-2.10536543719388	0.392938876941706	479	299	1.31324183020479e-07	1.1373339783999e-05
Lachnospira_sp_NSJ_43	Group	CD inactive	-2.2734357617252	0.424490177099413	479	123	1.32917878270343e-07	1.1373339783999e-05
Faecalibacterium_prausnitzii	Group	CD inactive	-2.55695054675152	0.477802905858222	479	367	1.35867911664999e-07	1.14351780080017e-05
Alistipes_putredinis	Group	CD active	-4.33641697158426	0.811174267805738	479	240	1.39908532569009e-07	1.15853291324079e-05
Blautia_faecis	Group	CD inactive	-2.18436201082931	0.411120872038059	479	407	1.65783989568493e-07	1.33647566681457e-05
Oscillospiraceae_bacterium_Marseille_Q3528	Group	CD active	-2.69768269942161	0.507824452982705	479	146	1.66603900810543e-07	1.33647566681457e-05
Clostridiales_Family_XIII_bacterium_BX16	Group	CD inactive	-1.77997747513289	0.335583009786925	479	218	1.73740173169342e-07	1.35148795310818e-05
GGB41458_SGB58520	Group	CD inactive	-1.22599916154232	0.231091008447582	479	71	1.72726347967496e-07	1.35148795310818e-05
Blautia_sp_Marseille_P3087	Group	CD inactive	-2.33806740334257	0.443642903159178	479	224	2.07042112305564e-07	1.58649881280115e-05
Dorea_longicatena	Group	CD inactive	-2.54985585767959	0.48891049030242	479	350	2.74138435371758e-07	2.06974518705678e-05
GGB9758_SGB15368	Group	CD inactive	-2.56697023544532	0.492525403682703	479	137	2.79120321586028e-07	2.07681700148213e-05
Romboutsia_timonensis	Group	CD inactive	-2.55572000515457	0.491462673877512	479	355	2.961471833881e-07	2.17202805644929e-05
Fusicatenibacter_saccharivorans	Group	CD active	-3.9074622885861	0.753114423923706	479	370	3.14507802595258e-07	2.27420149087895e-05
Adlercreutzia_equolifaciens	Group	CD inactive	-2.46813516701036	0.476608673529657	479	261	3.3066665019063e-07	2.35783691955374e-05
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CD active	-3.14641290229018	0.608388403296477	479	248	3.42298064178528e-07	2.40734008423639e-05
Ruminococcus_torques	Group	CD active	-4.52787212680748	0.878786834183136	479	396	3.77419118107142e-07	2.61847263832712e-05
Coprococcus_eutactus	Group	CD active	-3.73109661222777	0.725479833068817	479	137	3.95910888880026e-07	2.71014200468007e-05
Blautia_massiliensis	Group	CD inactive	-2.56475990188839	0.499689004592608	479	340	4.16845706169258e-07	2.74369981470894e-05
Enterococcus_SGB6173	Group	CD inactive	-1.7148490772906	0.334077688365485	479	111	4.16064686855405e-07	2.74369981470894e-05
Dorea_sp_AF24_7LB	Group	CD inactive	-2.1626473249389	0.421031573830847	479	145	4.08876754993399e-07	2.74369981470894e-05
Terrisporobacter_othiniensis	Group	CD active	1.2552906631115	0.245218148149706	479	21	4.46438124517227e-07	2.90128269781196e-05
Roseburia_inulinivorans	Group	CD inactive	-2.40331770897384	0.472663955970282	479	312	5.30561200026829e-07	3.40487650117217e-05
Collinsella_SGB14861	Group	CD inactive	-2.46442133036953	0.485252600745992	479	180	5.46661934591481e-07	3.46489181752181e-05
Lachnospiraceae_bacterium	Group	CD inactive	-2.27175618635139	0.449888387608158	479	282	6.3170383147892e-07	3.95508228147899e-05
Clostridium_sp_AF34_10BH	Group	CD active	-4.25588152601185	0.844924410607635	479	245	6.7247341846509e-07	4.15961268722864e-05
Faecalibacillus_intestinalis	Group	CD active	-4.68570489245461	0.934088948034743	479	317	7.44867787947951e-07	4.55256098014855e-05
Blautia_faecicola	Group	CD inactive	-1.53051088799369	0.30618903259703	479	88	8.13053321622755e-07	4.91084206260144e-05
Clostridium_sp_NSJ_42	Group	CD inactive	-1.48765751435129	0.297941686043594	479	77	8.35228974333011e-07	4.98612273747172e-05
Ligilactobacillus_acidipiscis	Group	CD active	0.404277163391443	0.0811088925133512	479	5	8.7191578202536e-07	5.14530531599793e-05
Lachnospiraceae_bacterium_NSJ_46	Group	CD inactive	-1.67080085606052	0.339690962927094	479	86	1.20254312991012e-06	7.01574594199836e-05
Mediterraneibacter_butyricigenes	Group	CD active	-3.57657362413972	0.731197860916385	479	198	1.37208893576231e-06	7.91494898449853e-05
GGB9747_SGB15356	Group	CD inactive	-1.57782755935494	0.323965836233531	479	55	1.51880863847928e-06	8.5687511537941e-05
Clostridiales_bacterium_NSJ_40	Group	CD inactive	-1.03284080516531	0.211968694721377	479	61	1.50236101207868e-06	8.5687511537941e-05
Ruminococcus_torques	Group	CD inactive	-2.69647393867848	0.554575415550942	479	396	1.57939488424537e-06	8.7273361447578e-05
GGB35068_SGB47850	Group	CD inactive	-1.79610687471944	0.369414913444826	479	131	1.5809159748003e-06	8.7273361447578e-05
Lachnospiraceae_bacterium_AM48_27BH	Group	CD active	-3.05030665912728	0.629058772858161	479	143	1.68312864961779e-06	9.19274732674229e-05
Lachnospira_sp_NSJ_43	Group	CD active	-3.25371376173595	0.672652209987418	479	123	1.78167635961419e-06	9.62855413711503e-05
Catenibacterium_SGB4425	Group	CD inactive	-1.61485266438222	0.334942764440074	479	82	1.92220661633883e-06	0.000102798008002953
Eubacterium_ramulus	Group	CD active	-3.80093338706224	0.7921283366411	479	287	2.14406946444406e-06	0.000113480954953152
GGB9758_SGB15368	Group	CD active	-3.74044179703759	0.780461643484691	479	137	2.20384710304814e-06	0.000115454602316828
Lachnospiraceae_bacterium_NSJ_29	Group	CD inactive	-2.26745210582538	0.473420063699147	479	276	2.23643853147183e-06	0.000115978539601782
Clostridium_fessum	Group	CD active	-3.79005187559355	0.793418049571204	479	273	2.37486113927445e-06	0.00012192537089035
Lachnospiraceae_bacterium_OF09_6	Group	CD inactive	-2.14225940644608	0.452137831823399	479	88	2.85289386941688e-06	0.000145017397283032
Eubacterium_saphenum	Group	CD inactive	-1.4001284883108	0.295650776820931	479	88	2.88418341964944e-06	0.000145170565455688
Anaerobutyricum_soehngenii	Group	CD inactive	-2.70468441992699	0.573235024782911	479	271	3.13106434570527e-06	0.000156066838357775
Clostridium_leptum	Group	CD active	-3.93045880819267	0.838674020255196	479	279	3.63304397027668e-06	0.000179346612917312
Agathobaculum_butyriciproducens	Group	CD active	-3.41650718536078	0.732419343322055	479	369	4.02192729233829e-06	0.000196653092560617
Faecalibacterium_SGB15346	Group	CD active	-3.73886519901665	0.802053348517461	479	252	4.07974526745642e-06	0.000197598228331333
GGB9760_SGB15373	Group	CD active	-3.78821122659957	0.813330553740936	479	163	4.15556470264201e-06	0.000199389431620225
Enterocloster_clostridioformis	Group	CD inactive	1.74442329494307	0.374800421524446	479	127	4.22128685528393e-06	0.00020066746958359
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CD inactive	-1.78391300271777	0.383935259895127	479	248	4.37845148902334e-06	0.000206229082060971
GGB3653_SGB4964	Group	CD active	-3.46124793552785	0.745301599570463	479	149	4.42535700224208e-06	0.000206543480450099
GGB9699_SGB15216	Group	CD active	-3.85745413137991	0.833147645931003	479	195	4.7239603887256e-06	0.000218493807528984
GGB9760_SGB15374	Group	CD inactive	-1.41437454137849	0.30580722468925	479	95	4.83261936593199e-06	0.000221523819863347
Eubacterium_rectale	Group	CD inactive	-2.46945154158149	0.534589933005431	479	317	4.96174404285955e-06	0.00022543003465523
Clostridium_sp_AF27_2AA	Group	CD inactive	-0.959780445063291	0.208459712297456	479	64	5.32114329741884e-06	0.000239638155166213
Enterocloster_clostridioformis	Group	CD active	2.73112422353915	0.593913229194916	479	127	5.46062662128371e-06	0.000243781365858005
Collinsella_aerofaciens	Group	CD active	-4.64485302635077	1.01158022195953	479	293	5.63493439943974e-06	0.000249394424195893
Clostridiales_bacterium_KLE1615	Group	CD active	-3.76537640444451	0.824494673348454	479	298	6.31217654094737e-06	0.000276980464625845
Christensenellaceae_bacterium_NSJ_63	Group	CD active	-2.9656155633258	0.650870911660265	479	163	6.62227451669616e-06	0.000288125062446763
Phocaeicola_plebeius	Group	CD active	-2.51032708902322	0.552999364447311	479	112	7.15197731992938e-06	0.000308556735802667
Firmicutes_bacterium_AF16_15	Group	CD inactive	-2.45371156427386	0.541494732242873	479	258	7.4202399648746e-06	0.000317462599830551
Faecalibacillus_intestinalis	Group	CD inactive	-2.66343270050802	0.589474883291158	479	317	7.87249978726271e-06	0.000334028214114105
Mogibacterium_pumilum	Group	CD inactive	-1.04163566796574	0.231299650229259	479	70	8.42146111145163e-06	0.000354391650378629
Massiliimalia_timonensis	Group	CD active	-2.5693116150397	0.57273248140402	479	153	9.10624309898004e-06	0.000377027839275512
Ruminococcus_sp_AF13_28	Group	CD inactive	-2.98892897033047	0.666041221875229	479	279	9.04315398797224e-06	0.000377027839275512
Lachnospira_pectinoschiza	Group	CD inactive	-1.86598271289943	0.416987393887954	479	185	9.57408046945695e-06	0.000393226633041536
Clostridium_SGB6179	Group	CD inactive	-1.94778797836658	0.435924690812273	479	153	9.86803278470782e-06	0.000402083177116587
Clostridium_SGB6179	Group	CD active	-3.08460435696671	0.690771477131933	479	153	9.98943408742872e-06	0.000403824839408339
Anaerostipes_hadrus	Group	CD active	-2.79078046780443	0.625531564840246	479	408	1.01698273394564e-05	0.000407905418443508
GGB9237_SGB14179	Group	CD inactive	-1.02734790869579	0.23056693775747	479	77	1.04330274000994e-05	0.000412024328247002
Waltera_intestinalis	Group	CD inactive	-2.16016244001553	0.484766267181333	479	196	1.0416989416895e-05	0.000412024328247002
Lachnospiraceae_bacterium_NSJ_46	Group	CD active	-2.39734932907443	0.538278361320366	479	86	1.0527338078614e-05	0.000412575219050413
Coprococcus_SGB4669	Group	CD inactive	-1.32655693338308	0.29847998753737	479	113	1.09770404670811e-05	0.000426940346651471
Selenomonas_felix	Group	CD active	0.546891571314949	0.123152137034649	479	6	1.11545766773488e-05	0.00043058343354518
GGB9767_SGB15385	Group	CD inactive	-0.924645530277753	0.209622249904714	479	51	1.27344808037017e-05	0.000487901674971677
Clostridium_sp_Marseille_P3244	Group	CD active	-2.61909586800613	0.594622553470477	479	151	1.30994448614843e-05	0.000498167036436002
Clostridiaceae_bacterium_AF18_31LB	Group	CD inactive	-1.9659090886035	0.447828048782724	479	190	1.39836674741037e-05	0.000527883447147416
Clostridiales_bacterium_KLE1615	Group	CD inactive	-2.27810448047372	0.520313298180876	479	298	1.47145954886082e-05	0.000551421410500107
Clostridiaceae_bacterium	Group	CD inactive	-2.24591722337338	0.513300880947713	479	384	1.49033881420907e-05	0.000554449237112272
Gordonibacter_pamelaeae	Group	CD active	-3.04236958285946	0.697112397293474	479	182	1.56562076699144e-05	0.000578265972498852
Blautia_luti	Group	CD active	-2.53574103900426	0.581450887218877	479	153	1.58771221927183e-05	0.000582236752410111
Flavonifractor_plautii	Group	CD inactive	2.03441235920892	0.466981232950824	479	314	1.6196901339294e-05	0.000589751003375428
Adlercreutzia_equolifaciens	Group	CD active	-3.28747371410452	0.755239802578081	479	261	1.64571179345733e-05	0.000595005939972531
Anaerotignum_faecicola	Group	CD active	-3.45259529851967	0.79682882609748	479	180	1.79609709202677e-05	0.000644836536396185
Escherichia_coli	Group	CD active	3.26684357175503	0.754671266592105	479	424	1.82847887688108e-05	0.00064740762440741
Mogibacterium_sp_NSJ_24	Group	CD inactive	-1.94722374150093	0.449825341883465	479	128	1.82836641820539e-05	0.00064740762440741
GGB9770_SGB15390	Group	CD active	-1.88993054571692	0.437834339965091	479	93	1.92915856269547e-05	0.000678376716498532
Anaerococcus_SGB4342	Group	CD inactive	-0.869345632073657	0.201779714362999	479	47	1.99886086256012e-05	0.000698105555672358
Ruminococcus_lactaris	Group	CD inactive	-2.23517900074619	0.519359506516896	479	169	2.03984156332853e-05	0.000707604499062747
Eubacterium_ramulus	Group	CD inactive	-2.15029660529802	0.499887895874948	479	287	2.05911680910074e-05	0.000709497026706256
GGB9627_SGB15081	Group	CD inactive	-1.54638376421926	0.360004207728459	479	108	2.11435568517012e-05	0.000723673472510892
Alistipes_shahii	Group	CD inactive	-1.52818549440994	0.356165149147348	479	159	2.15878496920805e-05	0.000733986889530736
Turicibacter_bilis	Group	CD active	-3.121923586949	0.728644066621794	479	186	2.21659243542693e-05	0.000748683260755387
GGB9713_SGB15249	Group	CD inactive	-1.91295679886851	0.447257675670513	479	93	2.28956360993143e-05	0.000768275789110326
GGB3277_SGB4327	Group	CD inactive	-1.76588280263335	0.41303741192273	479	78	2.3066690187761e-05	0.000768989528727047
Clostridium_butyricum	Group	CD inactive	2.20836058182749	0.517377725709895	479	339	2.37732960093638e-05	0.000787432914271445
Faecalimonas_umbilicata	Group	CD active	4.08789076112692	0.958134807339075	479	154	2.39651901921818e-05	0.000788700554145265
GGB3815_SGB5180	Group	CD inactive	-1.34966966282591	0.316593606267187	479	72	2.43203399828357e-05	0.000795290608101138
GGB9713_SGB15249	Group	CD active	-3.00638836900115	0.708729860439501	479	93	2.66385038468868e-05	0.000865582776898207
Clostridiaceae_bacterium_Marseille_Q4149	Group	CD active	-1.98406948912775	0.468541137458428	479	85	2.74943095534141e-05	0.000887772234259296
Faecalimonas_umbilicata	Group	CD inactive	2.54910404055075	0.604649487526524	479	154	2.97889477185621e-05	0.000944052207327763
Clostridium_sp_NSJ_42	Group	CD active	-1.99089591464484	0.472121958001553	479	77	2.96527580759615e-05	0.000944052207327763
Eubacterium_nodatum	Group	CD active	-1.84334821256884	0.437156576178183	479	104	2.96822816606265e-05	0.000944052207327763
Ruminococcus_sp_NSJ_13	Group	CD active	-2.30715057563177	0.5479831943322	479	109	3.05070586960244e-05	0.00095566124100187
Lachnoanaerobaculum_orale	Group	CD active	0.668210341402203	0.158769744370122	479	14	3.07136939550659e-05	0.00095566124100187
GGB51269_SGB5062	Group	CD inactive	-0.942760203946777	0.223995127783048	479	38	3.06918354131347e-05	0.00095566124100187
Enterococcus_SGB6173	Group	CD active	-2.22546299915913	0.52938349933573	479	111	3.13485427423726e-05	0.000969538665297235
Limosilactobacillus_coleohominis	Group	CD active	0.135524662773246	0.0322649641842511	479	3	3.18208816887606e-05	0.000978253931677227
Massiliimalia_massiliensis	Group	CD active	-1.7447978241657	0.416184842728036	479	103	3.29231847831033e-05	0.0010061168492646
GGB9342_SGB14306	Group	CD inactive	-1.33639345330958	0.319095646233367	479	64	3.35299645304495e-05	0.00101859667396052
Ruminococcus_sp_AF41_9	Group	CD inactive	-1.6339418379237	0.390278504170106	479	139	3.37386341241351e-05	0.00101890675054888
Bacteroides_fragilis	Group	CD inactive	2.44855525231887	0.586100743633378	479	225	3.50371816550209e-05	0.00105193503284724
Clostridium_sp_AM49_4BH	Group	CD active	-2.07410162559481	0.496669629067035	479	124	3.52883143290168e-05	0.00105331514979751
Butyricimonas_SGB15260	Group	CD active	-2.53015108410947	0.608777185423976	479	94	3.83865510330397e-05	0.00112472560721494
Faecalibacterium_SGB15346	Group	CD inactive	-2.10358201244724	0.506151266434883	479	252	3.84004551629306e-05	0.00112472560721494
Alistipes_communis	Group	CD active	-2.59197067884107	0.623605142713146	479	127	3.83364842936261e-05	0.00112472560721494
GGB3570_SGB4777	Group	CD inactive	-1.22888310843394	0.295755078101052	479	85	3.85570134144583e-05	0.00112472560721494
Lachnospira_pectinoschiza	Group	CD active	-2.73440112781938	0.660763210004592	479	185	4.13888047111363e-05	0.00119953542187834
Lactobacillus_gasseri	Group	CD active	1.93789457073293	0.468418615547758	479	64	4.15888790600594e-05	0.00119953542187834
Blautia_hansenii	Group	CD inactive	2.09436769407727	0.50649011469994	479	157	4.19467897971561e-05	0.00120309954647262
Clostridium_sp_AF34_10BH	Group	CD inactive	-2.20354303932605	0.533205878712807	479	245	4.23773694413951e-05	0.00120869674840068
Clostridiaceae_bacterium_AF18_31LB	Group	CD active	-2.92596707849161	0.709633680492694	479	190	4.40868033842994e-05	0.00123683960969942
Fusobacterium_nucleatum	Group	CD active	1.68592911111455	0.408809667656408	479	64	4.3941472091937e-05	0.00123683960969942
GGB35068_SGB47850	Group	CD active	-2.41422275417382	0.585379288700898	479	131	4.39032830337426e-05	0.00123683960969942
GGB9545_SGB14951	Group	CD inactive	-0.742937942667433	0.180261955378178	479	26	4.44156308739258e-05	0.00123929265710182
Nitrosopumilus_SGB14899	Group	CD active	-1.60400621820259	0.390298246871049	479	111	4.665328334391e-05	0.001294691657771
GGB9708_SGB15234	Group	CD inactive	-1.68249016464797	0.410379134365174	479	96	4.86128426145623e-05	0.00134181899990948
Candidatus_Nanoperiomorbus_periodonticus	Group	CD inactive	-1.1449016132613	0.279476805921723	479	121	4.92772665467559e-05	0.00135288495428366
Schaalia_cardiffensis	Group	CD inactive	-0.876786714794428	0.214285715691004	479	74	5.02977019912392e-05	0.00137355532990969
Anaerotruncus_rubiinfantis	Group	CD active	-1.92579903722819	0.471048043730937	479	99	5.100282624899e-05	0.00138544185165246
Butyricicoccus_sp_AM29_23AC	Group	CD inactive	-1.79413226663039	0.43932026460246	479	134	5.19551519083421e-05	0.00140388289419699
Blautia_wexlerae	Group	CD inactive	-1.52132076834948	0.37263820883492	479	433	5.22399389534268e-05	0.00140418767846541
GGB4456_SGB6141	Group	CD active	-2.46279531136974	0.604423847098894	479	119	5.39945322748635e-05	0.00144379129530807
Oscillibacter_sp_ER4	Group	CD active	-2.9126137400735	0.715525366341577	479	182	5.49031673864919e-05	0.00145295289361984
Turicibacter_bilis	Group	CD inactive	-1.87223867016847	0.459824920352983	479	186	5.4667020163268e-05	0.00145295289361984
Gordonibacter_pamelaeae	Group	CD inactive	-1.78915556184214	0.439926251027761	479	182	5.57404653069167e-05	0.0014675464045421
GGB9522_SGB14921	Group	CD active	-1.66335756274983	0.410692784631081	479	95	5.97573363983113e-05	0.0015652763523925
Barnesiella_intestinihominis	Group	CD active	-2.65125342527197	0.655143121716038	479	132	6.05759274945767e-05	0.00157866401907186
Clostridium_paraputrificum	Group	CD inactive	0.809389603679038	0.20026235334004	479	39	6.18854740637796e-05	0.0016046465850679
Lacrimispora_celerecrescens	Group	CD inactive	-1.92154577281665	0.476541975552128	479	215	6.43224325446407e-05	0.00165945411399088
GGB9602_SGB15031	Group	CD inactive	-1.08323921477438	0.269156884221175	479	84	6.63929513926645e-05	0.00169368507525506
GGB9708_SGB15234	Group	CD active	-2.61655532003532	0.650291682954092	479	96	6.66389530972969e-05	0.00169368507525506
Raoultibacter_timonensis	Group	CD inactive	-1.30773989483869	0.324947178299989	479	118	6.64189381295858e-05	0.00169368507525506
Butyricimonas_SGB15260	Group	CD inactive	-1.54434481929959	0.384180608370468	479	94	6.76934112161631e-05	0.00171200972011715
Eubacterium_ventriosum	Group	CD active	-3.3310174247997	0.832998038176493	479	230	7.37762873477932e-05	0.00185670323158613
GGB9293_SGB14250	Group	CD inactive	-1.20395789403479	0.301316131020082	479	38	7.4736745851725e-05	0.00187169977172076
Dysosmobacter_sp_BX15	Group	CD active	-2.26696900136368	0.569386684767646	479	162	7.92051839612283e-05	0.00196845961422535
GGB3570_SGB4777	Group	CD active	-1.8656864872368	0.468657032911938	479	85	7.93671874064368e-05	0.00196845961422535
Dysosmobacter_welbionis	Group	CD active	-3.06333431963534	0.771492270143373	479	242	8.27486916250121e-05	0.00204246049424429
GGB9760_SGB15374	Group	CD active	-1.92103957189038	0.48458578458264	479	95	8.49161166274138e-05	0.00208592986968968
Enterocloster_bolteae	Group	CD inactive	1.9178742357834	0.484210545843868	479	258	8.61177685215749e-05	0.00210407134741185
GGB41458_SGB58520	Group	CD active	-1.45004034177689	0.36618957499241	479	71	8.6474299630678e-05	0.00210407134741185
Eubacterium_SGB6276	Group	CD inactive	-1.58712928351862	0.401080141059115	479	68	8.74150021870511e-05	0.00211692745862415
Ruminococcus_bromii	Group	CD active	-4.7682739331599	1.20637377889693	479	188	8.90474671896736e-05	0.0021463366035295
Bacteroides_caccae	Group	CD inactive	-1.85999563743475	0.470789540927729	479	211	8.96863631129319e-05	0.0021516345244009
GGB9237_SGB14179	Group	CD active	-1.44233794394977	0.365359126310882	479	77	9.08082608737035e-05	0.00216253233660601
Lachnospiraceae_bacterium_BX3	Group	CD inactive	-1.20969076255683	0.306588809513866	479	83	9.15752986158446e-05	0.00216253233660601
GGB3588_SGB4808	Group	CD inactive	-1.06095710725793	0.26879892832264	479	49	9.1064780163083e-05	0.00216253233660601
Olsenella_phocaeensis	Group	CD inactive	-0.939703504394729	0.238202935553979	479	49	9.18254868290048e-05	0.00216253233660601
