diet	species	Cor_diet_sp	Pval_diet_sp	Cor_sp_cdai	Pval_sp_cdai	Qval_diet_sp	Qval_sp_cdai
breast_fed	Ruminococcus_gnavus	-0.0553689663008349	0.406397830531893	0.0863264160567583	0.19501726459077	0.71811918673177	0.237707298652891
breast_fed	Anaerostipes_hadrus	0.0078542603451643	0.906317339885082	-0.212113478422704	0.00130522105691837	0.968422600070439	0.00411960396089861
breast_fed	Clostridium_spiroforme	0.0812427249247712	0.222728759745118	-0.135652978871756	0.0411531684427318	0.555086350585561	0.0692745002119319
breast_fed	Fusicatenibacter_saccharivorans	0.147602976774399	0.0261632126196714	-0.220097307242277	0.000841317922729986	0.216877775452049	0.00283243700652429
breast_fed	Firmicutes_bacterium_AF16_15	0.037801416235232	0.570989957395213	-0.26324274634532	5.93689460046381e-05	0.819079438234086	0.000399750903097897
breast_fed	Clostridium_scindens	0.220271848880539	0.000833133579733488	-0.0414768377412145	0.53411988208035	0.0397529885286575	0.586370740109949
breast_fed	Clostridiaceae_bacterium	0.126554607135198	0.05692673383852	-0.278974638464035	1.99944817010459e-05	0.315118768201036	0.000201944265180563
breast_fed	Bacteroides_fragilis	0.103677155173099	0.11932078789859	-0.086263596104615	0.195343621665247	0.424423710801473	0.237707298652891
breast_fed	GGB9719_SGB15272	0.18817620707336	0.00444158190489299	-0.221966196446282	0.000757411691577635	0.0933967422619711	0.00273209217319075
breast_fed	Lachnoclostridium_phocaeense	0.0940581336281501	0.157820903847047	-0.112000625455783	0.0922890746967231	0.474327822212189	0.127687623895466
breast_fed	Lacrimispora_celerecrescens	0.0583827978448438	0.381292911615662	-0.142891931890529	0.0313930828426888	0.696696573524589	0.0572530901783967
breast_fed	Drancourtella_sp_An57	-0.00819323565082238	0.902293888816359	-0.0571033673185892	0.391832803436198	0.967637303423161	0.449717194852909
breast_fed	Clostridium_fessum	0.0667071921707811	0.31701456086426	-0.254330226959536	0.000106790408593349	0.641576312242647	0.000599212848218234
breast_fed	Roseburia_inulinivorans	0.183659464781249	0.00551201599629421	-0.266313665862174	4.825907465191e-05	0.102694744629986	0.000399750903097897
breast_fed	Mediterraneibacter_glycyrrhizinilyticus	0.0171603901545035	0.797071514483115	-0.151548682169981	0.0223766249965341	0.925832710986073	0.0443144926401951
breast_fed	GGB3005_SGB3996	0.0745738057304263	0.263172713863574	-0.286626478169959	1.14914211326687e-05	0.592807666427513	0.000165804790628506
breast_fed	Eggerthella_lenta	0.0106348822980017	0.873392662550691	0.046985380553759	0.481191670742911	0.955577430365191	0.534069876319055
breast_fed	Romboutsia_timonensis	-0.0264273497630085	0.692076091358466	-0.209669246246988	0.00148841288133726	0.876340494435431	0.00455544548530496
breast_fed	Lacrimispora_saccharolytica	0.0888241412280254	0.182361256955335	-0.259268382653605	7.73371922562219e-05	0.50791183178126	0.000488191026117401
breast_fed	Flavonifractor_plautii	0.133088379440867	0.0451742802765752	-0.263515611197119	5.8291946412325e-05	0.281550097008694	0.000399750903097897
breast_fed	Monoglobus_pectinilyticus	-0.0473063025981551	0.478198060985763	-0.168797771404407	0.0108510050447995	0.762724409645758	0.0243544779894389
breast_fed	Blautia_hydrogenotrophica	0.215098306619695	0.0011096172858024	-0.130319182768372	0.0498804693929048	0.044972879139303	0.0812568936884416
breast_fed	GGB9453_SGB14845	0.121214508534268	0.0683146030197552	-0.114260575069415	0.0858631994026818	0.335940180857008	0.122143424502406
breast_fed	Alistipes_onderdonkii	0.0671883562202601	0.313528634094098	-0.322695607193644	6.74307931732901e-07	0.640747016854712	3.40525505525115e-05
breast_fed	Roseburia_intestinalis	-0.0148660426918128	0.823725940652508	-0.203966431933554	0.00201079481950803	0.9350665957481	0.0058025793362946
breast_fed	Ruthenibacterium_lactatiformans	0.169668715826185	0.010443196731662	-0.194634899808369	0.00323484530768666	0.133159432080128	0.00816798440190881
breast_fed	Clostridium_sp_AT4	0.0957279635022349	0.150539489979356	-0.159544640575251	0.0161307592768572	0.465139732067132	0.0346639720630335
breast_fed	Candidatus_Pseudobutyricicoccus_lothianensis	-0.0124716615940591	0.851759073208721	-0.154781698878144	0.0196362942602809	0.946285464953802	0.0413164570610285
breast_fed	GGB3463_SGB4621	-0.00818950356479884	0.902338173254688	-0.0946661774640291	0.155139404302639	0.967637303423161	0.195863497932081
breast_fed	Blautia_massiliensis	0.0795958103369192	0.232279524694068	-0.197137675184746	0.00285334391659323	0.565665492243548	0.00777514101674566
breast_fed	GGB3817_SGB5182	0.0907862383231542	0.172851673009622	-0.132418058550997	0.0462779373973883	0.497074273805565	0.0766241258546922
breast_fed	GGB14025_SGB14906	0.0553879226561664	0.406236925151945	-0.264342771132527	5.51383566152527e-05	0.71811918673177	0.000399750903097897
breast_fed	Tyzzerella_nexilis	-0.0988916209529239	0.137445740086697	0.0797685077047502	0.231264680258535	0.44780708866956	0.278068246501333
breast_fed	Gemmiger_formicilis	0.0611218671233466	0.359317021383879	-0.220111433638102	0.000840652784378193	0.680911790164585	0.00283243700652429
breast_fed	Blautia_obeum	0.0943571420079607	0.156497937890561	-0.19203969758323	0.0036786458590803	0.472938635640096	0.00906203004310026
breast_fed	Ruminococcus_bicirculans	0.057720375139623	0.386728170885648	-0.2914470016727	8.03888534713423e-06	0.701447410141359	0.00013532123667676
breast_fed	Bifidobacterium_longum	0.0615650842492049	0.355836842984687	-0.137249282019368	0.0388057015888841	0.678224617606874	0.0664300993301237
breast_fed	Mogibacterium_sp_BX12	0.197134444166955	0.00285380893215928	-0.251087406968852	0.000131537180610407	0.0760619352890786	0.000660330402687183
breast_fed	Longicatena_caecimuris	0.0788953847059925	0.236427704821665	-0.0076325690042029	0.90894999339543	0.570466501672357	0.918039493329385
breast_fed	GGB9480_SGB14873	-0.083005040836007	0.212821668889403	-0.0516164579570819	0.438988073899019	0.54345280452264	0.498177477121359
breast_fed	Dysosmobacter_welbionis	0.204378181334575	0.00196810792707957	-0.407803940829769	1.65639584489482e-10	0.0613546656639478	1.67295980334377e-08
breast_fed	Eubacterium_ramulus	0.096210721824934	0.148482538885396	-0.146724291780717	0.0270776416713537	0.461851105384794	0.0516007888454099
breast_fed	Longibaculum_muris	0.0235367872490816	0.724306894461012	-0.0103869688763611	0.876320172844309	0.890844282592347	0.894023610679547
breast_fed	Butyricimonas_SGB15266	-0.0541416681383189	0.416895600968215	0.0501249449355164	0.452344706810704	0.724639903314916	0.507631282087568
breast_fed	Proteus_mirabilis	0.0247247757325306	0.710997727056482	0.0300261044283076	0.652715560114547	0.884556296685127	0.693939700753361
breast_fed	Enterocloster_bolteae	0.0150065732237836	0.822087181428875	-0.105503112169919	0.11291714081856	0.93375868668956	0.154116638144251
breast_fed	Anaerotruncus_colihominis	0.185135997493928	0.00513904360032678	-0.255198220019067	0.000100948753139421	0.0991138157691164	0.000599212848218234
breast_fed	Companilactobacillus_farciminis	0.0408882279967773	0.53994331061776	0.017039140927802	0.798474542679113	0.802595827324152	0.822917640924392
breast_fed	Blautia_caecimuris	0.0495019752659051	0.457990275145853	-0.0970491642203907	0.144960851223648	0.750833777136051	0.187705717610108
breast_fed	Massilicoli_timonensis	0.0266454195272622	0.689666002965368	-0.0735235951192049	0.269973787519322	0.874153936387412	0.320792382817076
breast_fed	Faecalibacterium_prausnitzii	0.146061672863188	0.0277852147928035	-0.281858701516015	1.62583856433924e-05	0.224032887341974	0.000183683855706025
breast_fed	Eubacterium_sp_An11	-0.0717254994623596	0.281894023828395	-0.0363244665130557	0.586137586309245	0.61008398571881	0.636558023841223
breast_fed	Blautia_faecis	0.118495813293687	0.0747906618366669	-0.215253692003636	0.00110021274465271	0.349630402106124	0.00358456410354593
breast_fed	Clostridiales_Family_XIII_bacterium_BX16	0.0599332968702155	0.368754191926586	-0.118192062911073	0.0755441609467785	0.688442371135384	0.110579134139487
breast_fed	GGB3534_SGB4722	0.0298108393901352	0.655044497504016	-0.116922474154823	0.0787604502187941	0.858334169143193	0.113640078172831
breast_fed	Hydrogenoanaerobacterium_saccharovorans	0.179701080997427	0.00663444676771774	-0.250415313167274	0.000137296420360701	0.111486420683167	0.000660330402687183
breast_fed	GGB3538_SGB4728	0.0815333208660713	0.221072946213699	-0.154276104416481	0.0200446177820832	0.552584721883375	0.0413164570610285
breast_fed	Pseudoflavonifractor_sp_An184	0.0333429787995381	0.617266426325694	-0.194951625857554	0.00318413990881195	0.840393240240516	0.00816798440190881
breast_fed	GGB2653_SGB3574	0.0987853754579064	0.137870827986483	-0.303658853786917	3.15691068767467e-06	0.448051005768095	9.80738262957404e-05
breast_fed	Erysipelatoclostridium_ramosum	-0.125481688703331	0.0590793065396407	0.147624749141256	0.0261408953699969	0.320263246467713	0.0507736621609555
breast_fed	Eisenbergiella_massiliensis	0.0919642956810894	0.167321854829245	-0.142600251299538	0.0317442876236655	0.490638406375008	0.0572530901783967
breast_fed	GGB9699_SGB15216	0.172792371994508	0.00908978396993532	-0.292255510115371	7.56642496963704e-06	0.127474270233142	0.00013532123667676
breast_fed	Lachnospira_eligens	0.113026301356218	0.0893266811476812	-0.272094931442217	3.24483495823037e-05	0.379412852747672	0.000297934846164788
breast_fed	Holdemania_massiliensis	-0.0302127930659625	0.65069850661888	-0.238063557338916	0.000295561062894742	0.857570265345697	0.00129789858053778
breast_fed	Streptococcus_vestibularis	-0.138015287638798	0.0377199912999467	0.00103094927805032	0.987675511158491	0.258979117368865	0.987675511158491
breast_fed	Frisingicoccus_caecimuris	-0.0394401358196302	0.554403067480733	-0.0236230546708921	0.723337581964859	0.812666672091731	0.761011414358862
breast_fed	Vescimonas_coprocola	0.246467555776741	0.000176175223884273	-0.228193824748204	0.000530359679543007	0.0198870738019952	0.00206024337053245
breast_fed	Faecalicatena_contorta	0.104979955798975	0.114723723796993	-0.0997175772284723	0.134175255829302	0.41609597050867	0.175996114789084
breast_fed	Clostridia_bacterium_UC5_1_1D1	0.193768361312154	0.00337732785552865	-0.281765626178608	1.63678683302399e-05	0.0815231717579809	0.000183683855706025
breast_fed	GGB3175_SGB4191	-0.0146918337340167	0.825758491383506	-0.231278702530117	0.000442945889989141	0.935989689878882	0.00178950139555613
breast_fed	Clostridium_sp_AF36_4	0.0299939079165611	0.653063678862636	-0.251697196554453	0.000126508232380298	0.857570265345697	0.000660330402687183
breast_fed	Clostridium_butyricum	0.00581517805362417	0.930566953661857	0.0331295726565571	0.619521883543468	0.977426373331748	0.66565649189245
breast_fed	Clostridium_symbiosum	0.0667681846138	0.316571291997666	-0.120007621459822	0.0711305994906181	0.641576312242647	0.105649861008124
breast_fed	Clostridiales_bacterium_KLE1615	0.151745576494582	0.0222007587345087	-0.224544138609435	0.000654299147992901	0.195877039133435	0.002447563479529
breast_fed	GGB3653_SGB4964	0.109353628265556	0.100297091386106	-0.201950512076544	0.00223222613051562	0.39657058636461	0.00626263442172436
breast_fed	GGB9531_SGB14932	0.0243324304649122	0.71538377696983	-0.191172412426053	0.00383878613265672	0.886549220539299	0.00923136665234117
breast_fed	Anaeromassilibacillus_sp_An250	0.122294110861709	0.0658733685527316	-0.300998056455593	3.88411193250457e-06	0.332800886140352	9.80738262957404e-05
breast_fed	Limosilactobacillus_fermentum	-0.121870919464541	0.0668216546131509	0.0953756997972548	0.152053990860111	0.333999778038095	0.19439814021356
breast_fed	Gordonibacter_pamelaeae	-0.0776303908804643	0.24405073453445	-0.12250353419261	0.0654081844942171	0.575174113144329	0.100356244191123
breast_fed	Agathobaculum_butyriciproducens	0.141095284781137	0.0336100109073534	-0.163748579782756	0.0135038520274959	0.245395429970093	0.0296497620603714
breast_fed	GGB5973_SGB4591	0.0652182463711483	0.327960969273542	-0.0664923157382765	0.318579417519664	0.653463839243265	0.374145594994024
breast_fed	GGB3510_SGB4687	-0.00452997375676558	0.945885540126488	-0.113402431408078	0.0882595846694616	0.983024290009602	0.123808584050217
breast_fed	Collinsella_SGB4121	0.105407928117854	0.113244166034036	-0.128876168921239	0.0524904078915137	0.41609597050867	0.0841512888419505
breast_fed	GGB3678_SGB4991	0.0511492349663638	0.443147707542487	-0.120125856036108	0.070850615179814	0.740843540053476	0.105649861008124
baby_food	Dialister_invisus	-0.202706123254186	0.00214675177296852	-0.127033622103481	0.0559868443246178	0.0642020530967197	0.0883542386997875
baby_food	Clostridium_leptum	-0.148942025608006	0.0248207176036497	-0.243601015160588	0.000210607972935065	0.209366844313863	0.000966882057565524
baby_food	Ruminococcus_torques	0.0178593957394868	0.788995841349489	-0.100351276527321	0.131706822661328	0.923751917410122	0.175031435378871
baby_food	Blautia_wexlerae	-0.034087304448153	0.609427891737482	-0.173260115052939	0.00890111486734713	0.836790569094094	0.020432104581865
baby_food	Candidatus_Cibionibacter_quicibialis	-0.151813719287009	0.0221401722588263	-0.232579198193992	0.000410264693061033	0.195792583247409	0.00172653058329851
baby_food	Bilophila_wadsworthia	-0.0294437667581817	0.659023519512448	-0.143009827160386	0.0312520708495765	0.859732246053289	0.0572530901783967
baby_food	Escherichia_coli	0.0858137759600564	0.197692117853803	0.139393534445937	0.0358311236218738	0.523993334477138	0.0634902365931447
baby_food	Phocaeicola_dorei	-0.135099619387062	0.041994323646044	-0.17819353596116	0.00711293766368918	0.270426533814626	0.0167071326519211
baby_food	Faecalimonas_umbilicata	0.0950042407795127	0.153663470848711	0.104711284823705	0.115660247096245	0.468572132353569	0.155755799422943
baby_food	Blautia_hansenii	0.0540990828701428	0.417262685337667	0.0203741086879749	0.760134667510791	0.724639903314916	0.791480426995772
baby_food	Anaerotignum_lactatifermentans	-0.0407194208703351	0.541619213780888	-0.0634297428790823	0.341427773630654	0.804059970785826	0.396370173985012
baby_food	Ruminococcus_lactaris	0.0244078695808958	0.714539708494295	-0.0899716719055346	0.176753877910441	0.886361797414708	0.220396810727834
baby_food	Evtepia_gabavorous	-0.252920354432769	0.000116958744436116	-0.151992088708893	0.0219822580069813	0.017256096123473	0.0443144926401951
baby_food	GGB3537_SGB4727	-0.180166155619167	0.0064927495719932	-0.196643296282361	0.00292530058055777	0.111008229972255	0.00777514101674566
baby_food	Bacteroides_xylanisolvens	-0.125596116622193	0.0588465816443711	-0.122426344974809	0.0655793278872682	0.319746846239613	0.100356244191123
baby_food	Eubacterium_ventriosum	-0.0720732889383167	0.279561168092802	-0.207518018723494	0.00166880362091521	0.607949787719386	0.00495732840330694
baby_food	Alistipes_finegoldii	-0.0389836161561167	0.559000287743463	-0.138502605012076	0.0370427322468946	0.815447778167773	0.0645054475333854
baby_food	Ruminococcus_gnavus	0.163016135095045	0.0139325517918862	0.0863264160567583	0.19501726459077	0.154994590658722	0.237707298652891
baby_food	Anaerostipes_hadrus	-0.0739531222123096	0.26717787263852	-0.212113478422704	0.00130522105691837	0.595573671448376	0.00411960396089861
baby_food	Clostridium_spiroforme	-0.00963506496311636	0.885209227663574	-0.135652978871756	0.0411531684427318	0.961032196394605	0.0692745002119319
baby_food	Fusicatenibacter_saccharivorans	-0.0982195806852566	0.140151543912293	-0.220097307242277	0.000841317922729986	0.45050387398273	0.00283243700652429
baby_food	Firmicutes_bacterium_AF16_15	-0.185762543075331	0.00498774442393785	-0.26324274634532	5.93689460046381e-05	0.0984826284206876	0.000399750903097897
baby_food	Clostridium_scindens	-0.0291110401764672	0.662638540535736	-0.0414768377412145	0.53411988208035	0.862103972398697	0.586370740109949
baby_food	Clostridiaceae_bacterium	-0.121865103053224	0.0668347653812552	-0.278974638464035	1.99944817010459e-05	0.333999778038095	0.000201944265180563
baby_food	Bacteroides_fragilis	0.0190438630717895	0.775363284738103	-0.086263596104615	0.195343621665247	0.915492728384875	0.237707298652891
baby_food	GGB9719_SGB15272	-0.190079058076871	0.00404962256106294	-0.221966196446282	0.000757411691577635	0.0903630894730207	0.00273209217319075
baby_food	Lachnoclostridium_phocaeense	0.0134962513780632	0.839738350326138	-0.112000625455783	0.0922890746967231	0.941870258831072	0.127687623895466
baby_food	Lacrimispora_celerecrescens	-0.0769886230603597	0.247982985932517	-0.142891931890529	0.0313930828426888	0.578225212642163	0.0572530901783967
baby_food	Drancourtella_sp_An57	-0.092417604673586	0.165229562101228	-0.0571033673185892	0.391832803436198	0.489314089000397	0.449717194852909
baby_food	Clostridium_fessum	-0.155413889338628	0.0191358984225135	-0.254330226959536	0.000106790408593349	0.182873323064931	0.000599212848218234
baby_food	Roseburia_inulinivorans	-0.160022681227293	0.0158111184345884	-0.266313665862174	4.825907465191e-05	0.167170998765704	0.000399750903097897
baby_food	Mediterraneibacter_glycyrrhizinilyticus	-0.0921899419199699	0.166277903970239	-0.151548682169981	0.0223766249965341	0.489482335593248	0.0443144926401951
baby_food	GGB3005_SGB3996	-0.189712263282422	0.00412265790885348	-0.286626478169959	1.14914211326687e-05	0.0909354083573544	0.000165804790628506
baby_food	Eggerthella_lenta	0.0842581310582506	0.205972203842518	0.046985380553759	0.481191670742911	0.536286276574171	0.534069876319055
baby_food	Romboutsia_timonensis	0.000596593697111917	0.992867829964499	-0.209669246246988	0.00148841288133726	0.997024262533686	0.00455544548530496
baby_food	Lacrimispora_saccharolytica	-0.204411059690901	0.00196473524297246	-0.259268382653605	7.73371922562219e-05	0.0613546656639478	0.000488191026117401
baby_food	Flavonifractor_plautii	-0.0620427800899705	0.352109664863901	-0.263515611197119	5.8291946412325e-05	0.674686417247955	0.000399750903097897
baby_food	Monoglobus_pectinilyticus	0.0068250634555847	0.918547561339185	-0.168797771404407	0.0108510050447995	0.974132506333184	0.0243544779894389
baby_food	Blautia_hydrogenotrophica	-0.125782105272066	0.0584699291327316	-0.130319182768372	0.0498804693929048	0.319335800990372	0.0812568936884416
baby_food	GGB9453_SGB14845	-0.111753702083178	0.0930138267395825	-0.114260575069415	0.0858631994026818	0.384676555998182	0.122143424502406
baby_food	Alistipes_onderdonkii	-0.10652991747909	0.109436157768274	-0.322695607193644	6.74307931732901e-07	0.410062112076528	3.40525505525115e-05
baby_food	Roseburia_intestinalis	-0.0288117800942343	0.665896638147783	-0.203966431933554	0.00201079481950803	0.864306606609616	0.0058025793362946
baby_food	Ruthenibacterium_lactatiformans	-0.0849418727046568	0.202302605078435	-0.194634899808369	0.00323484530768666	0.531012036518485	0.00816798440190881
baby_food	Clostridium_sp_AT4	-0.0760885546459483	0.253571762749259	-0.159544640575251	0.0161307592768572	0.584509564823818	0.0346639720630335
baby_food	Candidatus_Pseudobutyricicoccus_lothianensis	-0.0298827102649925	0.654266559373734	-0.154781698878144	0.0196362942602809	0.857900599547794	0.0413164570610285
baby_food	GGB3463_SGB4621	0.00602170438523039	0.92810756132369	-0.0946661774640291	0.155139404302639	0.977075313924474	0.195863497932081
baby_food	Blautia_massiliensis	-0.0768660529172017	0.248738980890923	-0.197137675184746	0.00285334391659323	0.578787280670657	0.00777514101674566
baby_food	GGB3817_SGB5182	0.0303733904896779	0.648965382391699	-0.132418058550997	0.0462779373973883	0.857043947198448	0.0766241258546922
baby_food	GGB14025_SGB14906	-0.0234077470799407	0.725757626835954	-0.264342771132527	5.51383566152527e-05	0.891346486974846	0.000399750903097897
baby_food	Tyzzerella_nexilis	0.142191818208282	0.0322416910378008	0.0797685077047502	0.231264680258535	0.240746323352295	0.278068246501333
baby_food	Gemmiger_formicilis	-0.178789371613733	0.0069202606610726	-0.220111433638102	0.000840652784378193	0.113504104346994	0.00283243700652429
baby_food	Blautia_obeum	-0.0071246349278014	0.914985568328923	-0.19203969758323	0.0036786458590803	0.972057594073625	0.00906203004310026
baby_food	Ruminococcus_bicirculans	-0.0862559626800778	0.195383305295065	-0.2914470016727	8.03888534713423e-06	0.523294574823769	0.00013532123667676
baby_food	Bifidobacterium_longum	-0.00860660824645371	0.897390764181681	-0.137249282019368	0.0388057015888841	0.967188281135812	0.0664300993301237
baby_food	Mogibacterium_sp_BX12	-0.245360840195875	0.00018879340009347	-0.251087406968852	0.000131537180610407	0.0201274741544094	0.000660330402687183
baby_food	Longicatena_caecimuris	-0.0731824209975703	0.272208744026042	-0.0076325690042029	0.90894999339543	0.599390223506568	0.918039493329385
baby_food	GGB9480_SGB14873	0.0542517560645801	0.415947521788712	-0.0516164579570819	0.438988073899019	0.723993917743799	0.498177477121359
baby_food	Dysosmobacter_welbionis	-0.163161051187094	0.0138467975812919	-0.407803940829769	1.65639584489482e-10	0.154938802090374	1.67295980334377e-08
baby_food	Eubacterium_ramulus	-0.072830169556995	0.274529429331882	-0.146724291780717	0.0270776416713537	0.601499793899133	0.0516007888454099
baby_food	Longibaculum_muris	-0.110002346636269	0.0982853458800937	-0.0103869688763611	0.876320172844309	0.395407921894968	0.894023610679547
baby_food	Butyricimonas_SGB15266	0.000322535695233046	0.99614410784363	0.0501249449355164	0.452344706810704	0.998482609507287	0.507631282087568
baby_food	Proteus_mirabilis	0.0565205466947672	0.396691701965844	0.0300261044283076	0.652715560114547	0.711156144495081	0.693939700753361
baby_food	Enterocloster_bolteae	-0.0176178525957794	0.791783912708802	-0.105503112169919	0.11291714081856	0.924545264622008	0.154116638144251
baby_food	Anaerotruncus_colihominis	-0.160423767668785	0.0155472158306074	-0.255198220019067	0.000100948753139421	0.165334629231739	0.000599212848218234
baby_food	Companilactobacillus_farciminis	-0.0622896894424506	0.350192837489021	0.017039140927802	0.798474542679113	0.672356233258059	0.822917640924392
baby_food	Blautia_caecimuris	-0.0473926841204464	0.477394011599219	-0.0970491642203907	0.144960851223648	0.762724409645758	0.187705717610108
baby_food	Massilicoli_timonensis	0.0151431801862915	0.820494914494176	-0.0735235951192049	0.269973787519322	0.93375868668956	0.320792382817076
baby_food	Faecalibacterium_prausnitzii	-0.151032653304766	0.0228432619407941	-0.281858701516015	1.62583856433924e-05	0.197716763744113	0.000183683855706025
baby_food	Eubacterium_sp_An11	0.0468794938385732	0.48218161706653	-0.0363244665130557	0.586137586309245	0.763630008355319	0.636558023841223
baby_food	Blautia_faecis	-0.1178138972551	0.0764908468253747	-0.215253692003636	0.00110021274465271	0.353701048332275	0.00358456410354593
baby_food	Clostridiales_Family_XIII_bacterium_BX16	-0.0373736289466637	0.575358268030282	-0.118192062911073	0.0755441609467785	0.819675127213691	0.110579134139487
baby_food	GGB3534_SGB4722	-0.0952376360902313	0.152650706429102	-0.116922474154823	0.0787604502187941	0.467651060643586	0.113640078172831
baby_food	Hydrogenoanaerobacterium_saccharovorans	-0.131967716397748	0.0470320015348407	-0.250415313167274	0.000137296420360701	0.288797928064312	0.000660330402687183
baby_food	GGB3538_SGB4728	-0.180358435601748	0.00643496087265076	-0.154276104416481	0.0200446177820832	0.111008229972255	0.0413164570610285
baby_food	Pseudoflavonifractor_sp_An184	-0.133606566047299	0.0443362878073044	-0.194951625857554	0.00318413990881195	0.278043582686984	0.00816798440190881
baby_food	GGB2653_SGB3574	-0.120805049929703	0.0692595978050433	-0.303658853786917	3.15691068767467e-06	0.338622084555103	9.80738262957404e-05
baby_food	Erysipelatoclostridium_ramosum	0.222064674415714	0.000753212132165102	0.147624749141256	0.0261408953699969	0.0385443755099955	0.0507736621609555
baby_food	Eisenbergiella_massiliensis	-0.122648992020706	0.065086670658608	-0.142600251299538	0.0317442876236655	0.332800886140352	0.0572530901783967
baby_food	GGB9699_SGB15216	-0.154477726089877	0.0198809118479636	-0.292255510115371	7.56642496963704e-06	0.186104730908499	0.00013532123667676
baby_food	Lachnospira_eligens	-0.0865653507067264	0.193779599423333	-0.272094931442217	3.24483495823037e-05	0.521023539893469	0.000297934846164788
baby_food	Holdemania_massiliensis	0.0188245674773875	0.777882209671198	-0.238063557338916	0.000295561062894742	0.916363388802351	0.00129789858053778
baby_food	Streptococcus_vestibularis	0.135249152445072	0.0417656074395444	0.00103094927805032	0.987675511158491	0.270133923001715	0.987675511158491
baby_food	Frisingicoccus_caecimuris	0.0667400732040389	0.31677554435417	-0.0236230546708921	0.723337581964859	0.641576312242647	0.761011414358862
baby_food	Vescimonas_coprocola	-0.116312827458563	0.0803437479222427	-0.228193824748204	0.000530359679543007	0.362349359019468	0.00206024337053245
baby_food	Faecalicatena_contorta	-0.015350538574797	0.818079387037136	-0.0997175772284723	0.134175255829302	0.93375868668956	0.175996114789084
baby_food	Clostridia_bacterium_UC5_1_1D1	-0.147138270902242	0.0266434637786976	-0.281765626178608	1.63678683302399e-05	0.219290777278383	0.000183683855706025
baby_food	GGB3175_SGB4191	-0.105988481575011	0.111261032858782	-0.231278702530117	0.000442945889989141	0.413378358288484	0.00178950139555613
baby_food	Clostridium_sp_AF36_4	-0.141131591637377	0.0335639276238055	-0.251697196554453	0.000126508232380298	0.245395429970093	0.000660330402687183
baby_food	Clostridium_butyricum	0.0426615583905028	0.522495121793117	0.0331295726565571	0.619521883543468	0.789502471433852	0.66565649189245
baby_food	Clostridium_symbiosum	-0.028525615364152	0.669018034892789	-0.120007621459822	0.0711305994906181	0.864306606609616	0.105649861008124
baby_food	Clostridiales_bacterium_KLE1615	-0.0821386285323536	0.217652094070835	-0.224544138609435	0.000654299147992901	0.547410705795454	0.002447563479529
baby_food	GGB3653_SGB4964	-0.188528875307071	0.00436645621117041	-0.201950512076544	0.00223222613051562	0.0931025496581779	0.00626263442172436
baby_food	GGB9531_SGB14932	-0.0596225535409574	0.371246506479112	-0.191172412426053	0.00383878613265672	0.689854757499522	0.00923136665234117
