term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(Smoking.status)2,-8.939577819548858e-6,1.8232044027080997e-05,-0.4903223032080463,0.624138622477175,Smoking.status,MET_SAM_PWY,0.9846568452486342,-4.467438411262761e-5,2.6795228473529894e-5
factor(Smoking.status)3,-3.0205163785257926e-7,1.5698014572745887e-5,-0.019241391097762534,0.9846568452486342,Smoking.status,MET_SAM_PWY,0.9846568452486342,-3.107016020043452e-5,3.046605692472936e-5
factor(Region)HK,1.0760736601307233e-5,1.1730138524038627e-5,0.9173580157860204,0.35941962432522456,Region,MET_SAM_PWY,0.35941962432522456,-1.2230334905808477e-5,3.375180810842294e-5
factor(Region)KM,6.234595392156865e-5,1.1670624499667226e-5,5.342126629414421,1.4264832035614092e-7,Region,MET_SAM_PWY,2.8529664071228185e-7,3.947152990222089e-5,8.522037794091641e-5
BMI,-5.0014806979865326e-6,1.0893629294546985e-6,-4.5911978118166,5.64742424814547e-6,BMI,MET_SAM_PWY,5.64742424814547e-6,-7.136632039717742e-6,-2.8663293562553234e-6
factor(Alcohol.Consumption)2,1.3152768473728107e-5,1.6127067136684226e-5,0.8155710125252419,0.4151551584567552,Alcohol.Consumption,MET_SAM_PWY,0.4151551584567552,-1.8456283114172975e-5,4.4761820061629186e-5
factor(Alcohol.Consumption)3,4.1620120345385856e-5,1.0411098536580467e-5,3.9976684688123236,7.417234297029673e-5,Alcohol.Consumption,MET_SAM_PWY,1.4834468594059346e-4,2.121436721368814e-5,6.202587347708357e-5
Age.at.enrolment,-4.894926223482343e-7,3.700988666825547e-7,-1.3225996251647194,0.18660364570561652,Age.at.enrolment,METSYN_PWY,0.18660364570561652,-1.2148864010460414e-6,2.3590115634957293e-7
factor(Gender)2,-2.558082148471622e-6,9.963535492076489e-6,-0.2567444207436145,0.7974867791224923,Gender,METSYN_PWY,0.7974867791224923,-2.2086611712941543e-5,1.6970447415998295e-5
factor(Smoking.status)2,-7.214678571428552e-6,1.8304228355177757e-5,-0.39415365845715755,0.693649462840048,Smoking.status,METSYN_PWY,0.9528648397532742,-4.309096614757695e-5,2.866160900471985e-5
factor(Smoking.status)3,9.320825750682614e-7,1.5760166168732804e-5,0.05914167180022858,0.9528648397532742,Smoking.status,METSYN_PWY,0.9528648397532742,-2.9957843115648035e-5,3.1822008265784556e-5
factor(Region)HK,6.947074509803965e-6,1.1779681499050367e-5,0.589750623594026,0.5556376772799161,Region,METSYN_PWY,0.5556376772799161,-1.6141101228334753e-5,3.0035250247942685e-5
factor(Region)KM,5.9950823755656136e-5,1.1719916113468164e-5,5.1152946126263235,4.5500173077770284e-7,Region,METSYN_PWY,9.100034615554057e-7,3.697978817325854e-5,8.292185933805373e-5
BMI,-4.936447720284069e-6,1.0932126114457448e-6,-4.515542236341151,7.971885080639811e-6,BMI,METSYN_PWY,7.971885080639811e-6,-7.0791444387177285e-6,-2.793751001850409e-6
factor(Alcohol.Consumption)2,1.1698387239366152e-5,1.6199563639201808e-5,0.7221421206097721,0.47056320683365616,Alcohol.Consumption,METSYN_PWY,0.47056320683365616,-2.005275749346939e-5,4.344953197220169e-5
factor(Alcohol.Consumption)3,4.016882182047131e-5,1.0457899869077628e-5,3.841002717882605,1.391897101870248e-4,Alcohol.Consumption,METSYN_PWY,2.783794203740496e-4,1.9671338077079158e-5,6.0666305563863456e-5
Age.at.enrolment,-5.039356061018912e-7,3.4467550042399316e-7,-1.4620580966212817,0.14438516517958977,Age.at.enrolment,P161_PWY,0.14438516517958977,-1.1794995869329177e-6,1.7162837472913537e-7
factor(Gender)2,-2.7030632314410515e-6,9.280936907368593e-6,-0.29124896100683073,0.7709875225032073,Gender,P161_PWY,0.7709875225032073,-2.0893699569883493e-5,1.5487573107001393e-5
factor(Smoking.status)2,5.858288533834591e-6,1.6966771725092762e-5,0.345280093865503,0.7300409576703282,Smoking.status,P161_PWY,0.7300409576703282,-2.739658404734722e-5,3.9113161115016405e-5
factor(Smoking.status)3,1.2986299931756148e-5,1.4608599529342054e-5,0.8889489992297043,0.37449309669549835,Smoking.status,P161_PWY,0.7300409576703282,-1.5646555145754276e-5,4.1619155009266574e-5
factor(Region)HK,5.925892810457545e-6,1.0963470931140773e-5,0.5405124752623339,0.5890964766633761,Region,P161_PWY,0.5890964766633761,-1.556251021457837e-5,2.741429583549346e-5
factor(Region)KM,5.634223657616893e-5,1.0907846671047517e-5,5.16529414790153,3.536169291392297e-7,Region,P161_PWY,7.072338582784594e-7,3.4962857100915796e-5,7.772161605142206e-5
BMI,-3.6547456818504574e-6,1.0262526952348618e-6,-3.5612531872708555,4.062124161195168e-4,BMI,P161_PWY,4.062124161195168e-4,-5.666200964510786e-6,-1.6432903991901284e-6
factor(Alcohol.Consumption)2,1.989147406171811e-5,1.5074161237234849e-5,1.3195741871583517,0.18761422200158503,Alcohol.Consumption,P161_PWY,0.18761422200158503,-9.653881963262192e-6,4.943683008669841e-5
factor(Alcohol.Consumption)3,3.952042129879475e-5,9.731377482776498e-6,4.061133315272343,5.7135284020343114e-5,Alcohol.Consumption,P161_PWY,1.1427056804068623e-4,2.044692143255281e-5,5.8593921165036684e-5
Age.at.enrolment,-5.958157811213261e-7,2.8589305147354174e-7,-2.084051284389003,0.037688209501471816,Age.at.enrolment,P4_PWY,0.037688209501471816,-1.156166162009468e-6,-3.546540023318423e-8
factor(Gender)2,-3.3833853275109204e-6,7.722713163356466e-6,-0.43810837667320857,0.6615060505715064,Gender,P4_PWY,0.6615060505715064,-1.8519903127689594e-5,1.1753132472667751e-5
factor(Smoking.status)2,-9.852310714285701e-6,1.4216919391210267e-5,-0.6929989854466627,0.4886584000392862,Smoking.status,P4_PWY,0.8297338728419971,-3.7717472721057826e-5,1.8012851292486424e-5
factor(Smoking.status)3,2.633818585077351e-6,1.2240942784652969e-5,0.21516468391466467,0.8297338728419971,Smoking.status,P4_PWY,0.8297338728419971,-2.1358429272842466e-5,2.6626066442997167e-5
factor(Region)HK,2.5610243790849708e-5,9.137114664529459e-6,2.802880858031629,0.005271546801909967,Region,P4_PWY,0.005271546801909967,7.70149904837197e-6,4.3518988533327446e-5
factor(Region)KM,4.9717028355957785e-5,9.09075660458714e-6,5.468964852812238,7.323571951435306e-8,Region,P4_PWY,1.4647143902870612e-7,3.1899145410966993e-5,6.753491130094858e-5
BMI,-4.3291719575333426e-6,8.424168234891771e-7,-5.1389903867333695,4.038671898783964e-7,BMI,P4_PWY,4.038671898783964e-7,-5.98030893157213e-6,-2.6780349834945554e-6
factor(Alcohol.Consumption)2,9.69492768974146e-6,1.2462633219275995e-5,0.7779196835181095,0.4370044756702325,Alcohol.Consumption,P4_PWY,0.4370044756702325,-1.473183342003949e-5,3.412168879952241e-5
factor(Alcohol.Consumption)3,3.6192933126461586e-5,8.045461792367807e-6,4.498552607731654,8.615957925194575e-6,Alcohol.Consumption,P4_PWY,1.723191585038915e-5,2.0423828013420684e-5,5.196203823950249e-5
Age.at.enrolment,-3.051730861618736e-7,3.872279847002381e-7,-0.7880966722953016,0.4310324470085779,Age.at.enrolment,P461_PWY,0.4310324470085779,-1.0641399361743403e-6,4.537937638505931e-7
factor(Gender)2,-2.9662659039301366e-6,1.0398533851571854e-5,-0.2852580898682897,0.7755702368786197,Gender,P461_PWY,0.7755702368786197,-2.3347392253010968e-5,1.7414860445150697e-5
factor(Smoking.status)2,-5.207827443609021e-6,1.9019399917933247e-5,-0.27381660126398627,0.7843479395966594,Smoking.status,P461_PWY,0.9573743358757794,-4.2485851282758184e-5,3.207019639554015e-5
factor(Smoking.status)3,8.757490900818955e-7,1.6375937697008702e-5,0.05347779811362274,0.9573743358757794,Smoking.status,P461_PWY,0.9573743358757794,-3.122108879605516e-5,3.2972586976218955e-5
factor(Region)HK,2.263733006535953e-5,1.2354355971543884e-5,1.832335907877407,0.06752595414028298,Region,P461_PWY,0.06752595414028298,-1.577207638866484e-6,4.685186776958554e-5
factor(Region)KM,6.17556021870287e-5,1.2291674917873745e-5,5.024181212051725,7.165350283852916e-7,Region,P461_PWY,1.4330700567705832e-6,3.766391934799616e-5,8.584728502606124e-5
BMI,-3.865401225768384e-6,1.1513827400285096e-6,-3.357181840047969,8.505097847286928e-4,BMI,P461_PWY,8.505097847286928e-4,-6.122111396224263e-6,-1.6086910553125054e-6
factor(Alcohol.Consumption)2,1.197811951626356e-5,1.6856649596835303e-5,0.7105872046193777,0.47768954910884187,Alcohol.Consumption,P461_PWY,0.47768954910884187,-2.1060913693533632e-5,4.501715272606075e-5
factor(Alcohol.Consumption)3,4.6676661494873165e-5,1.0882092724104843e-5,4.289309297234716,2.1732280542891707e-5,Alcohol.Consumption,P461_PWY,4.3464561085783415e-5,2.5347759755627673e-5,6.800556323411866e-5
Age.at.enrolment,-1.3209271485850697e-7,4.0721766977518367e-7,-0.32437864233993724,0.7457938830549582,Age.at.enrolment,PENTOSE_P_PWY,0.7457938830549582,-9.302393476178669e-7,6.66053917900853e-7
factor(Gender)2,7.252283650655024e-6,1.0921457620923712e-5,0.6640399022160599,0.506985611895074,Gender,PENTOSE_P_PWY,0.506985611895074,-1.4153773286355449e-5,2.8658340587665498e-5
factor(Smoking.status)2,-1.456024624060149e-5,2.0210307696651695e-5,-0.7204366434764242,0.47162053958995265,Smoking.status,PENTOSE_P_PWY,0.5685810332800554,-5.4172449326038815e-5,2.505195684483583e-5
factor(Smoking.status)3,9.928352820746134e-6,1.740132396951606e-5,0.5705515763133192,0.5685810332800554,Smoking.status,PENTOSE_P_PWY,0.5685810332800554,-2.4178242159505343e-5,4.403494780099761e-5
factor(Region)HK,7.936251503267978e-5,1.2793554812713456e-5,6.203320046263776,1.2019641812263625e-9,Region,PENTOSE_P_PWY,2.403928362452725e-9,5.428714759976141e-5,1.0443788246559816e-4
factor(Region)KM,5.316676440422325e-5,1.2728645440044042e-5,4.176938123907652,3.5151067928758385e-5,Region,PENTOSE_P_PWY,3.5151067928758385e-5,2.8218619341736926e-5,7.811490946670957e-5
BMI,-4.8419796092248724e-6,1.2038476683686562e-6,-4.022086628108254,6.707209902676217e-5,BMI,PENTOSE_P_PWY,6.707209902676217e-5,-7.201521039227439e-6,-2.482438179222306e-6
factor(Alcohol.Consumption)2,2.136137906588824e-5,1.7729606537758664e-5,1.204842251879364,0.2288654097985297,Alcohol.Consumption,PENTOSE_P_PWY,0.2288654097985297,-1.3388649748118737e-5,5.6111407879895215e-5
factor(Alcohol.Consumption)3,4.90385109731966e-5,1.1445644711153467e-5,4.284469089400435,2.2192677844212662e-5,Alcohol.Consumption,PENTOSE_P_PWY,4.4385355688425324e-5,2.660504733933581e-5,7.147197460705739e-5
Age.at.enrolment,-3.2574284263361764e-7,2.398206034704574e-7,-1.3582771368255049,0.17501916401953227,Age.at.enrolment,POLYISOPRENSYN_PWY,0.17501916401953227,-7.957912254357141e-7,1.4430554016847884e-7
factor(Gender)2,-7.387443842794797e-7,6.451587934473545e-6,-0.11450582271878494,0.9088850128348549,Gender,POLYISOPRENSYN_PWY,0.9088850128348549,-1.3383856735847627e-5,1.190636796728867e-5
factor(Smoking.status)2,-5.942654887218043e-6,1.1830820180837624e-5,-0.5023028662749316,0.6156938143999308,Smoking.status,POLYISOPRENSYN_PWY,0.6939762861662547,-2.9131062441659783e-5,1.72457526672237e-5
factor(Smoking.status)3,4.010526842584171e-6,1.018648196167501e-5,0.393710690076626,0.6939762861662547,Smoking.status,POLYISOPRENSYN_PWY,0.6939762861662547,-1.595497780229885e-5,2.397603148746719e-5
factor(Region)HK,1.1505318954248388e-5,7.58024900055779e-6,1.5178022454673683,0.12972811180337507,Region,POLYISOPRENSYN_PWY,0.12972811180337507,-3.3519690868448816e-6,2.6362606995341657e-5
factor(Region)KM,4.443686546003017e-5,7.5417898533929054e-06,5.892084813267355,7.222119352427766e-9,Region,POLYISOPRENSYN_PWY,1.4444238704855532e-8,2.965495734738008e-5,5.9218773572680266e-5
BMI,-3.1235805536173427e-6,7.08391287242883e-7,-4.4094000164437,1.282567210596506e-5,BMI,POLYISOPRENSYN_PWY,1.282567210596506e-5,-4.512027476613394e-6,-1.735133630621292e-6
factor(Alcohol.Consumption)2,1.5637040366972483e-5,1.0475731855494854e-5,1.4926919267001244,0.13618312780908395,Alcohol.Consumption,POLYISOPRENSYN_PWY,0.13618312780908395,-4.89539406979743e-6,3.6169474803742396e-5
factor(Alcohol.Consumption)3,2.8037229582658747e-5,6.762784309508103e-6,4.145811591719692,4.011971158392682e-5,Alcohol.Consumption,POLYISOPRENSYN_PWY,8.023942316785364e-5,1.4782172336022865e-5,4.1292286829294633e-05
Age.at.enrolment,-5.028259103043604e-7,3.709334817511403e-7,-1.3555689498035306,0.1758791739560015,Age.at.enrolment,PWY_5347,0.1758791739560015,-1.2298555345365955e-6,2.2420371392787465e-7
factor(Gender)2,-3.0167503231441057e-6,9.985083584083167e-6,-0.3021256955678358,0.7626879316623872,Gender,PWY_5347,0.7626879316623872,-2.258751414794711e-5,1.6554013501658902e-5
factor(Smoking.status)2,-9.972053007518792e-6,1.8339583472056222e-5,-0.5437447923892642,0.5868793874589839,Smoking.status,PWY_5347,0.9564485519902859,-4.591763661274898e-5,2.59735305977114e-5
factor(Smoking.status)3,-8.628055050045424e-7,1.579060736003066e-5,-0.05464042549677248,0.9564485519902859,Smoking.status,PWY_5347,0.9564485519902859,-3.181239593066464e-5,3.0086784920655554e-5
factor(Region)HK,8.849456209150373e-6,1.1783106140758543e-5,0.7510291516885789,0.4530062328867439,Region,PWY_5347,0.4530062328867439,-1.4245431826736372e-5,3.1944344245037117e-5
factor(Region)KM,6.244842730015087e-5,1.172332337991605e-5,5.326853595724837,1.544374867923547e-7,Region,PWY_5347,3.088749735847094e-7,3.94707134755154e-5,8.542614112478633e-5
BMI,-5.072030494663377e-6,1.0944194014548523e-6,-4.634448629036491,4.6273110876779785e-6,BMI,PWY_5347,4.6273110876779785e-6,-7.217092521514888e-6,-2.926968467811867e-6
factor(Alcohol.Consumption)2,1.3053200500417023e-5,1.6222313957861257e-5,0.8046447957007702,0.42142808118028063,Alcohol.Consumption,PWY_5347,0.42142808118028063,-1.8742534856991038e-5,4.484893585782508e-5
factor(Alcohol.Consumption)3,4.1399623673322535e-5,1.0472586718663773e-5,3.9531421209949964,8.8892557244269e-5,Alcohol.Consumption,PWY_5347,1.77785114488538e-4,2.087335370474154e-5,6.192589364190353e-5
Age.at.enrolment,-2.572119874476353e-7,2.0501163256808678e-7,-1.2546214291631093,0.21023190320676158,Age.at.enrolment,PWY_5838,0.21023190320676158,-6.590347872810854e-7,1.4461081238581483e-7
factor(Gender)2,-4.810541834061133e-7,5.518257638280593e-6,-0.08717501337179367,0.9305689829542076,Gender,PWY_5838,0.9305689829542076,-1.1296839154436075e-5,1.0334730787623849e-5
factor(Smoking.status)2,3.510655639097738e-6,1.0180152842340166e-5,0.3448529401736099,0.7303618657642221,Smoking.status,PWY_5838,0.7303618657642221,-1.6442443931888987e-5,2.3463755210084467e-5
factor(Smoking.status)3,1.037542811646952e-5,8.765237042783851e-6,1.183701942779892,0.237139752386275,Smoking.status,PWY_5838,0.47427950477255,-6.804436487386828e-6,2.7555292720325866e-5
factor(Region)HK,5.881133986928121e-6,6.638196112727404e-6,0.8859536366592471,0.376089864870506,Region,PWY_5838,0.376089864870506,-7.129730394017591e-6,1.889199836787383e-5
factor(Region)KM,2.3291693438914035e-5,6.6045165645766825e-6,3.526631088161548,4.616421568900107e-4,Region,PWY_5838,9.232843137800214e-4,1.0346840972343738e-5,3.6236545905484334e-5
BMI,-2.7914826513675875e-6,6.049227068192033e-7,-4.614610461633562,5.071057924463457e-6,BMI,PWY_5838,5.071057924463457e-6,-3.977131156733226e-6,-1.6058341460019492e-6
factor(Alcohol.Consumption)2,1.183021851542956e-6,8.996944087666438e-6,0.1314915197888931,0.8954422867676058,Alcohol.Consumption,PWY_5838,0.8954422867676058,-1.645098856028326e-5,1.8817032263369174e-5
factor(Alcohol.Consumption)3,1.9450437983450253e-5,5.8081280762906756e-6,3.3488307640543895,8.762252400393614e-4,Alcohol.Consumption,PWY_5838,0.0017524504800787229,8.066506953920529e-6,3.083436901297998e-5
Age.at.enrolment,-2.7056008314030015e-7,1.8826503295526505e-7,-1.4371233940430659,0.15133992100675447,Age.at.enrolment,PWY_5840,0.15133992100675447,-6.395595477326196e-7,9.843938145201935e-8
factor(Gender)2,1.5844259388646285e-6,5.069576081991897e-6,0.31253617920693844,0.7547696572036899,Gender,PWY_5840,0.7547696572036899,-8.35194318183949e-6,1.1520795059568747e-5
factor(Smoking.status)2,6.488948496240607e-6,9.344054776174057e-6,0.6944467526866875,0.48775114440417855,Smoking.status,PWY_5840,0.48775114440417855,-1.1825398865060544e-5,2.480329585754176e-5
factor(Smoking.status)3,1.3196957916287535e-5,8.045346304947497e-6,1.640321922273507,0.10161887678800352,Smoking.status,PWY_5840,0.20323775357600704,-2.5719208414095595e-6,2.896583667398463e-5
factor(Region)HK,3.496136601307206e-6,6.0840909513639995e-6,0.5746358213996461,0.5658090951822421,Region,PWY_5840,0.5658090951822421,-8.428681663366234e-6,1.5420954865980645e-5
factor(Region)KM,2.2495230995475125e-5,6.053222710855564e-6,3.716240434229066,2.2622985709145675e-4,Region,PWY_5840,4.524597141829135e-4,1.063091448219822e-5,3.435954750875203e-5
BMI,-2.4647933261790465e-6,5.567080971740547e-7,-4.427442925099811,1.1837635650664964e-5,BMI,PWY_5840,1.1837635650664964e-5,-3.5559411966401935e-6,-1.3736454557178993e-6
factor(Alcohol.Consumption)2,4.1897105087573045e-6,8.242177141854924e-6,0.5083257052898524,0.6114614332333678,Alcohol.Consumption,PWY_5840,0.6114614332333678,-1.1964956689278347e-5,2.0344377706792956e-5
factor(Alcohol.Consumption)3,2.0225783414283143e-5,5.320875621867449e-6,3.801213343751225,1.627712956812283e-4,Alcohol.Consumption,PWY_5840,3.255425913624566e-4,9.796867195422943e-6,3.065469963314334e-5
Age.at.enrolment,-2.6730522634491576e-7,1.9267335157037465e-7,-1.387349232087664,0.16598448638379548,Age.at.enrolment,PWY_5850,0.16598448638379548,-6.449449954228501e-7,1.1033454273301852e-7
factor(Gender)2,4.6102815720523807e-7,5.1891417431035e-6,0.08884478012533693,0.9292425578753571,Gender,PWY_5850,0.9292425578753571,-9.709689659277621e-6,1.0631745973688098e-5
factor(Smoking.status)2,4.502183082706768e-6,9.568840327610562e-6,0.4705045678017923,0.6382166149865063,Smoking.status,PWY_5850,0.6382166149865063,-1.4252743959409932e-5,2.325711012482347e-5
factor(Smoking.status)3,9.802589854413103e-6,8.238889434667434e-6,1.189795048488691,0.234738022306681,Smoking.status,PWY_5850,0.469476044613362,-6.345633437535066e-6,2.5950813146361274e-5
factor(Region)HK,2.7432653594771395e-6,6.233513811315186e-6,0.4400833049407086,0.6600765308831558,Region,PWY_5850,0.6600765308831558,-9.474421710700625e-6,1.4960952429654904e-5
factor(Region)KM,2.202062156862746e-5,6.201887459066589e-6,3.5506322412276825,4.225156438730576e-4,Region,PWY_5850,8.450312877461152e-4,9.864922148856945e-6,3.417632098839798e-5
BMI,-2.411934900290595e-6,5.708158795650617e-7,-4.225416612670955,2.8593553395663864e-5,BMI,PWY_5850,2.8593553395663864e-5,-3.530734024238116e-6,-1.293135776343074e-6
factor(Alcohol.Consumption)2,4.173068890742295e-6,8.456016313477509e-6,0.49350293755832814,0.6218858386579399,Alcohol.Consumption,PWY_5850,0.6218858386579399,-1.2400723083673622e-5,2.0746860865158212e-5
