feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Alistipes_finegoldii	Region	AUS	0.0465269425948446	0.0105361720241946	479	116	1.24541481778224e-05	5.31865386888182e-05
GGB9707_SGB15229	Region	AUS	0.0180748689744071	0.00413151013054795	479	94	1.49337757479725e-05	6.30344255408606e-05
Streptococcus_sinensis	Region	AUS	-0.0207568799462531	0.00475781213462454	479	105	1.57567530251455e-05	6.57436936566418e-05
Rothia_mucilaginosa	Region	AUS	-0.0176441432391933	0.00408538955191348	479	212	1.90917196995561e-05	7.8753343760669e-05
GGB80140_SGB15224	Region	AUS	0.042361292333193	0.00982770950908522	479	60	1.98071993753281e-05	8.07866671151023e-05
Blautia_luti	Region	AUS	0.0612866607111069	0.0142854477767589	479	153	2.16279878426278e-05	8.72328842985989e-05
Clostridiaceae_bacterium	Region	AUS	0.2027609538517	0.0473616340506609	479	384	2.24900166025185e-05	8.9712923370486e-05
Actinomyces_graevenitzii	Region	AUS	-0.0336685723732563	0.00787483585970387	479	252	2.30472446188162e-05	9.0936410832938e-05
Lactococcus_petauri	Region	AUS	-0.0312847789973863	0.00732789040349543	479	90	2.36716791423912e-05	9.23959089106238e-05
Mediterraneibacter_butyricigenes	Region	AUS	0.016889113492362	0.00396226002551091	479	198	2.43743319124307e-05	9.41264094065141e-05
Hydrogenoanaerobacterium_saccharovorans	Region	AUS	0.0181198756764719	0.00431776338570734	479	156	3.23250278430273e-05	0.000123515632705462
Actinomyces_sp_oral_taxon_448	Region	AUS	-0.0142766193534959	0.00340986699677269	479	162	3.36906748093826e-05	0.000127392864122978
Ruminococcus_sp_NSJ_13	Region	AUS	-0.0417903081737857	0.0100712874740758	479	109	3.94680685500302e-05	0.000147700091584134
Streptococcus_oralis	Region	AUS	-0.0360536234927652	0.00871304486380298	479	193	4.14366396452568e-05	0.000153484695828859
Streptococcus_pasteurianus	Region	AUS	-0.184987199208855	0.044954112791219	479	56	4.5609331622978e-05	0.000167234215950919
Bifidobacterium_longum	Region	AUS	-0.312301112294182	0.0768325588321091	479	339	5.62437429740104e-05	0.000202143353461047
Odoribacter_splanchnicus	Region	AUS	0.0219612293722325	0.00540109481728223	479	171	5.59248005354735e-05	0.000202143353461047
Gordonibacter_pamelaeae	Region	AUS	-0.0401249654468523	0.00988276958422087	479	182	5.73264359855843e-05	0.000204014669242815
Ruminococcaceae_bacterium_AM28_23LB	Region	AUS	-0.0109389893664747	0.00269647852377716	479	69	5.81204821167534e-05	0.00020483237872215
Collinsella_SGB14861	Region	AUS	0.109766112185706	0.0272711975122024	479	180	6.62582515736722e-05	0.000231266781935029
Clostridium_sp_AT4	Region	AUS	0.0695477756721198	0.0173193491380082	479	126	6.8857033260435e-05	0.000237888585319931
Streptococcus_sanguinis	Region	AUS	-0.0501101433193916	0.0124855108419703	479	333	6.94660882752416e-05	0.000237888585319931
Streptococcus_anginosus	Region	AUS	-0.104283121183325	0.0261989329603596	479	275	7.95009605800651e-05	0.00026970886626695
GGB3304_SGB4367	Region	AUS	0.137669214009336	0.0348385903995361	479	67	8.93601110824778e-05	0.000300349262249439
Lachnospiraceae_bacterium_AM48_27BH	Region	AUS	0.0234506528092531	0.0059396148349325	479	143	9.06167538411097e-05	0.000301778730681861
Phocaeicola_plebeius	Region	AUS	-0.0415687345224316	0.0105914436818546	479	112	9.95979250958258e-05	0.000328673152816225
Blautia_sp_Marseille_P3087	Region	AUS	-0.078806373064089	0.020099721966644	479	224	0.000101203854882296	0.00033096395785832
Clostridiaceae_bacterium_AF18_31LB	Region	AUS	0.0148308156548344	0.00379263776775663	479	190	0.00010549712215525	0.000341923708413889
Olsenella_sp_AF16_14LB	Region	AUS	-0.0576611348899527	0.0147938587581652	479	59	0.000111039184533948	0.000356701097219675
Alistipes_onderdonkii	Region	AUS	0.0905628018176393	0.0232865331748381	479	201	0.000114910987820562	0.00036590077700758
GGB35068_SGB47850	Region	AUS	-0.0375506244993939	0.00971501753433509	479	131	0.000126359756555659	0.000398857318519166
GGB80011_SGB15267	Region	AUS	0.0871900600931662	0.0225725285282438	479	60	0.000127646672353701	0.000399446052279253
Weissella_confusa	Region	AUS	-0.0533891158323508	0.0140557115013428	479	142	0.000164454483661461	0.000510230577513764
Gemella_morbillorum	Region	AUS	-0.0308182187355184	0.00817566191595958	479	200	0.000184076210874092	0.000566268343621146
Clostridium_SGB6179	Region	AUS	-0.0799856622299079	0.0212930737704654	479	153	0.000193677557840961	0.000590797928540074
Streptococcus_gordonii	Region	AUS	-0.0389391017467306	0.0104433893449127	479	223	0.000215679038898034	0.000652429092666552
GGB9345_SGB14311	Region	AUS	0.0677284703845048	0.0182498104151859	479	54	0.000230610800482993	0.00069183240144898
Mesosutterella_multiformis	Region	AUS	-0.0295011757067072	0.00796363911789669	479	66	0.000236618481917346	0.000704036958491776
Bacteroides_cellulosilyticus	Region	AUS	0.0439304009099664	0.0118742584819197	479	134	0.00024105763515147	0.00071141399642263
GGB9767_SGB15385	Region	AUS	0.0245692515512791	0.00664660741759074	479	51	0.00024395688857721	0.000714164117367155
Leuconostoc_citreum	Region	AUS	-0.0267014387999006	0.00722977692683789	479	137	0.00024700982304737	0.000717316526129561
Bilophila_wadsworthia	Region	AUS	0.089459929859381	0.0244241799084479	479	308	0.000277452446082476	0.000799327285142371
GGB9602_SGB15031	Region	AUS	0.0415560363456429	0.0114092198743352	479	84	0.000299793172347343	0.00085134300975457
Streptococcus_cristatus	Region	AUS	-0.0265088610663918	0.00727872785356679	479	196	0.000300198086084256	0.00085134300975457
Weissella_cibaria	Region	AUS	-0.0494757015968893	0.0137508675445115	479	122	0.000354160426967958	0.000996590968909835
Parasutterella_excrementihominis	Region	AUS	0.046965570644448	0.0131938925881374	479	165	0.000408562311404837	0.00114083168492274
GGB3619_SGB4894	Region	AUS	0.0294014744098157	0.00826838464869166	479	85	0.000414286915975753	0.00114798588167327
GGB9760_SGB15373	Region	AUS	0.032923081050978	0.00927452868409682	479	163	0.000423675267609668	0.00116510698592659
Ruminococcus_gnavus	Region	AUS	-0.322870817225498	0.0913164866792773	479	369	0.000446333522529459	0.00121466618577216
Rheinheimera_SGB14999	Region	AUS	0.015491129282432	0.00438284975223641	479	156	0.000448389170505426	0.00121466618577216
Streptococcus_infantis	Region	AUS	-0.035986175103503	0.0102328860084894	479	276	0.000478681048456233	0.00128712015251565
GGB42994_SGB4746	Region	AUS	0.0601850783713418	0.0172434350888554	479	66	0.000527237077567798	0.00140725778791993
Escherichia_coli	Region	AUS	-0.347861494430499	0.0999844909408639	479	424	0.000549124480074297	0.0014549794618027
Clostridium_sp_AF20_17LB	Region	AUS	0.0252820353481987	0.0072722381881565	479	108	0.000554424823045573	0.00145837833888075
Eubacterium_sp_NSJ_61	Region	AUS	-0.02674002424596	0.0077009077010204	479	92	0.000562937742736404	0.00147011799002385
Clostridia_bacterium_UC5_1_1D1	Region	AUS	0.0189223279167806	0.00546462367938857	479	260	0.00058294649105348	0.00151149697323152
Christensenella_hongkongensis	Region	AUS	-0.00963998058428542	0.00280912192002304	479	145	0.000652050828712241	0.00167868404838683
Sutterella_wadsworthensis	Region	AUS	0.0223137812136579	0.00653488612839963	479	124	0.000693351420232852	0.00176004591289878
Streptococcus_equinus	Region	AUS	-0.0481728838880673	0.0141061024228663	479	88	0.000692171372722377	0.00176004591289878
Lactonifactor_sp_BIOML_A6	Region	AUS	-0.0149758122278004	0.00442260380242997	479	152	0.000767245126752934	0.00193409709035635
Scardovia_wiggsiae	Region	AUS	-0.015229819347816	0.00451890976494776	479	132	0.000811971723970274	0.00202996887123149
Anaerobutyricum_hallii	Region	AUS	-0.191162093750906	0.0567467862965581	479	309	0.000816461309090351	0.00202996887123149
Mogibacterium_sp_NSJ_24	Region	AUS	-0.0270760470962578	0.00809432749401857	479	128	0.000887509840128484	0.00219160593174585
Sellimonas_intestinalis	Region	AUS	-0.0781221042130111	0.023416095392571	479	158	0.000915442940367852	0.00224530937401034
Clostridium_sp_1001270H_150608_G6	Region	AUS	0.0795109079136371	0.0240785830706545	479	88	0.00103152727758971	0.0025130496762756
Roseburia_inulinivorans	Region	AUS	0.105272525122282	0.0319099268252424	479	312	0.00104268963313007	0.00252330891217477
GGB79734_SGB15291	Region	AUS	-0.128348527252769	0.0392664871418144	479	203	0.00115864976087431	0.00278536333243294
Bifidobacterium_dentium	Region	AUS	-0.0538335013117283	0.016642748206613	479	132	0.0013024507023746	0.00311045792738146
Faecalibacterium_prausnitzii	Region	AUS	0.250412000106263	0.0775132847436687	479	367	0.00132079007753097	0.00313363920355386
Dorea_formicigenerans	Region	AUS	-0.110114903853272	0.0342440019285925	479	335	0.0013900975890242	0.0032766586026999
Streptococcus_mutans	Region	AUS	-0.033459414514266	0.0104271043476848	479	196	0.00142223030748854	0.00333077162334414
Mediterraneibacter_glycyrrhizinilyticus	Region	AUS	0.0663985477587615	0.0207685708647169	479	178	0.00148052262196975	0.00344506225496808
Anaerobutyricum_soehngenii	Region	AUS	-0.148073271281479	0.0463965106058285	479	271	0.00150887602650721	0.00348867514408991
Bacteroides_caccae	Region	AUS	0.0678330883261709	0.0212800787856872	479	211	0.00152863241104468	0.00351198458993176
Dysosmobacter_sp_NSJ_60	Region	AUS	0.0138833314130006	0.00437402311208944	479	155	0.00160047765436066	0.00365392068259699
Allisonella_histaminiformans	Region	AUS	-0.0244576168811554	0.00774391141288724	479	81	0.00168756248474659	0.00382865738726883
Solobacterium_SGB6829	Region	AUS	-0.0159965198678861	0.0050861604427527	479	224	0.00176392273737339	0.00397704319047541
GGB9770_SGB15390	Region	AUS	0.0343427496807369	0.0109754576812643	479	93	0.00186114075922649	0.00417033392345195
GGB9634_SGB15093	Region	AUS	0.0662967819229753	0.0217407367922252	479	74	0.00242029676668382	0.00538998605095845
Coprobacillus_cateniformis	Region	AUS	-0.0148486045976967	0.00488333536117082	479	106	0.00249041175012625	0.00547890585027775
GGB51441_SGB71759	Region	AUS	-0.0120515031508818	0.00396173855768686	479	178	0.00247984942955514	0.00547890585027775
Gemmiger_SGB15295	Region	AUS	-0.0959985598701275	0.031791270269622	479	59	0.00266634021315617	0.00583061142997403
GGB9512_SGB14909	Region	AUS	0.0398649716103126	0.0132495873848469	479	63	0.00276183106537245	0.00600326153730658
Gemmiger_SGB15299	Region	AUS	0.0472238142484011	0.0157200648090096	479	94	0.0028042545046726	0.00605919276902471
Candidatus_Cibionibacter_quicibialis	Region	AUS	0.223534204568611	0.0749739864809425	479	286	0.00301518640958086	0.00645201944747913
Eubacterium_SGB6276	Region	AUS	0.0449282365044415	0.0150724091179247	479	68	0.0030216069037781	0.00645201944747913
Granulicatella_adiacens	Region	AUS	-0.0229776179332798	0.00779218636955441	479	168	0.0033466845715663	0.00710436549402672
Streptococcus_vestibularis	Region	AUS	-0.0473810792483786	0.0161139143085751	479	239	0.00343729921788779	0.00721161750665043
Bittarella_massiliensis	Region	AUS	-0.00778422757314678	0.00264896071752719	479	190	0.00345680839161756	0.00721161750665043
Neobittarella_massiliensis	Region	AUS	-0.00729362856597435	0.00247900015594664	479	173	0.00341793051308132	0.00721161750665043
Turicibacter_bilis	Region	AUS	-0.024825642951834	0.00850506314023755	479	186	0.00367846092192472	0.0076301789409067
Limosilactobacillus_mucosae	Region	AUS	-0.0921370036461075	0.0316025761259557	479	71	0.00371846770420009	0.00766933963991268
Megamonas_funiformis	Region	AUS	-0.209251539352096	0.0728170655749542	479	108	0.00423852770473089	0.00869257376732946
Bifidobacterium_adolescentis	Region	AUS	-0.2196463375865	0.0765116923270394	479	183	0.00427700048326571	0.00872219761474973
Gordonibacter_urolithinfaciens	Region	AUS	-0.0128054868231867	0.00451696815291192	479	81	0.00477753948238647	0.0096885297883033
GGB33928_SGB15225	Region	AUS	0.0120715422326084	0.00428583420165977	479	85	0.00505450044740552	0.0101932425689345
Streptococcus_rubneri	Region	AUS	-0.037801248032065	0.0135270589950023	479	148	0.0054075369030895	0.0108449497006712
Actinomyces_naeslundii	Region	AUS	-0.0272969986044841	0.00979249082598918	479	240	0.00552292232645387	0.0110154989258393
Actinomyces_SGB17163	Region	AUS	-0.0275186684051357	0.0098787889286897	479	205	0.00555506981205338	0.0110190729058764
Phocaeicola_vulgatus	Region	AUS	0.129589361875901	0.0466596211589956	479	345	0.00569654005657113	0.0112382828289963
Phascolarctobacterium_faecium	Region	AUS	0.134393778819932	0.0484707214459158	479	237	0.0057773193590675	0.0113360374450892
Ruminococcus_sp_BSD2780120874_150323_B10	Region	AUS	0.141590350305899	0.0511499450837984	479	79	0.00585704925003993	0.011430692891207
Parvimonas_micra	Region	AUS	-0.0251231691835481	0.0091106274979009	479	177	0.00604677771356899	0.0117378626204574
GGB41458_SGB58520	Region	AUS	-0.0130040703909045	0.00477879960625368	479	71	0.00674235935534233	0.0130184917339855
Enterococcus_faecalis	Region	AUS	-0.127230882981981	0.0470272060177431	479	128	0.00706488832114091	0.013569071219969
Lacrimispora_amygdalina	Region	AUS	0.0273042390359289	0.0101319787250729	479	223	0.00729041158162984	0.0139285231796402
Blautia_caecimuris	Region	AUS	0.11637778857979	0.0435575964279125	479	167	0.00780236369053553	0.0148285760191853
GGB3537_SGB4727	Region	AUS	0.0231283025331442	0.00866546337610301	479	90	0.00786656043923955	0.0148727158304373
Eubacteriaceae_bacterium	Region	AUS	-0.0554898117458276	0.0209002837088529	479	234	0.00819656481454642	0.0154163369309863
GGB3109_SGB4119	Region	AUS	-0.0142753691361115	0.00539018370213896	479	95	0.00835538008572026	0.01563403593359
GGB14025_SGB14906	Region	AUS	0.01813152738209	0.00693167637921625	479	74	0.00918535567415021	0.0170988928703412
Clostridium_SGB4750	Region	AUS	0.0476150623532712	0.0182575366525353	479	213	0.00939374214679751	0.0173975938739158
Alistipes_dispar	Region	AUS	0.0118487748909513	0.00462765203342557	479	73	0.0107611432552312	0.0198289086378117
GGB9522_SGB14921	Region	AUS	0.00817676374170902	0.0032081382045251	479	95	0.0111229280282537	0.0203920347184651
Methylobacterium_SGB15164	Region	AUS	0.0105578743281937	0.00414907438411333	479	104	0.0112532883231008	0.0205273550818372
Clostridium_butyricum	Region	AUS	-0.0738992763837225	0.0290820278205532	479	339	0.0113672687831886	0.0206315928414873
GGB9359_SGB14334	Region	AUS	0.0324413480782866	0.0128195040556042	479	59	0.0117064577155129	0.0211415131877173
Enterococcus_faecium	Region	AUS	-0.0707058782419999	0.0279882100158329	479	117	0.0118504562781998	0.0212956219256759
Parabacteroides_distasonis	Region	AUS	0.087596259929625	0.0347100248410387	479	341	0.0119377610128644	0.0213468337323635
Ruminococcus_bicirculans	Region	AUS	0.0769506952588903	0.0306427312130231	479	193	0.0123608836124829	0.0219951017222121
GGB2998_SGB3988	Region	AUS	0.0074146584727763	0.00295550913272481	479	96	0.0124462550745123	0.022038978497795
Lancefieldella_parvula	Region	AUS	-0.0269964676958368	0.0107834271661833	479	223	0.0126297317243799	0.0222553039609218
Blautia_sp_MSK_20_85	Region	AUS	0.087159863443767	0.0349937876561987	479	115	0.01308738048642	0.0229503338964756
Enterococcus_avium	Region	AUS	-0.0685973365303871	0.0276412533488734	479	74	0.0134189942542844	0.0234187255495443
Faecalicatena_contorta	Region	AUS	-0.00872718907128144	0.00352714861479454	479	146	0.0136969368000831	0.023694844265584
Dialister_hominis	Region	AUS	-0.131140445020067	0.0530073649769274	479	93	0.0137077611453792	0.023694844265584
Solobacterium_moorei	Region	AUS	-0.0188626212969932	0.00781198778078577	479	114	0.0161289640529825	0.0277479334181642
GGB9534_SGB14937	Region	AUS	0.0122630228359473	0.00509746267063674	479	112	0.0165206265971403	0.0282876766734054
Clostridium_sp_AM49_4BH	Region	AUS	0.0220322247670766	0.00916885252752695	479	124	0.0166446893856178	0.0283663016290106
Flavonifractor_plautii	Region	AUS	0.052372657201017	0.0218557742334933	479	314	0.0169463778624517	0.0287454914208878
Blautia_faecicola	Region	AUS	-0.0440761302237796	0.0184310473426799	479	88	0.0171704641663113	0.0289901325226558
Lachnospira_eligens	Region	AUS	0.0689278429088851	0.0298339804376549	479	262	0.0212929351420751	0.0357839604470985
Clostridium_perfringens	Region	AUS	-0.0290676443610739	0.012845255831556	479	90	0.0240900990027336	0.0402849830302052
Ruminococcus_sp_AF41_9	Region	AUS	-0.0597552675436886	0.0264257321704426	479	139	0.0241931854010599	0.0402849830302052
Bacteroides_xylanisolvens	Region	AUS	0.0417563036234663	0.018509578253267	479	212	0.0245272022781387	0.0405895775163376
Senegalimassilia_anaerobia	Region	AUS	-0.0227467389419241	0.0100882223988901	479	74	0.0245997439492955	0.0405895775163376
Erysipelatoclostridium_ramosum	Region	AUS	-0.100998773631138	0.0451070774175241	479	274	0.0256103428126492	0.0420658571990572
Phascolarctobacterium_SGB4573	Region	AUS	0.0601486251656901	0.0270401972632432	479	83	0.0265877650887727	0.0434745888613716
Turicibacter_sanguinis	Region	AUS	-0.0114937545544521	0.00521469919367657	479	90	0.0279937003030548	0.0455682206726856
