"source","target","weight","p"
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.585332267941478,3.3799590046089e-10
"tet(W/N/W)","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.587680641929442,2.7078124570565e-10
"tet(35)","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.611498363382304,2.62778708845634e-11
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.625834100536313,5.79610780884311e-12
"arlS","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.629435090868779,3.90894122363711e-12
"lmrD","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.586746092777416,2.95745781600163e-10
"Escherichia_coli","Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin",0.552883399694363,6.02818456793033e-09
"vanR_gene_in_vanB_cluster","TaeA",0.788423193123979,0
"macB","TaeA",0.653400264094012,2.48761118531134e-13
"tsnR","TaeA",0.55789709516387,3.953203871165e-09
"tetA(P)","TaeA",0.598671208861312,9.44730448612114e-11
"Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin","TaeA",0.5274658214328,4.61678851466977e-08
"Blautia_obeum","TaeA",0.537320601541898,2.14627284231812e-08
"TaeA","vanR_gene_in_vanB_cluster",0.788423193123979,0
"macB","vanR_gene_in_vanB_cluster",0.737883678794645,0
"tsnR","vanR_gene_in_vanB_cluster",0.54637593214198,1.03404971734158e-08
"tetA(P)","vanR_gene_in_vanB_cluster",0.713842360470961,0
"Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin","vanR_gene_in_vanB_cluster",0.604153477239048,5.52544415799468e-11
"Blautia_obeum","vanR_gene_in_vanB_cluster",0.513754767270055,1.2833778145438e-07
"bcrC","hp1181",0.564605196485705,2.20914495986217e-09
"mlaD","hp1181",0.694952201802681,0
"Lachnospira_eligens","hp1181",0.59574170032478,1.25477272613178e-10
"basS","Streptomyces_venezuelae_rox",0.506236812052775,2.21691828912494e-07
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","Streptomyces_venezuelae_rox",0.503803165197091,2.63055349004941e-07
"adeI","Streptomyces_venezuelae_rox",0.52194354564899,6.99995960896454e-08
"golS","Streptomyces_venezuelae_rox",0.516474991979263,1.05070787829546e-07
"vanXY_gene_in_vanG_cluster","Streptomyces_venezuelae_rox",0.59152480339457,1.8819185685363e-10
"vanV_gene_in_vanB_cluster","Streptomyces_venezuelae_rox",0.639396759969317,1.28393785136749e-12
"mtrA","Streptomyces_venezuelae_rox",0.564025236621433,2.32302433394529e-09
"RanB","Streptomyces_venezuelae_rox",0.612617189897771,2.34318685170789e-11
"tetA(60)","Streptomyces_venezuelae_rox",0.602178453971608,6.7059270572104e-11
"rosB","Streptomyces_venezuelae_rox",0.636924275648712,1.69924564097938e-12
"tetB(60)","Streptomyces_venezuelae_rox",0.633012677284966,2.63423855337786e-12
"emrY","Streptomyces_venezuelae_rox",0.56735392649654,1.73785428941267e-09
"LpxA","Streptomyces_venezuelae_rox",0.697343013565776,0
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","Streptomyces_venezuelae_rox",0.57603800585851,7.97429968528923e-10
"Klebsiella_pneumoniae_KpnH","Streptomyces_venezuelae_rox",0.586867345437093,2.92551086299356e-10
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","Streptomyces_venezuelae_rox",0.515732667884582,1.10884944294746e-07
"PvrR","Streptomyces_venezuelae_rox",0.778405332768614,0
"tet(W/N/W)","Streptomyces_venezuelae_rox",0.643748412456189,7.78484268918386e-13
"tet(35)","Streptomyces_venezuelae_rox",0.500522114083076,3.30754396402114e-07
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","Streptomyces_venezuelae_rox",0.644987599301691,6.74438978246585e-13
"arlS","Streptomyces_venezuelae_rox",0.647158288591648,5.2614201993564e-13
"lmrD","Streptomyces_venezuelae_rox",0.554318606346687,5.3509825020652e-09
"Escherichia_coli","Streptomyces_venezuelae_rox",0.578001397447758,6.65000022528014e-10
"hp1181","bcrC",0.564605196485705,2.20914495986217e-09
"mlaD","bcrC",0.584897881502242,3.51488286607286e-10
"Lachnospira_eligens","bcrC",0.506351751000405,2.19966895863575e-07
"basS","rphB",0.574641437832435,9.07041191846202e-10
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","rphB",0.5186479110209,8.94414033910716e-08
"bmr","rphB",0.573990092786565,9.62170930518883e-10
"adeI","rphB",0.632821935258219,2.69215172625699e-12
"almE","rphB",0.555826593635396,4.71722290084169e-09
"vanXY_gene_in_vanG_cluster","rphB",0.606568847069197,4.33899964942276e-11
"vanV_gene_in_vanB_cluster","rphB",0.63706700845252,1.67184215189746e-12
"mtrA","rphB",0.579212700351786,5.96012569863791e-10
"RanB","rphB",0.560048607697103,3.28662116387176e-09
"tetA(60)","rphB",0.564811196485785,2.17050895166549e-09
"rosB","rphB",0.712344529042127,0
"tetB(60)","rphB",0.578423416375275,6.40800834690655e-10
"tetA(46)","rphB",0.511480923418006,1.51582205184382e-07
"emrY","rphB",0.636904321930121,1.69924564097938e-12
"cmlv","rphB",0.572566389816166,1.0930370508303e-09
"LpxA","rphB",0.5517006541956,6.65752747407852e-09
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","rphB",0.60439770201487,5.39372555527848e-11
"Klebsiella_pneumoniae_KpnH","rphB",0.615772347878824,1.68951656883047e-11
"tet(W/N/W)","rphB",0.569053118031889,1.49653756054136e-09
"tet(35)","rphB",0.6701240074291,3.26311057348052e-14
"arlS","rphB",0.685709305039832,3.45944257455901e-15
"lmrD","rphB",0.654983768618188,2.05846389657462e-13
"Escherichia_coli","rphB",0.560916367116514,3.04904196366554e-09
"basS","bmr",0.616788144091672,1.52211969241156e-11
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","bmr",0.602451015578566,6.52800482693426e-11
"rphB","bmr",0.573990092786565,9.62170930518883e-10
"adeI","bmr",0.63175405260948,3.02523817962398e-12
"golS","bmr",0.657217219806392,1.56969146140885e-13
"almE","bmr",0.51835602055954,9.13756958808813e-08
"vanXY_gene_in_vanG_cluster","bmr",0.602654020149079,6.40313430596257e-11
"vanV_gene_in_vanB_cluster","bmr",0.552883637969179,6.02818456793033e-09
"mtrA","bmr",0.641131653705549,1.05351177773471e-12
"RanB","bmr",0.609505715082152,3.21851688672899e-11
"tetA(60)","bmr",0.604967557066466,5.10316317056141e-11
"rosB","bmr",0.62495241722484,6.36944379372507e-12
"tetB(60)","bmr",0.645848235720825,6.09690664833915e-13
"tetA(46)","bmr",0.592785142418409,1.66981990278776e-10
"emrY","bmr",0.543440580965914,1.31360787889431e-08
"cmlv","bmr",0.676083554054283,1.3368567107284e-14
"LpxA","bmr",0.509949265210137,1.69517025546184e-07
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","bmr",0.794801823039236,0
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","bmr",0.558870384394244,3.63991468091706e-09
"PvrR","bmr",0.534474773253413,2.68681769284644e-08
"tet(W/N/W)","bmr",0.59302400709785,1.63310289338697e-10
"tet(35)","bmr",0.665983222156758,5.1586288027692e-14
"Pseudomonas_aeruginosa_CpxR","bmr",0.554578557623264,5.24018893811196e-09
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","bmr",0.523566238493505,6.20320477173122e-08
"arlS","bmr",0.719617658581006,0
"lmrD","bmr",0.559141819106544,3.55695501114796e-09
"Escherichia_coli","bmr",0.53309608575458,2.99143880021349e-08
"basS","adeI",0.590253396743745,2.12394474114598e-10
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","adeI",0.578308294275104,6.47220385774085e-10
"Streptomyces_venezuelae_rox","adeI",0.52194354564899,6.99995960896454e-08
"rphB","adeI",0.632821935258219,2.69215172625699e-12
"bmr","adeI",0.63175405260948,3.02523817962398e-12
"golS","adeI",0.508831443925594,1.83775259706535e-07
"vanXY_gene_in_vanG_cluster","adeI",0.586755952081734,2.95590083941176e-10
"vanV_gene_in_vanB_cluster","adeI",0.62088782988536,9.86059926672992e-12
"mtrA","adeI",0.651119830203933,3.26502052907412e-13
"RanB","adeI",0.590531675725811,2.069652549455e-10
"tetA(60)","adeI",0.597228311496752,1.0865760628784e-10
"rosB","adeI",0.648809987363511,4.29312552586015e-13
"tetB(60)","adeI",0.599075421256878,9.08711346263487e-11
"tetA(46)","adeI",0.571620259434524,1.19124388800691e-09
"emrY","adeI",0.6084818257411,3.57434993694215e-11
"cmlv","adeI",0.538589901757931,1.94368077982375e-08
"LpxA","adeI",0.59812784779222,9.95552420069764e-11
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","adeI",0.65253381359004,2.78184643066206e-13
"Klebsiella_pneumoniae_KpnH","adeI",0.619173735922192,1.18389456806542e-11
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","adeI",0.537720229413651,2.08032886939175e-08
"PvrR","adeI",0.550698101776867,7.24586648428261e-09
"tet(W/N/W)","adeI",0.578619157085944,6.29404011496646e-10
"tet(35)","adeI",0.642808179460306,8.66820882258119e-13
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","adeI",0.505730840104839,2.29663497951089e-07
"arlS","adeI",0.756223300686606,0
"lmrD","adeI",0.634025815677219,2.35346126040035e-12
"Escherichia_coli","adeI",0.585136455353823,3.4426197246453e-10
"basS","golS",0.526490362997454,4.97074520612429e-08
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","golS",0.587477496630007,2.7592219351826e-10
"Streptomyces_venezuelae_rox","golS",0.516474991979263,1.05070787829546e-07
"bmr","golS",0.657217219806392,1.56969146140885e-13
"adeI","golS",0.508831443925594,1.83775259706535e-07
"almE","golS",0.526347303048408,5.02169696803018e-08
"vanXY_gene_in_vanG_cluster","golS",0.653340671253831,2.51618635881945e-13
"vanV_gene_in_vanB_cluster","golS",0.556770533820599,4.3518234203476e-09
"mtrA","golS",0.58548654306703,3.33303588409287e-10
"RanB","golS",0.603669231242398,5.79590336926767e-11
"tetA(60)","golS",0.508063180699501,1.94265081996393e-07
"rosB","golS",0.568474617253174,1.57530748397021e-09
"tetB(60)","golS",0.528782120375843,4.18009225935352e-08
"tetA(46)","golS",0.624232699800871,6.88870393749792e-12
"cmlv","golS",0.586286405250609,3.0888213005197e-10
"LpxA","golS",0.526128140355137,5.10744887584863e-08
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","golS",0.743626113036687,0
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","golS",0.523028314654042,6.45790153577037e-08
"tet(W/N/W)","golS",0.514498855003273,1.21376303255378e-07
"tet(35)","golS",0.650590875430899,3.50448383184164e-13
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","golS",0.628661173859647,4.2559873864139e-12
"arlS","golS",0.628512539683499,4.32717385418708e-12
"lmrD","golS",0.569453732602946,1.44380447915293e-09
"tetA(60)","arlR",0.502365555961136,2.90665698165725e-07
"emrY","arlR",0.669871020640441,3.26311057348052e-14
"cmlv","arlR",0.518513623123529,9.03386805018619e-08
"LpxA","arlR",0.521655225026452,7.14841663184801e-08
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","arlR",0.506284720846416,2.20984067715599e-07
"adeL","arlR",0.554569016572188,5.24244799440759e-09
"PvrR","arlR",0.569452078176746,1.44380447915293e-09
"tet(W/N/W)","arlR",0.524753347421521,5.67049188186562e-08
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","arlR",0.50378860810213,2.63245853996665e-07
"arlS","arlR",0.533993790437961,2.79042633564273e-08
"GGB9699_SGB15216","arlR",-0.505338927473604,2.36160307863192e-07
"tet(T)","Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A",0.755517878851981,0
"mtrC","Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A",0.698246930575548,0
"Dorea_sp_AF24_7LB","Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A",0.657604945401683,1.50766602035409e-13
"rphB","almE",0.555826593635396,4.71722290084169e-09
"bmr","almE",0.51835602055954,9.13756958808813e-08
"golS","almE",0.526347303048408,5.02169696803018e-08
"vanXY_gene_in_vanG_cluster","almE",0.540818348740444,1.62396419661638e-08
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","almE",0.550553462651406,7.33027099744179e-09
"lmrD","almE",0.56690735971721,1.8078909330269e-09
"basS","vanXY_gene_in_vanG_cluster",0.628404511131658,4.37780882861207e-12
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","vanXY_gene_in_vanG_cluster",0.664272275434183,6.41166692961634e-14
"Streptomyces_venezuelae_rox","vanXY_gene_in_vanG_cluster",0.59152480339457,1.8819185685363e-10
"rphB","vanXY_gene_in_vanG_cluster",0.606568847069197,4.33899964942276e-11
"bmr","vanXY_gene_in_vanG_cluster",0.602654020149079,6.40313430596257e-11
"adeI","vanXY_gene_in_vanG_cluster",0.586755952081734,2.95590083941176e-10
"golS","vanXY_gene_in_vanG_cluster",0.653340671253831,2.51618635881945e-13
"almE","vanXY_gene_in_vanG_cluster",0.540818348740444,1.62396419661638e-08
"vanV_gene_in_vanB_cluster","vanXY_gene_in_vanG_cluster",0.703963164904349,0
"mtrA","vanXY_gene_in_vanG_cluster",0.636017672384556,1.88046479841051e-12
"RanB","vanXY_gene_in_vanG_cluster",0.69144970832591,0
"tetA(60)","vanXY_gene_in_vanG_cluster",0.606541730413571,4.34901429692044e-11
"rosB","vanXY_gene_in_vanG_cluster",0.671479167330858,2.62289310299194e-14
"tetB(60)","vanXY_gene_in_vanG_cluster",0.681653093990419,6.76437845461157e-15
"tetA(46)","vanXY_gene_in_vanG_cluster",0.6225417904726,8.270914334149e-12
"emrY","vanXY_gene_in_vanG_cluster",0.575453482309421,8.41601279865331e-10
"cmlv","vanXY_gene_in_vanG_cluster",0.535622187876996,2.45325928460716e-08
"LpxA","vanXY_gene_in_vanG_cluster",0.699521437574179,0
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","vanXY_gene_in_vanG_cluster",0.645130671176285,6.629355895449e-13
"Klebsiella_pneumoniae_KpnH","vanXY_gene_in_vanG_cluster",0.553393004475493,5.77821932390927e-09
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","vanXY_gene_in_vanG_cluster",0.55797010668064,3.9311378864746e-09
"PvrR","vanXY_gene_in_vanG_cluster",0.593065951045888,1.6270747903124e-10
"tet(W/N/W)","vanXY_gene_in_vanG_cluster",0.668369538144917,3.8911954598434e-14
"tet(35)","vanXY_gene_in_vanG_cluster",0.57102182394051,1.25628090929131e-09
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","vanXY_gene_in_vanG_cluster",0.616458771605483,1.57527563517267e-11
"arlS","vanXY_gene_in_vanG_cluster",0.693341493305167,0
"lmrD","vanXY_gene_in_vanG_cluster",0.662540335637795,8.26688095005986e-14
"Escherichia_coli","vanXY_gene_in_vanG_cluster",0.549514025115836,7.98811375876527e-09
"PWY_6470","vanXY_gene_in_vanG_cluster",-0.503740304719491,2.64089975644501e-07
"basS","vanV_gene_in_vanB_cluster",0.626325904807601,5.48994542927835e-12
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","vanV_gene_in_vanB_cluster",0.573022370635526,1.04898271916781e-09
"Streptomyces_venezuelae_rox","vanV_gene_in_vanB_cluster",0.639396759969317,1.28393785136749e-12
"rphB","vanV_gene_in_vanB_cluster",0.63706700845252,1.67184215189746e-12
"bmr","vanV_gene_in_vanB_cluster",0.552883637969179,6.02818456793033e-09
"adeI","vanV_gene_in_vanB_cluster",0.62088782988536,9.86059926672992e-12
"golS","vanV_gene_in_vanB_cluster",0.556770533820599,4.3518234203476e-09
"vanXY_gene_in_vanG_cluster","vanV_gene_in_vanB_cluster",0.703963164904349,0
"mtrA","vanV_gene_in_vanB_cluster",0.637418702026695,1.60770851235678e-12
"RanB","vanV_gene_in_vanB_cluster",0.726018369645498,0
"tetA(60)","vanV_gene_in_vanB_cluster",0.678003241395804,1.3368567107284e-14
"rosB","vanV_gene_in_vanB_cluster",0.706881294693159,0
"tetB(60)","vanV_gene_in_vanB_cluster",0.698920806365122,0
"tetA(46)","vanV_gene_in_vanB_cluster",0.612697752621483,2.32446827678862e-11
"emrY","vanV_gene_in_vanB_cluster",0.647080792075148,5.28940423382906e-13
"cmlv","vanV_gene_in_vanB_cluster",0.630518312694027,3.47107783854734e-12
"LpxA","vanV_gene_in_vanB_cluster",0.585478049835843,3.33435224951583e-10
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","vanV_gene_in_vanB_cluster",0.666251886951626,5.1586288027692e-14
"Klebsiella_pneumoniae_KpnH","vanV_gene_in_vanB_cluster",0.70958902414367,0
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","vanV_gene_in_vanB_cluster",0.636015539569384,1.88046479841051e-12
"PvrR","vanV_gene_in_vanB_cluster",0.61870862417367,1.2430877030137e-11
"tet(W/N/W)","vanV_gene_in_vanB_cluster",0.632581446873338,2.76347880006985e-12
"tet(35)","vanV_gene_in_vanB_cluster",0.557011192864821,4.26307702668194e-09
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","vanV_gene_in_vanB_cluster",0.567008155542558,1.79224616656164e-09
"arlS","vanV_gene_in_vanB_cluster",0.76220828597865,0
"lmrD","vanV_gene_in_vanB_cluster",0.615593634532798,1.71910626085336e-11
"Escherichia_coli","vanV_gene_in_vanB_cluster",0.519748423490885,8.2367076342225e-08
"DTDPRHAMSYN_PWY","vanV_gene_in_vanB_cluster",-0.501234954897122,3.14578018543917e-07
"PWY_6470","vanV_gene_in_vanB_cluster",-0.564007093320504,2.32585689507585e-09
"THISYNARA_PWY","vanV_gene_in_vanB_cluster",-0.500237843867992,3.37308353118379e-07
"basS","mtrA",0.637838608164399,1.53148656248686e-12
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","mtrA",0.59168743823343,1.85371617642236e-10
"Streptomyces_venezuelae_rox","mtrA",0.564025236621433,2.32302433394529e-09
"rphB","mtrA",0.579212700351786,5.96012569863791e-10
"bmr","mtrA",0.641131653705549,1.05351177773471e-12
"adeI","mtrA",0.651119830203933,3.26502052907412e-13
"golS","mtrA",0.58548654306703,3.33303588409287e-10
"vanXY_gene_in_vanG_cluster","mtrA",0.636017672384556,1.88046479841051e-12
"vanV_gene_in_vanB_cluster","mtrA",0.637418702026695,1.60770851235678e-12
"RanB","mtrA",0.629322010918025,3.95802371048164e-12
"tetA(60)","mtrA",0.665096190919657,5.78244126145896e-14
"rosB","mtrA",0.711486035331917,0
"tetB(60)","mtrA",0.629566648416473,3.85500488898855e-12
"tetA(46)","mtrA",0.580975142848766,5.07053809004119e-10
"emrY","mtrA",0.522353745408263,6.79458533599179e-08
"cmlv","mtrA",0.541167756552347,1.57845955997641e-08
"LpxA","mtrA",0.556738956869755,4.36209699684027e-09
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","mtrA",0.670020227034625,3.26311057348052e-14
"Klebsiella_pneumoniae_KpnH","mtrA",0.578992056875918,6.08251653194047e-10
"PvrR","mtrA",0.552648311717651,6.14900618962664e-09
"tet(W/N/W)","mtrA",0.68089443263346,6.76437845461157e-15
"tet(35)","mtrA",0.615363678188847,1.76092985877612e-11
"Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin","mtrA",0.525360564781593,5.41798433023764e-08
"arlS","mtrA",0.707169821627923,0
"lmrD","mtrA",0.645832233400314,6.12438461083424e-13
"Escherichia_coli","mtrA",0.582980719400711,4.2109150240175e-10
"tetA(60)","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.531853186295595,3.29900785842871e-08
"rosB","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.517916204640651,9.43835243515775e-08
"tetB(60)","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.514533368407804,1.21109715351854e-07
"emrY","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.601164275392551,7.40385138129345e-11
"LpxA","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.5428683427236,1.3772936850405e-08
"Klebsiella_pneumoniae_KpnH","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.650439423055138,3.56420154811815e-13
"adeL","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.542607636053158,1.40590786689255e-08
"PvrR","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.511072102357619,1.56150489339937e-07
"tet(W/N/W)","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.545928960837403,1.07247699510488e-08
"arlS","Neisseria_gonorrhoeae_PBP1_conferring_resistance_to_beta-lactam_antibiotics",0.555003806983481,5.05458238069598e-09
"basS","RanB",0.607068307864173,4.12587027500888e-11
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","RanB",0.63483524533459,2.14905467545191e-12
"Streptomyces_venezuelae_rox","RanB",0.612617189897771,2.34318685170789e-11
"rphB","RanB",0.560048607697103,3.28662116387176e-09
"bmr","RanB",0.609505715082152,3.21851688672899e-11
"adeI","RanB",0.590531675725811,2.069652549455e-10
"golS","RanB",0.603669231242398,5.79590336926767e-11
"vanXY_gene_in_vanG_cluster","RanB",0.69144970832591,0
"vanV_gene_in_vanB_cluster","RanB",0.726018369645498,0
"mtrA","RanB",0.629322010918025,3.95802371048164e-12
"tetA(60)","RanB",0.716827546164122,0
"rosB","RanB",0.699203345833245,0
"tetB(60)","RanB",0.754942875616676,0
"tetA(46)","RanB",0.669371469644262,3.58377196404343e-14
"emrY","RanB",0.657050970061602,1.63000691524148e-13
"cmlv","RanB",0.581092323080097,5.01672212324246e-10
"LpxA","RanB",0.583905940220743,3.86006793643073e-10
"Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin","RanB",0.625221909184781,6.19805441538625e-12
"Klebsiella_pneumoniae_KpnH","RanB",0.597446245109125,1.06543093465768e-10
"Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin","RanB",0.612908095798436,2.27566387905267e-11
"PvrR","RanB",0.615860657047076,1.67539343267642e-11
