"source","target","weight","p"
"DTDPRHAMSYN_PWY","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.506922789253563,1.18854953843339e-05
"NONMEVIPP_PWY","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.513598541385817,8.26105916888361e-06
"PANTO_PWY","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.504015435939718,1.38737297425849e-05
"PANTOSYN_PWY","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.513471012682481,8.31911004315628e-06
"PWY_3841","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.505004670211878,1.3145217119819e-05
"PWY_5686","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.510739457012641,9.64399994385442e-06
"PWY_6385","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.508100886750403,1.11394004986797e-05
"PWY_6387","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.500899617451786,1.63549566516292e-05
"PWY_7238","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.500673397946026,1.65565271255583e-05
"PWY_7790","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.510739457012641,9.64399994385442e-06
"PWY_7791","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.510739457012641,9.64399994385442e-06
"PWY_7851","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.50215203915925,1.53338561093731e-05
"THISYNARA_PWY","Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin",-0.542349580355377,1.54864185300413e-06
"Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin","IreK",0.977698051648984,0
"patA","IreK",0.956641717994521,0
"Catenibacterium_SGB4425","IreK",0.974460942846734,0
"ASPASN_PWY","IreK",-0.526450777315623,3.96067883436864e-06
"GLYCOLYSIS_E_D","IreK",-0.541774476144176,1.60434925975266e-06
"PWY4FS_7","IreK",-0.597000671211868,3.88235839632275e-08
"PWY4FS_8","IreK",-0.596999586845187,3.88235839632275e-08
"ANAGLYCOLYSIS_PWY","IreK",-0.511584757860268,9.21517733602323e-06
"COA_PWY","IreK",-0.511360440173012,9.32369443565504e-06
"COA_PWY_1","IreK",-0.51048364821403,9.77918576550674e-06
"DTDPRHAMSYN_PWY","IreK",-0.514818754727344,7.71934860105156e-06
"GLYCOGENSYNTH_PWY","IreK",-0.50115326497297,1.6130884548785e-05
"NONMEVIPP_PWY","IreK",-0.518206290755694,6.39337743468168e-06
"PANTO_PWY","IreK",-0.506667201604009,1.20448278502138e-05
"PANTOSYN_PWY","IreK",-0.517313637303083,6.72489539716782e-06
"PEPTIDOGLYCANSYN_PWY","IreK",-0.501699072015242,1.56899374260265e-05
"PWY_3841","IreK",-0.505862038236922,1.25782396754356e-05
"PWY_5686","IreK",-0.509816723944677,1.01323813726007e-05
"PWY_6151","IreK",-0.502493775522277,1.50544372369147e-05
"PWY_6385","IreK",-0.51160071663536,9.21060164400973e-06
"PWY_6386","IreK",-0.503907992763426,1.39349938024828e-05
"PWY_6387","IreK",-0.504105891212847,1.38086990495646e-05
"PWY_6470","IreK",-0.540684158326313,1.70938665499756e-06
"PWY_6700","IreK",-0.501838119358144,1.55808327870823e-05
"PWY_7238","IreK",-0.510617343718773,9.70812414635854e-06
"PWY_7790","IreK",-0.509816723944677,1.01323813726007e-05
"PWY_7791","IreK",-0.509816723944677,1.01323813726007e-05
"PWY_7851","IreK",-0.511942622687871,9.0414744551892e-06
"THISYNARA_PWY","IreK",-0.566912157376421,3.25185138672706e-07
"almE","rosB",0.674397724816383,5.45419329554805e-11
"tetA(46)","rosB",0.688223974399433,1.34444339719069e-11
"Erm(37)","rosB",0.501218233129262,1.60839409505425e-05
"Blautia_glucerasea","rosB",-0.541664859983046,1.61259879393233e-06
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","tetB(60)",0.578402026541739,1.48207040649996e-07
"adeI","tetB(60)",0.589010786429564,6.98176370390125e-08
"LpxA","tetB(60)",0.512484935659585,8.77634370546027e-06
"PvrR","tetB(60)",0.711714875220932,1.02590745006938e-12
"Escherichia_coli","tetB(60)",0.5525984483332,8.18237324541916e-07
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","tetA(46)",0.564807280443096,3.73999164981624e-07
"almE","tetA(46)",0.704976199028514,2.19617168723607e-12
"RanB","tetA(46)",0.57534236861837,1.83114938151679e-07
"vanH_gene_in_vanP_cluster","tetA(46)",0.596788397192095,3.94361220937444e-08
"rosB","tetA(46)",0.688223974399433,1.34444339719069e-11
"tet(35)","tetA(46)",0.524073859653429,4.54916237430221e-06
"lmrD","tetA(46)",0.514890730979497,7.6902211325651e-06
"basS","emrY",0.533704194922206,2.60428076608532e-06
"adeI","emrY",0.670351251963073,8.08210948328765e-11
"almE","cmlv",0.529360626913121,3.35042138128532e-06
"Clostridiales_bacterium_KLE1615","efrA",0.520560944024556,5.58100896917775e-06
"vanR_gene_in_vanB_cluster","tsnR",0.510393831066644,9.82582694122004e-06
"TaeA","tetA(P)",0.707612121716472,1.63846869977416e-12
"macB","tetA(P)",0.518372556177414,6.33354751917999e-06
"Blautia_obeum","tetA(P)",0.641894088126224,1.07333245833802e-09
"tetB(60)","LpxA",0.512484935659585,8.77634370546027e-06
"Escherichia_coli","LpxA",0.530719303753344,3.10292150924464e-06
"basS","Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin",0.538756865494648,1.92175682168842e-06
"Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin","Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin",0.577440197757641,1.58162611075326e-07
"adeI","Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin",0.51166680043457,9.18326398596233e-06
"OprN","tetA(58)",0.542633776706949,1.52430365653168e-06
"bcr-1","TolC",0.774959697250256,0
"ANAGLYCOLYSIS_PWY","TolC",0.50589218740973,1.2561966349828e-05
"ARGSYNBSUB_PWY","TolC",0.504323617234996,1.3645316991412e-05
"ARO_PWY","TolC",0.508138308537949,1.11249555659587e-05
"COA_PWY","TolC",0.508991049226824,1.06072465491769e-05
"COMPLETE_ARO_PWY","TolC",0.50714024538152,1.17487582805853e-05
"DTDPRHAMSYN_PWY","TolC",0.506687262941486,1.20361274138881e-05
"PANTO_PWY","TolC",0.51772842393613,6.56508898132092e-06
"PANTOSYN_PWY","TolC",0.513304579315771,8.39293693187146e-06
"PEPTIDOGLYCANSYN_PWY","TolC",0.503110693845747,1.45584023651411e-05
"PWY_5686","TolC",0.500042501069296,1.71084411158204e-05
"PWY_6163","TolC",0.506475121082213,1.21723216930794e-05
"PWY_6385","TolC",0.505215518824551,1.30051967507106e-05
"PWY_6386","TolC",0.50186944489149,1.55598984428647e-05
"PWY_6387","TolC",0.502644000069216,1.49338788578995e-05
"PWY_6700","TolC",0.505801893826693,1.26107396618916e-05
"PWY_7790","TolC",0.500042501069296,1.71084411158204e-05
"PWY_7791","TolC",0.500042501069296,1.71084411158204e-05
"almE","adeL",0.501732454457017,1.56670539403213e-05
"lmrD","adeL",0.623150672176091,5.22346516800995e-09
"Enterococcus_faecium","adeL",0.522738646906967,4.91444240706086e-06
"basS","PvrR",0.504961213083682,1.3166642648705e-05
"adeI","PvrR",0.541962788258453,1.58591595221605e-06
"almE","PvrR",0.560434401711429,4.95316111770187e-07
"vanXY_gene_in_vanG_cluster","PvrR",0.542468271061424,1.53836903789206e-06
"tetB(60)","PvrR",0.711714875220932,1.02590745006938e-12
"tet(W/N/W)","PvrR",0.618526693809719,7.61201820917332e-09
"Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A","mtrC",0.878779440704188,0
"tet(T)","mtrC",0.833777494841548,0
"Dorea_sp_AF24_7LB","mtrC",0.856118825801488,0
"adeI","tet(W/N/W)",0.70694861925063,1.75901213180184e-12
"almE","tet(W/N/W)",0.535345008001134,2.36397077450849e-06
"vanXY_gene_in_vanG_cluster","tet(W/N/W)",0.731431628198253,9.89155660035413e-14
"PvrR","tet(W/N/W)",0.618526693809719,7.61201820917332e-09
"Erm(37)","tet(W/N/W)",0.580138376655708,1.31349020987559e-07
"almE","Erm(37)",0.638524400345081,1.43879730981845e-09
"vanXY_gene_in_vanG_cluster","Erm(37)",0.583840561294948,1.00858554751371e-07
"rosB","Erm(37)",0.501218233129262,1.60839409505425e-05
"tet(W/N/W)","Erm(37)",0.580138376655708,1.31349020987559e-07
"Pseudomonas_aeruginosa_CpxR","Erm(37)",0.514148094805992,8.01071226641085e-06
"lmrD","Erm(37)",0.599290716998132,3.28273933526609e-08
"tetA(46)","tet(35)",0.524073859653429,4.54916237430221e-06
"Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin","patA",0.97673208099059,0
"IreK","patA",0.956641717994521,0
"Catenibacterium_SGB4425","patA",0.9475356534453,0
"ASPASN_PWY","patA",-0.5128806255307,8.59522328799389e-06
"GLYCOLYSIS_E_D","patA",-0.530254455955232,3.1872110650537e-06
"PWY4FS_7","patA",-0.585958775312012,8.6754565263638e-08
"PWY4FS_8","patA",-0.585958048418561,8.6754565263638e-08
"ANAGLYCOLYSIS_PWY","patA",-0.510834752946147,9.60332438431626e-06
"COA_PWY","patA",-0.508869734599179,1.06768930199008e-05
"COA_PWY_1","patA",-0.505791414827795,1.26129598921672e-05
"DTDPRHAMSYN_PWY","patA",-0.515187039289395,7.56446039493137e-06
"NONMEVIPP_PWY","patA",-0.521531672997162,5.27601369955831e-06
"PANTOSYN_PWY","patA",-0.511644523069873,9.19118871597293e-06
"PEPTIDOGLYCANSYN_PWY","patA",-0.505064634245669,1.31060574753971e-05
"PWY_3841","patA",-0.508192067865187,1.10954362249252e-05
"PWY_5097","patA",-0.502224434202943,1.52779172774499e-05
"PWY_5686","patA",-0.516313395994144,7.1050996646513e-06
"PWY_6385","patA",-0.512534889114542,8.75466728789613e-06
"PWY_6386","patA",-0.505178385752605,1.30271799501114e-05
"PWY_6387","patA",-0.506981193677313,1.18509390100593e-05
"PWY_6700","patA",-0.502736063254369,1.48628397694169e-05
"PWY_7238","patA",-0.509150083367904,1.0515206392021e-05
"PWY_7790","patA",-0.516313395994144,7.1050996646513e-06
"PWY_7791","patA",-0.516313395994144,7.1050996646513e-06
"PWY_7851","patA",-0.505807097689493,1.26107396618916e-05
"THISYNARA_PWY","patA",-0.550630880607714,9.27959617475061e-07
"Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_kirromycin","Pseudomonas_aeruginosa_CpxR",0.621985562025809,5.73932570027278e-09
"almE","Pseudomonas_aeruginosa_CpxR",0.644397896324089,8.61997987382171e-10
"Erm(37)","Pseudomonas_aeruginosa_CpxR",0.514148094805992,8.01071226641085e-06
"lmrD","Pseudomonas_aeruginosa_CpxR",0.529273901886376,3.36677288859479e-06
"Lachnospiraceae_bacterium","Pseudomonas_aeruginosa_CpxR",-0.568713514760773,2.87924269301976e-07
"almE","lmrD",0.60173306909282,2.75864506561524e-08
"vanH_gene_in_vanP_cluster","lmrD",0.597935158274671,3.62286371052637e-08
"tetA(46)","lmrD",0.514890730979497,7.6902211325651e-06
"adeL","lmrD",0.623150672176091,5.22346516800995e-09
"Erm(37)","lmrD",0.599290716998132,3.28273933526609e-08
"Pseudomonas_aeruginosa_CpxR","lmrD",0.529273901886376,3.36677288859479e-06
"almE","Lachnospiraceae_bacterium",-0.571047400343512,2.45395784329126e-07
"Pseudomonas_aeruginosa_CpxR","Lachnospiraceae_bacterium",-0.568713514760773,2.87924269301976e-07
"Blautia_glucerasea","Lachnospiraceae_bacterium",0.63779532099232,1.53395645169394e-09
"Oscillibacter_sp_ER4","Collinsella_SGB14861",0.507616498977314,1.14380861714861e-05
"Oscillospiraceae_bacterium_Marseille_Q3528","Collinsella_SGB14861",0.654892898847535,3.42095395071794e-10
"Dorea_sp_AF36_15AT","Collinsella_SGB14861",0.57582364015647,1.77116084733838e-07
"PWY_5838","Collinsella_SGB14861",-0.5171806245104,6.77490697218838e-06
"PWY_5840","Collinsella_SGB14861",-0.529553423533525,3.31549617217671e-06
"PWY_5861","Collinsella_SGB14861",-0.507907282380028,1.12588376154552e-05
"PWY_5897","Collinsella_SGB14861",-0.510350594843295,9.83780775346396e-06
"PWY_5898","Collinsella_SGB14861",-0.510350594843295,9.83780775346396e-06
"PWY_5899","Collinsella_SGB14861",-0.510350594843295,9.83780775346396e-06
"Oscillibacter_sp_ER4","GGB9760_SGB15373",0.505551699481913,1.27752908394021e-05
"GLYCOLYSIS_E_D","GGB79734_SGB15291",-0.531351438394328,2.99378890169322e-06
"Collinsella_SGB14861","Oscillibacter_sp_ER4",0.507616498977314,1.14380861714861e-05
"GGB9760_SGB15373","Oscillibacter_sp_ER4",0.505551699481913,1.27752908394021e-05
"Oscillospiraceae_bacterium_Marseille_Q3528","Oscillibacter_sp_ER4",0.515517837604754,7.4320455083054e-06
"Waltera_intestinalis","Oscillibacter_sp_ER4",0.548944005955749,1.02997702202727e-06
"Collinsella_SGB14861","Oscillospiraceae_bacterium_Marseille_Q3528",0.654892898847535,3.42095395071794e-10
"Oscillibacter_sp_ER4","Oscillospiraceae_bacterium_Marseille_Q3528",0.515517837604754,7.4320455083054e-06
"HOMOSER_METSYN_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.540886300121553,1.68911137681823e-06
"MET_SAM_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.529420146943309,3.33971287020548e-06
"METSYN_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.53098820518043,3.0588436696534e-06
"P4_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.51144423641883,9.28253753970412e-06
"P461_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.528726521458644,3.47377053441152e-06
"PWY_5347","Oscillospiraceae_bacterium_Marseille_Q3528",-0.527591536184425,3.7115163829333e-06
"PWY_5838","Oscillospiraceae_bacterium_Marseille_Q3528",-0.512409074905005,8.81132015775427e-06
"PWY_5861","Oscillospiraceae_bacterium_Marseille_Q3528",-0.521312297728983,5.34095783411269e-06
"PWY_5897","Oscillospiraceae_bacterium_Marseille_Q3528",-0.503987706367276,1.38781174407839e-05
"PWY_5898","Oscillospiraceae_bacterium_Marseille_Q3528",-0.503987706367276,1.38781174407839e-05
"PWY_5899","Oscillospiraceae_bacterium_Marseille_Q3528",-0.503987706367276,1.38781174407839e-05
"PWY_5918","Oscillospiraceae_bacterium_Marseille_Q3528",-0.545011864914388,1.31447093141146e-06
"PWY0_781","Oscillospiraceae_bacterium_Marseille_Q3528",-0.512936793917704,8.57087125412092e-06
"PYRIDNUCSAL_PWY","Oscillospiraceae_bacterium_Marseille_Q3528",-0.524081477306474,4.5490830004223e-06
"tetB(60)","Escherichia_coli",0.5525984483332,8.18237324541916e-07
"LpxA","Escherichia_coli",0.530719303753344,3.10292150924464e-06
"GLYCOLYSIS_E_D","GGB9758_SGB15368",-0.509271919203209,1.04506742357807e-05
"Oscillibacter_sp_ER4","Waltera_intestinalis",0.548944005955749,1.02997702202727e-06
"oleC","Gemmiger_formicilis",0.524485450406893,4.44348792966164e-06
"TaeA","Blautia_obeum",0.558046715220696,5.7891202503528e-07
"tetA(P)","Blautia_obeum",0.641894088126224,1.07333245833802e-09
"Bacteroides_caccae","Alistipes_putredinis",0.529474488845547,3.33009450862992e-06
"rosB","Blautia_glucerasea",-0.541664859983046,1.61259879393233e-06
"Lachnospiraceae_bacterium","Blautia_glucerasea",0.63779532099232,1.53395645169394e-09
"FASYN_ELONG_PWY","Blautia_glucerasea",-0.505567716680497,1.27690239140028e-05
"PWY_5838","Blautia_glucerasea",-0.519973175355137,5.7722277958521e-06
"PWY_5861","Blautia_glucerasea",-0.517929210669896,6.4904875380597e-06
"PWY_6282","Blautia_glucerasea",-0.500594327592359,1.66230675877495e-05
"PWY_6519","Blautia_glucerasea",-0.51386793976473,8.13577703619551e-06
"PWY_7664","Blautia_glucerasea",-0.505363502955614,1.29071942796011e-05
"PWY0_862","Blautia_glucerasea",-0.502119617897147,1.53554483547218e-05
"mecC","Lachnospiraceae_bacterium_Marseille_Q4251",0.516924064379271,6.87215008254599e-06
"PWY_5840","Lachnospiraceae_bacterium_Marseille_Q4251",-0.504975295187508,1.31616323041343e-05
"PWY_5918","Lachnospiraceae_bacterium_Marseille_Q4251",-0.575233007553289,1.84358536917929e-07
"PWY_6961","Lachnospiraceae_bacterium_Marseille_Q4251",-0.514979867919133,7.65350304234165e-06
"PWY0_1297","Lachnospiraceae_bacterium_Marseille_Q4251",-0.514610174044793,7.81075135627257e-06
"PWY66_409","Lachnospiraceae_bacterium_Marseille_Q4251",-0.527275314299768,3.77531287509258e-06
"vanR_gene_in_vanF_cluster","Anaerobutyricum_hallii",0.84279420165975,0
"Fusicatenibacter_saccharivorans","Dorea_longicatena",0.521707889057433,5.22299285380087e-06
"efrA","Clostridiales_bacterium_KLE1615",0.520560944024556,5.58100896917775e-06
"Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A","Dorea_sp_AF24_7LB",0.794120032403602,0
"tet(T)","Dorea_sp_AF24_7LB",0.834400854683885,0
"mtrC","Dorea_sp_AF24_7LB",0.856118825801488,0
"Collinsella_SGB14861","Dorea_sp_AF36_15AT",0.57582364015647,1.77116084733838e-07
"Dorea_longicatena","Fusicatenibacter_saccharivorans",0.521707889057433,5.22299285380087e-06
"Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance","Ruminococcus_bromii",0.966166468683663,0
"Dysosmobacter_welbionis","Clostridium_leptum",0.531634517124586,2.94592393797716e-06
"Dysosmobacter_welbionis","Bacteroides_uniformis",0.57302161382671,2.1416206128798e-07
"PYRIDNUCSAL_PWY","Eggerthella_lenta",0.51223349428188,8.8977918549959e-06
"Alistipes_putredinis","Bacteroides_caccae",0.529474488845547,3.33009450862992e-06
"Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin","Catenibacterium_SGB4425",0.961745245385002,0
"IreK","Catenibacterium_SGB4425",0.974460942846734,0
"patA","Catenibacterium_SGB4425",0.9475356534453,0
"PWY4FS_7","Catenibacterium_SGB4425",-0.539362310559925,1.8532090230446e-06
"PWY4FS_8","Catenibacterium_SGB4425",-0.539360172527899,1.8532090230446e-06
"THISYNARA_PWY","Catenibacterium_SGB4425",-0.51198263949393,9.02438136585207e-06
"adeL","Enterococcus_faecium",0.522738646906967,4.91444240706086e-06
"Clostridium_leptum","Dysosmobacter_welbionis",0.531634517124586,2.94592393797716e-06
"Bacteroides_uniformis","Dysosmobacter_welbionis",0.57302161382671,2.1416206128798e-07
"ASPASN_PWY","Fusobacterium_nucleatum",0.551835421122641,8.58046096316184e-07
"FASYN_ELONG_PWY","Fusobacterium_nucleatum",0.528680041901856,3.48210611327767e-06
"GLYCOLYSIS_E_D","Fusobacterium_nucleatum",0.534598193720414,2.47114631115977e-06
"P161_PWY","Fusobacterium_nucleatum",0.513960315495243,8.09552659618266e-06
"PENTOSE_P_PWY","Fusobacterium_nucleatum",0.542504369442074,1.5355392777895e-06
"POLYISOPRENSYN_PWY","Fusobacterium_nucleatum",0.567799412652257,3.05915769015157e-07
"PWY_5838","Fusobacterium_nucleatum",0.549252409528744,1.01134816197658e-06
"PWY_5840","Fusobacterium_nucleatum",0.516672276174389,6.97170388911357e-06
"PWY_5861","Fusobacterium_nucleatum",0.56654533321086,3.33218158483116e-07
"PWY_5897","Fusobacterium_nucleatum",0.557771308704957,5.8887416479576e-07
"PWY_5898","Fusobacterium_nucleatum",0.557771308704957,5.8887416479576e-07
"PWY_5899","Fusobacterium_nucleatum",0.557771308704957,5.8887416479576e-07
"PWY_5989","Fusobacterium_nucleatum",0.516665077515042,6.97170388911357e-06
"PWY_6147","Fusobacterium_nucleatum",0.575032399795859,1.86916198476051e-07
"PWY_6282","Fusobacterium_nucleatum",0.52336310834982,4.7418071193084e-06
"PWY_6519","Fusobacterium_nucleatum",0.526226182528683,4.01328503659176e-06
"PWY_7663","Fusobacterium_nucleatum",0.559582831916932,5.23958983141401e-07
"PWY_7664","Fusobacterium_nucleatum",0.524825435257212,4.3550996647356e-06
"PWY0_1298","Fusobacterium_nucleatum",0.520178299752837,5.70468567765086e-06
"PWY0_1477","Fusobacterium_nucleatum",0.503407111411819,1.4322941067807e-05
"PWY0_862","Fusobacterium_nucleatum",0.521324701877911,5.33934641097978e-06
"PWY4FS_7","Fusobacterium_nucleatum",0.57790269688709,1.53391212478372e-07
"PWY4FS_8","Fusobacterium_nucleatum",0.57791179791148,1.5337008946844e-07
"PWY66_409","Fusobacterium_nucleatum",0.522850662632899,4.88365255322283e-06
"ANAGLYCOLYSIS_PWY","Fusobacterium_nucleatum",0.526477853942761,3.95592586903686e-06
"ARGSYNBSUB_PWY","Fusobacterium_nucleatum",0.522905740448504,4.86967078564961e-06
