term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(Any.Biological.therapy)1,0.03790054621848732,0.09158795956871889,0.41381581593211886,0.6793816565412456,Any.Biological.therapy,Lachnospiraceae_bacterium,0.6793816565412456,-0.1416118545362017,0.21741294697317634
Haemoglobin,3.830187861576024e-4,4.2185715525738836e-4,0.9079347864181907,0.3648548115714947,Haemoglobin,Lachnospiraceae_bacterium,0.3648548115714947,-4.438212381468788e-4,0.0012098588104620836
White.Blood.Cell.Count,-5.1546262687120446e-5,0.0034164441879256675,-0.01508769347653747,0.9879752418174836,White.Blood.Cell.Count,Lachnospiraceae_bacterium,0.9879752418174836,-0.006747776871021429,0.006644684345647188
factor(C.Reactive.Protein)>=10,0.01859324137931034,0.023565853211416403,0.7889908000573858,0.4309092779357453,C.Reactive.Protein,Lachnospiraceae_bacterium,0.9273367107459709,-0.027595830915065806,0.06478231367368649
factor(C.Reactive.Protein)5-10,-7.031737150292752e-4,0.020756020070044075,-0.033878061047171754,0.9730030233460177,C.Reactive.Protein,Lachnospiraceae_bacterium,0.9730030233460177,-0.04138497305231566,0.03997862562225711
factor(C.Reactive.Protein)Unknown,-0.03270675862068964,0.06554092405676823,-0.4990280361680696,0.6182244738306473,C.Reactive.Protein,Lachnospiraceae_bacterium,0.9273367107459709,-0.16116696977195538,0.0957534525305761
factor(CRP.Elevated.over.reference.range)1,0.014257097912378705,0.019743317022337916,0.7221227261988443,0.47094003681415475,CRP.Elevated.over.reference.range,Lachnospiraceae_bacterium,0.47094003681415475,-0.024439803451403612,0.05295399927616102
Haematocrit.revised,6.2499625656726e-4,0.0018480204138681452,0.3381977016471708,0.7355267850556035,Haematocrit.revised,Lachnospiraceae_bacterium,0.7355267850556035,-0.002997123754614304,0.004247116267748824
Erythrocyte.Sedimentation.Rate,-1.9338783288015107e-4,2.6714160512599416e-4,-0.7239150666514188,0.47029229004519746,Erythrocyte.Sedimentation.Rate,Lachnospiraceae_bacterium,0.47029229004519746,-7.169853789270996e-4,3.3020971316679746e-4
factor(History.of.bowel.resection.surgery)1,-0.04742992944548563,0.020761571304877113,-2.2845057702517844,0.023222916702879945,History.of.bowel.resection.surgery,Lachnospiraceae_bacterium,0.023222916702879945,-0.08812260920304477,-0.006737249687926487
factor(History.of.Cancer.in.last.5.years)1,0.011989489361702141,0.05830966408818097,0.20561753440339817,0.837265443748993,History.of.Cancer.in.last.5.years,Lachnospiraceae_bacterium,0.837265443748993,-0.10229745225113254,0.12627643097453684
factor(Disease.location)2,0.007381818181818174,0.0829774816044211,0.0889617042971917,0.9291877922357994,Disease.location,Blautia_SGB4815,0.9291877922357994,-0.15525404576284718,0.17001768212648355
factor(Disease.location)3,0.0554179071388734,0.060676401055864665,0.9133354347738954,0.3619982657337336,Disease.location,Blautia_SGB4815,0.9291877922357994,-0.06350783893062134,0.17434365320836814
factor(Disease.location)4,0.045959318181818226,0.36118915318768735,0.12724445841244864,0.898855269537012,Disease.location,Blautia_SGB4815,0.9291877922357994,-0.661971422066049,0.7538900584296854
factor(Isolated.upper.disease)1,-0.07981221799238633,0.0780026401307941,-1.0231989309407727,0.30725267657227795,Isolated.upper.disease,Blautia_SGB4815,0.30725267657227795,-0.23269739264874276,0.0730729566639701
factor(Inflammatory)1,0.10484282792912672,0.0457152134834335,2.2933903167075917,0.02269805792819162,Inflammatory,Blautia_SGB4815,0.02269805792819162,0.01524100950159707,0.19444464635665637
factor(Stricturing)1,-0.06532069473684213,0.056503906616671366,-1.1560385581829733,0.24882452845810818,Stricturing,Blautia_SGB4815,0.24882452845810818,-0.176068351705518,0.04542696223183375
factor(Penetrating)1,-0.08786021306818179,0.05172412648558924,-1.698631161855587,0.09069550824064569,Penetrating,Blautia_SGB4815,0.09069550824064569,-0.1892395009799367,0.01351907484357312
factor(Perianal.disease.modifier)1,-0.0012996134453781471,0.05062699119073302,-0.02567036702777695,0.9795417701635477,Perianal.disease.modifier,Blautia_SGB4815,0.9795417701635477,-0.10052851617921486,0.09792928928845858
CDAI,3.1149741703522144e-5,3.252480294285777e-4,0.0957722688074346,0.9237848348336538,CDAI,Blautia_SGB4815,0.9237848348336538,-6.063363959764902e-4,6.686358793835344e-4
factor(Any.treatment.for.CD)1,0.03630592592592591,0.07278764007493684,0.49879245828753316,0.618386287981987,Any.treatment.for.CD,Blautia_SGB4815,0.618386287981987,-0.1063578486209503,0.1789697004728021
factor(Any.Topical.Treatment)1,-0.03562479076479062,0.12110163700706798,-0.29417266062812525,0.7688823680364391,Any.Topical.Treatment,Blautia_SGB4815,0.7688823680364391,-0.27298399929864386,0.20173441776906265
factor(Any.ORAL.aminosalicilate)1,-0.03299408355795158,0.0716499460486928,-0.46048999863208595,0.645585008161272,Any.ORAL.aminosalicilate,Blautia_SGB4815,0.645585008161272,-0.17342797781338948,0.10743981069748632
factor(Any.systemic.steroids)1,-0.06873960861056756,0.08131552611700991,-0.8453442029220092,0.3987677201575509,Any.systemic.steroids,Blautia_SGB4815,0.3987677201575509,-0.22811803979990697,0.09063882257877186
factor(Any.ORAL.immunosuppression)1,-0.09421499999999984,0.0478571291869924,-1.968672204132285,0.050151237174356864,Any.ORAL.immunosuppression,Blautia_SGB4815,0.050151237174356864,-0.18801497320650495,-4.1502679349474103e-4
factor(Any.Biological.therapy)1,-0.09985151260504202,0.2530525463635497,-0.39458805706538774,0.6935002927818869,Any.Biological.therapy,Blautia_SGB4815,0.6935002927818869,-0.5958345034775994,0.3961314782675154
Haemoglobin,9.308120687616126e-5,0.001164224572356079,0.07995124745373636,0.93634495304653,Haemoglobin,Blautia_SGB4815,0.93634495304653,-0.0021887989549417533,0.002374961368694076
White.Blood.Cell.Count,-0.00646503038553878,0.009404931670558623,-0.6874085439426459,0.4925148972950739,White.Blood.Cell.Count,Blautia_SGB4815,0.4925148972950739,-0.024898696459833683,0.011968635688756122
factor(C.Reactive.Protein)>=10,0.025134637023593427,0.06488925951899249,0.3873466458071809,0.6988486881040099,C.Reactive.Protein,Blautia_SGB4815,0.7919120552258747,-0.10204831163363187,0.1523175856808187
factor(C.Reactive.Protein)5-10,0.08889012361743653,0.05715230256352582,1.5553200768881281,0.12120984042316926,C.Reactive.Protein,Blautia_SGB4815,0.36362952126950776,-0.023128389407074068,0.20090863664194714
factor(C.Reactive.Protein)Unknown,-0.04766681034482759,0.18046883310695952,-0.2641276586333144,0.7919120552258747,C.Reactive.Protein,Blautia_SGB4815,0.7919120552258747,-0.4013857232344682,0.3060521025448131
factor(CRP.Elevated.over.reference.range)1,0.014612328726845062,0.05464543393902631,0.2674025563261074,0.7893947638052099,CRP.Elevated.over.reference.range,Blautia_SGB4815,0.7893947638052099,-0.0924927217936465,0.12171737924733662
Haematocrit.revised,2.9116318923552183e-4,0.00512344609558081,0.05682956037864094,0.9547309565930391,Haematocrit.revised,Blautia_SGB4815,0.9547309565930391,-0.009750791158102866,0.01033311753657391
Erythrocyte.Sedimentation.Rate,-0.001019401324073034,9.427709676151537e-4,-1.0812820495010846,0.2813791673690496,Erythrocyte.Sedimentation.Rate,Blautia_SGB4815,0.2813791673690496,-0.0028672324205987355,8.28429772452667e-4
factor(History.of.bowel.resection.surgery)1,-0.11087353323779078,0.05753963683375916,-1.9269070737815297,0.05518179356628702,History.of.bowel.resection.surgery,Blautia_SGB4815,0.05518179356628702,-0.22365122143195873,0.0019041549563771631
factor(History.of.Cancer.in.last.5.years)1,0.3070096170212764,0.15988173283502785,1.9202294819887946,0.05602409560616562,History.of.Cancer.in.last.5.years,Blautia_SGB4815,0.05602409560616562,-0.0063585793353782005,0.620377813377931
factor(Disease.location)2,0.07384159090909084,0.18233605834082217,0.40497525054022115,0.6858625409616357,Disease.location,Collinsella_SGB14861,0.9909680623345353,-0.2835370834389206,0.43122026525710233
factor(Disease.location)3,0.03949636084774127,0.1333313037334191,0.29622721552854375,0.7673170735836499,Disease.location,Collinsella_SGB14861,0.9909680623345353,-0.22183299446976013,0.3008257161652427
factor(Disease.location)4,0.00899409090909105,0.79368287918964,0.011332096413965901,0.9909680623345353,Disease.location,Collinsella_SGB14861,0.9909680623345353,-1.5466243523026033,1.5646125341207855
factor(Isolated.upper.disease)1,0.09474246643959128,0.17132671672192534,0.55299294968317525,0.5807872745720815,Isolated.upper.disease,Collinsella_SGB14861,0.5807872745720815,-0.24105789833538238,0.43054283121456494
factor(Inflammatory)1,0.10290697177673513,0.10113610960332158,1.0175096924368485,0.30994425032781897,Inflammatory,Collinsella_SGB14861,0.30994425032781897,-0.09531980304577514,0.3011337465992454
factor(Stricturing)1,-0.1497030842105262,0.12388182878953724,-1.2084345676302266,0.22807943451995288,Stricturing,Collinsella_SGB14861,0.22807943451995288,-0.39251146863801917,0.09310530021696678
factor(Penetrating)1,-0.002077343750000032,0.11411719357786516,-0.018203600043691974,0.9854916818553747,Penetrating,Collinsella_SGB14861,0.9854916818553747,-0.22574704316261576,0.22159235566261568
factor(Perianal.disease.modifier)1,0.12974424369747897,0.11070689597299066,1.1719617152768234,0.2423842546911795,Perianal.disease.modifier,Collinsella_SGB14861,0.2423842546911795,-0.08724127240958271,0.3467297598045407
CDAI,-0.0011394248900464385,7.095974006200074e-4,-1.6057343065953613,0.10970437956612593,CDAI,Collinsella_SGB14861,0.10970437956612593,-0.002530235795261653,2.513860151687761e-4
factor(Any.treatment.for.CD)1,0.03343534167970786,0.15969305522901645,0.20937254680084932,0.8343365240194122,Any.treatment.for.CD,Collinsella_SGB14861,0.8343365240194122,-0.27956304656916436,0.34643372992858007
factor(Any.Topical.Treatment)1,-0.021211183261183146,0.26562236755000945,-0.07985465778664012,0.9364199565344672,Any.Topical.Treatment,Collinsella_SGB14861,0.9364199565344672,-0.5418310236592017,0.4994086571368354
factor(Any.ORAL.aminosalicilate)1,-0.06988096361185979,0.15713407952571967,-0.4447218822472033,0.6569249112348783,Any.ORAL.aminosalicilate,Collinsella_SGB14861,0.6569249112348783,-0.37786375948227036,0.23810183225855075
factor(Any.systemic.steroids)1,-0.1380083170254404,0.1783694581478054,-0.7737216811584423,0.43986323671799277,Any.systemic.steroids,Collinsella_SGB14861,0.43986323671799277,-0.48761245499513894,0.2115958209442582
factor(Any.ORAL.immunosuppression)1,0.036678159340659336,0.10577574383079588,0.34675397224652504,0.7290825480928755,Any.ORAL.immunosuppression,Collinsella_SGB14861,0.7290825480928755,-0.17064229856770058,0.24399861724901928
factor(Any.Biological.therapy)1,0.014098949579831852,0.5551286492351287,0.025397625576085412,0.9797590867357362,Any.Biological.therapy,Collinsella_SGB14861,0.9797590867357362,-1.0739532029210204,1.102151102080684
Haemoglobin,0.0021444717810722505,0.0025614913690424164,0.8371965671990284,0.4033436563164583,Haemoglobin,Collinsella_SGB14861,0.4033436563164583,-0.002876051302250885,0.007164994864395386
White.Blood.Cell.Count,-0.01060509426781454,0.020734177391480927,-0.5114789011196492,0.6095043189261504,White.Blood.Cell.Count,Collinsella_SGB14861,0.6095043189261504,-0.05124408195511716,0.03003389341948808
factor(C.Reactive.Protein)>=10,-0.04739976950998182,0.14298336280101182,-0.3315054883409582,0.74055688440293,C.Reactive.Protein,Collinsella_SGB14861,0.9955046308570624,-0.32764716059996496,0.23284762158000133
factor(C.Reactive.Protein)5-10,0.04545956018217315,0.12593499252309992,0.36097639958039957,0.7184400063653291,C.Reactive.Protein,Collinsella_SGB14861,0.9955046308570624,-0.20137302516310268,0.292292145527449
factor(C.Reactive.Protein)Unknown,0.0022428620689655425,0.39766273848224504,0.005640111209629168,0.9955046308570624,C.Reactive.Protein,Collinsella_SGB14861,0.9955046308570624,-0.7771761053562347,0.7816618294941657
factor(CRP.Elevated.over.reference.range)1,0.06742181417230224,0.11966058239326498,0.5634421362811036,0.5736733747519365,CRP.Elevated.over.reference.range,Collinsella_SGB14861,0.5736733747519365,-0.16711292731849714,0.3019565556631016
Haematocrit.revised,0.008338247679036742,0.011284813197232412,0.7388910683148647,0.4607364553198535,Haematocrit.revised,Collinsella_SGB14861,0.4607364553198535,-0.013779986187538786,0.03045648154561227
Erythrocyte.Sedimentation.Rate,-6.285895677101765e-4,0.0016582695525402154,-0.37906356463415336,0.7051990156039131,Erythrocyte.Sedimentation.Rate,Collinsella_SGB14861,0.7051990156039131,-0.003878797890688999,0.0026216187552686454
factor(History.of.bowel.resection.surgery)1,-0.15742598941682273,0.12675565232363128,-1.2419642558809467,0.21547221145740383,History.of.bowel.resection.surgery,Collinsella_SGB14861,0.21547221145740383,-0.40586706797114,0.09101508913749459
factor(History.of.Cancer.in.last.5.years)1,0.5779368085106392,0.35133699030158605,1.6449643062478019,0.10129724959240004,History.of.Cancer.in.last.5.years,Collinsella_SGB14861,0.10129724959240004,-0.11068369248046939,1.266557309501748
factor(Disease.location)2,0.035351221590909095,0.030094554422667265,1.1746717061968692,0.24130996546926717,Disease.location,GGB9760_SGB15373,0.7239298964078015,-0.023634105077518744,0.09433654825933693
factor(Disease.location)3,-0.013313876185164525,0.02200632290158602,-0.605002309777295,0.5457587430949971,Disease.location,GGB9760_SGB15373,0.7524904737285364,-0.056446269072273125,0.029818516701944076
factor(Disease.location)4,-0.04135909090909086,0.1309973069477299,-0.3157247417734612,0.7524904737285364,Disease.location,GGB9760_SGB15373,0.7524904737285364,-0.29811381252664143,0.21539563070845974
factor(Isolated.upper.disease)1,0.027640052093768814,0.02846283114301799,0.9710928598383296,0.33248790836124187,Isolated.upper.disease,GGB9760_SGB15373,0.33248790836124187,-0.028147096946546445,0.08342720113408407
factor(Inflammatory)1,0.0013574550038518093,0.01686070646022537,0.08050997193113252,0.9358993237952467,Inflammatory,GGB9760_SGB15373,0.9358993237952467,-0.03168952965818992,0.03440443966589354
factor(Stricturing)1,0.003640526315789479,0.020669999916800543,0.1761260924258865,0.8603446521513025,Stricturing,GGB9760_SGB15373,0.8603446521513025,-0.036872673521139585,0.044153726152718537
factor(Penetrating)1,-0.0010846590909090823,0.018983718213675276,-0.05713628271872093,0.9544845735038727,Penetrating,GGB9760_SGB15373,0.9544845735038727,-0.03829274678971262,0.036123428607894456
factor(Perianal.disease.modifier)1,0.011510436974789906,0.01845450693716716,0.6237195615130753,0.5334090939788885,Perianal.disease.modifier,GGB9760_SGB15373,0.5334090939788885,-0.024660396622057726,0.04768127057163754
CDAI,-1.1859111787335825e-4,1.1266200812544731e-4,-1.0526274104870292,0.29361640297718705,CDAI,GGB9760_SGB15373,0.29361640297718705,-3.39408653799235e-4,1.0222641805251847e-4
factor(Any.treatment.for.CD)1,0.012617057902973412,0.026555411146344198,0.47512191897320194,0.6351357994356202,Any.treatment.for.CD,GGB9760_SGB15373,0.6351357994356202,-0.039431547943861216,0.06466566374980803
factor(Any.Topical.Treatment)1,0.2618157287157285,0.04079896618190841,6.4172147781486215,7.433620320095412e-10,Any.Topical.Treatment,GGB9760_SGB15373,7.433620320095412e-10,0.181849754999188,0.341781702432269
factor(Any.ORAL.aminosalicilate)1,0.023087803234501308,0.026107861000349154,0.8843238147388843,0.3774139126828753,Any.ORAL.aminosalicilate,GGB9760_SGB15373,0.3774139126828753,-0.028083604326183034,0.07425921079518565
factor(Any.systemic.steroids)1,-0.010554272667971295,0.02970186365842686,-0.3553404186803238,0.7226492936302662,Any.systemic.steroids,GGB9760_SGB15373,0.7226492936302662,-0.06876992543848794,0.04766138010254535
factor(Any.ORAL.immunosuppression)1,0.00115082417582419,0.017600489046609297,0.06538592040122285,0.9479216225329383,Any.ORAL.immunosuppression,GGB9760_SGB15373,0.9479216225329383,-0.03334613435553003,0.03564778270717841
factor(Any.Biological.therapy)1,-0.0065676470588235504,0.09234693528022883,-0.07111927471002562,0.9433625525901037,Any.Biological.therapy,GGB9760_SGB15373,0.9433625525901037,-0.18756764020807204,0.17443234609042496
Haemoglobin,3.363737742258972e-4,4.234387209123524e-4,0.7943859586131785,0.42778261080300417,Haemoglobin,GGB9760_SGB15373,0.42778261080300417,-4.935661187623134e-4,0.0011663136672141077
White.Blood.Cell.Count,3.455416153832788e-4,0.003428721186887463,0.10077856919505193,0.9198136536175909,White.Blood.Cell.Count,GGB9760_SGB15373,0.9198136536175909,-0.006374751910916149,0.007065835141682706
factor(C.Reactive.Protein)>=10,0.026020969147005486,0.023684933399888204,1.0986296101270991,0.2730491973510426,C.Reactive.Protein,GGB9760_SGB15373,0.4095737960265639,-0.020401500316775397,0.07244343861078636
factor(C.Reactive.Protein)5-10,0.02442166428106702,0.0208609019412707,1.1706907184464441,0.24290385843950033,C.Reactive.Protein,GGB9760_SGB15373,0.4095737960265639,-0.016465703523823552,0.06530903208595759
factor(C.Reactive.Protein)Unknown,0.04209425862068969,0.06587210771981147,0.6390300853851313,0.5234230879644972,C.Reactive.Protein,GGB9760_SGB15373,0.5234230879644972,-0.08701507251014079,0.17120358975152017
factor(CRP.Elevated.over.reference.range)1,0.051278769969616764,0.019508265114222875,2.6285663881116212,0.009142274866083409,CRP.Elevated.over.reference.range,GGB9760_SGB15373,0.009142274866083409,0.013042570345739933,0.08951496959349359
Haematocrit.revised,0.0014268369375728227,0.001839911951876368,0.775491966405085,0.4388561432929975,Haematocrit.revised,GGB9760_SGB15373,0.4388561432929975,-0.0021793904881048584,0.005033064363250504
Erythrocyte.Sedimentation.Rate,-2.8394582462838636e-6,3.1964836167894836e-4,-0.008883068354768504,0.9929247248005366,Erythrocyte.Sedimentation.Rate,GGB9760_SGB15373,0.9929247248005366,-6.293502471370226e-4,6.23671330644455e-4
factor(History.of.bowel.resection.surgery)1,-0.004519336346599045,0.021152482759878813,-0.2136551249279892,0.83099892475922,History.of.bowel.resection.surgery,GGB9760_SGB15373,0.83099892475922,-0.04597820255596152,0.03693952986276343
factor(History.of.Cancer.in.last.5.years)1,-0.0033313191489361413,0.05877717571102302,-0.056677087808956916,0.95484997875099,History.of.Cancer.in.last.5.years,GGB9760_SGB15373,0.95484997875099,-0.11853458354254126,0.11187194524466898
factor(Disease.location)2,-0.07200835227272719,0.14673464789929105,-0.4907385767685145,0.6240673435599131,Disease.location,GGB79734_SGB15291,0.8111767805857077,-0.35960826215533764,0.2155915576098833
factor(Disease.location)3,0.06857606107083104,0.10729815092693894,0.6391168951040508,0.5233667159743759,Disease.location,GGB79734_SGB15291,0.8111767805857077,-0.14172831474596925,0.27888043688763137
factor(Disease.location)4,-0.15276522727272712,0.6387150127151435,-0.23917588318979738,0.8111767805857077,Disease.location,GGB79734_SGB15291,0.8111767805857077,-1.4046466521944083,1.099116197648954
factor(Isolated.upper.disease)1,0.0184787096774193,0.1383754605785835,0.13354036619032775,0.893878888913715,Isolated.upper.disease,GGB79734_SGB15291,0.893878888913715,-0.2527371930566043,0.28969461241144295
factor(Inflammatory)1,0.07914934379158202,0.08165158241113404,0.969354683085593,0.3333523102318965,Inflammatory,GGB79734_SGB15291,0.3333523102318965,-0.08088775773424071,0.23918644531740474
factor(Stricturing)1,-0.12623743157894737,0.09996713923130257,-1.2627892780532708,0.20790073087680921,Stricturing,GGB79734_SGB15291,0.20790073087680921,-0.3221730244723004,0.06969816131440565
factor(Penetrating)1,-0.012372627840909116,0.09210990869556311,-0.1343246130207607,0.893259411829649,Penetrating,GGB79734_SGB15291,0.893259411829649,-0.1929080488842128,0.16816279320239458
factor(Perianal.disease.modifier)1,-0.1524187899159665,0.08907182298657575,-1.7111897433483307,0.0883489518008203,Perianal.disease.modifier,GGB79734_SGB15291,0.0883489518008203,-0.32699956296965493,0.02216198313772197
CDAI,-4.209314294572615e-4,5.748997459255553e-4,-0.7321823195096152,0.46480272371272635,CDAI,GGB79734_SGB15291,0.46480272371272635,-0.0015477349314713498,7.058720725568268e-4
