term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
factor(cd_behaviour___1)1,0.05411065615025672,0.017902779116987427,3.0224724215534047,0.002786171703506823,cd_behaviour___1,Lachnospiraceae_bacterium,0.002786171703506823
factor(cd_behaviour___2)1,-0.02953128529104078,0.021235401474986225,-1.3906629138058213,0.16564876463244038,cd_behaviour___2,Lachnospiraceae_bacterium,0.16564876463244038
factor(cd_behaviour___3)1,-0.04374377948193851,0.019766049852554205,-2.2130764522121176,0.027858093342512977,cd_behaviour___3,Lachnospiraceae_bacterium,0.027858093342512977
factor(cd_site1)2,0.018454897020495978,0.08323486770247139,0.22172074672436848,0.8247263174769834,cd_site1,Blautia_SGB4815,0.9267210734591251
factor(cd_site1)3,0.04844361288681613,0.06281072228484684,0.7712634264437238,0.4413356099711516,cd_site1,Blautia_SGB4815,0.9267210734591251
factor(cd_site1)4,0.0332244869359963,0.3608572028100085,0.09207100946655902,0.9267210734591251,cd_site1,Blautia_SGB4815,0.9267210734591251
factor(cd_site_l4)1,-0.10779899251036897,0.07851516383462338,-1.372970356878146,0.17107582894202955,cd_site_l4,Blautia_SGB4815,0.17107582894202955
factor(cd_perianal)1,0.021840097970907066,0.05206819195880519,0.4194518217222965,0.6752707774168816,cd_perianal,Blautia_SGB4815,0.6752707774168816
cdai,-1.0511216061423954e-4,3.424372896435644e-4,-0.306953021160892,0.7591617676937306,cdai,Blautia_SGB4815,0.7591617676937306
factor(cd_act)Mild Act,-0.0975280102458615,0.07087454225233951,-1.3760654692996226,0.1694566702898293,cd_act,Blautia_SGB4815,0.254185005434744
factor(cd_act)Moderate,-0.07377813889171475,0.0950034465935111,-0.7765838139261141,0.43779499592107574,cd_act,Blautia_SGB4815,0.43779499592107574
factor(cd_act)Remission,-0.06949551604904566,0.03672976955565878,-1.8920760159884755,0.05909522321812213,cd_act,Blautia_SGB4815,0.17728566965436637
factor(cd_behaviour___1)1,0.0755157958432075,0.04946181711294939,1.5267493240444865,0.12817386343461146,cd_behaviour___1,Blautia_SGB4815,0.12817386343461146
factor(cd_behaviour___2)1,-0.05050444589442396,0.057987026785281004,-0.8709611217253104,0.3846680339137467,cd_behaviour___2,Blautia_SGB4815,0.3846680339137467
factor(cd_behaviour___3)1,-0.05612316724996329,0.054276758249380185,-1.0340184097233587,0.3021950047696962,cd_behaviour___3,Blautia_SGB4815,0.3021950047696962
factor(cd_site1)2,0.06707475412790985,0.1842114025224443,0.36411836188988067,0.7161012552675315,cd_site1,Collinsella_SGB14861,0.9117762952981365
factor(cd_site1)3,0.0934755103802009,0.13900966704120604,0.6724389200392255,0.5019734721940328,cd_site1,Collinsella_SGB14861,0.9117762952981365
factor(cd_site1)4,-0.08858362034457502,0.798631790676638,-0.11091922633022516,0.9117762952981365,cd_site1,Collinsella_SGB14861,0.9117762952981365
factor(cd_site_l4)1,0.06733153125003385,0.17434684396341357,0.38619300309309457,0.6997046438563098,cd_site_l4,Collinsella_SGB14861,0.6997046438563098
factor(cd_perianal)1,0.11270626633336676,0.11500132639160868,0.9800431861939866,0.3280769589537834,cd_perianal,Collinsella_SGB14861,0.3280769589537834
cdai,-9.93257168568824e-4,7.556819607482432e-4,-1.3143851781050115,0.19004899966620079,cdai,Collinsella_SGB14861,0.19004899966620079
factor(cd_act)Mild Act,-0.19544348123202093,0.13724412501712693,-1.4240571770021573,0.15509348126138703,cd_act,Collinsella_SGB14861,0.4166033624833963
factor(cd_act)Moderate,-0.19991447209188049,0.18396824144437254,-1.0866792579105546,0.27773557498893087,cd_act,Collinsella_SGB14861,0.4166033624833963
factor(cd_act)Remission,-0.026932676054571256,0.0711249050018478,-0.37866730442552515,0.7051059243928396,cd_act,Collinsella_SGB14861,0.7051059243928396
factor(cd_behaviour___1)1,0.11739544331170167,0.10970312345987802,1.070119424217096,0.2856681221582069,cd_behaviour___1,Collinsella_SGB14861,0.2856681221582069
factor(cd_behaviour___2)1,-0.1939093726906696,0.1278694070644546,-1.5164641577865965,0.13075175522292737,cd_behaviour___2,Collinsella_SGB14861,0.13075175522292737
factor(cd_behaviour___3)1,0.016385238939721394,0.12034921498564494,0.13614745174429096,0.8918217703618487,cd_behaviour___3,Collinsella_SGB14861,0.8918217703618487
factor(cd_site1)2,0.03170842397837525,0.030219535982357038,1.0492690555171813,0.2951461051514171,cd_site1,GGB9760_SGB15373,0.8854383154542513
factor(cd_site1)3,-7.979748900837515e-4,0.022804275834854313,-0.034992336343525436,0.9721159399663144,cd_site1,GGB9760_SGB15373,0.9721159399663144
factor(cd_site1)4,-0.055754117336089454,0.13101405127224078,-0.42555830305739595,0.6708242222534778,cd_site1,GGB9760_SGB15373,0.9721159399663144
factor(cd_site_l4)1,0.03075069983080677,0.02862535464235652,1.0742469469812403,0.2838184908226625,cd_site_l4,GGB9760_SGB15373,0.2838184908226625
factor(cd_perianal)1,0.0063520562851452555,0.018956355804527578,0.33508847115161855,0.7378585437540325,cd_perianal,GGB9760_SGB15373,0.7378585437540325
cdai,-6.791594244194292e-5,1.1773747129731846e-4,-0.5768422040459581,0.564620173000117,cdai,GGB9760_SGB15373,0.564620173000117
factor(cd_act)Mild Act,-0.04863997136156479,0.025626478792261015,-1.898035690188293,0.05830378430419461,cd_act,GGB9760_SGB15373,0.08745567645629192
factor(cd_act)Moderate,-0.01837103456538592,0.03435089288693007,-0.534805154144211,0.5930375102145053,cd_act,GGB9760_SGB15373,0.5930375102145053
factor(cd_act)Remission,-0.032929273718008814,0.013280574810790455,-2.479506661959677,0.013505930316552629,cd_act,GGB9760_SGB15373,0.040517790949657885
factor(cd_behaviour___1)1,0.006599560108266563,0.01808932201960388,0.3648318107839777,0.7155664642313215,cd_behaviour___1,GGB9760_SGB15373,0.7155664642313215
factor(cd_behaviour___2)1,-0.00776013367929114,0.021136443443014206,-0.36714472329335696,0.7138428783020825,cd_behaviour___2,GGB9760_SGB15373,0.7138428783020825
factor(cd_behaviour___3)1,-0.0012671693281213015,0.01980265181027634,-0.06398988076252089,0.9490329137615978,cd_behaviour___3,GGB9760_SGB15373,0.9490329137615978
factor(cd_site1)2,-0.08022343906521885,0.14600538575206926,-0.5494553413354609,0.5832214993095879,cd_site1,GGB79734_SGB15291,0.9769842654880971
factor(cd_site1)3,-0.003182077613882444,0.11017863053914437,-0.028881077921475096,0.9769842654880971,cd_site1,GGB79734_SGB15291,0.9769842654880971
factor(cd_site1)4,-0.13727089315245752,0.6329930779252456,-0.21686002254935996,0.8285080123397569,cd_site1,GGB79734_SGB15291,0.9769842654880971
factor(cd_site_l4)1,0.025569357769210724,0.13820754106097694,0.18500696541536446,0.8533838218895399,cd_site_l4,GGB79734_SGB15291,0.8533838218895399
factor(cd_perianal)1,-0.08936611865302861,0.09114083901466453,-0.9805277153379028,0.3278383626930027,cd_perianal,GGB79734_SGB15291,0.3278383626930027
cdai,-0.0011871903378261567,5.954433501775635e-4,-1.9937922515586612,0.04737682445930231,cdai,GGB79734_SGB15291,0.04737682445930231
factor(cd_act)Mild Act,-0.44101804439075754,0.25558476878592995,-1.7255255330185222,0.08509009490067704,cd_act,GGB79734_SGB15291,0.142620811234075
factor(cd_act)Moderate,-0.5151742610748803,0.34259740041802483,-1.503730794355951,0.1333223321016155,cd_act,GGB79734_SGB15291,0.142620811234075
factor(cd_act)Remission,-0.19451582146481164,0.13245333742008983,-1.4685611193614854,0.142620811234075,cd_act,GGB79734_SGB15291,0.142620811234075
factor(cd_behaviour___1)1,-0.006430794588496584,0.0871535497679274,-0.07378694964944645,0.9412429469271402,cd_behaviour___1,GGB79734_SGB15291,0.9412429469271402
factor(cd_behaviour___2)1,-0.05844608879817423,0.10176429868877863,-0.5743280261471401,0.566297533057518,cd_behaviour___2,GGB79734_SGB15291,0.566297533057518
factor(cd_behaviour___3)1,0.05770271397100611,0.09530849930933087,0.6054309362665299,0.5454794321823658,cd_behaviour___3,GGB79734_SGB15291,0.5454794321823658
factor(cd_site1)2,-0.24948712285220187,0.338620356581933,-0.736775323759473,0.4620033841365814,cd_site1,Oscillibacter_sp_ER4,0.5185467606959724
factor(cd_site1)3,-0.24003723972734242,0.2555298009638344,-0.9393708241541477,0.3485173597601362,cd_site1,Oscillibacter_sp_ER4,0.5185467606959724
factor(cd_site1)4,-0.9492081179685357,1.4680577751078212,-0.6465740886109345,0.5185467606959724,cd_site1,Oscillibacter_sp_ER4,0.5185467606959724
factor(cd_site_l4)1,-0.0819668124169385,0.321050780182676,-0.255307937175234,0.7987095309175536,cd_site_l4,Oscillibacter_sp_ER4,0.7987095309175536
factor(cd_perianal)1,0.09403250336542353,0.21207610330336304,0.4433903768540828,0.6578930641607448,cd_perianal,Oscillibacter_sp_ER4,0.6578930641607448
cdai,-0.0019359542674847118,0.0013866939545235575,-1.3960933926115442,0.1640562125022086,cdai,Oscillibacter_sp_ER4,0.1640562125022086
factor(cd_act)Mild Act,-0.2819717615989382,0.2297973120667492,-1.2270455170382233,0.22041976533253993,cd_act,Oscillibacter_sp_ER4,0.6612592959976198
factor(cd_act)Moderate,-0.13986116824106212,0.3080307254265924,-0.4540494070757653,0.6500028636830202,cd_act,Oscillibacter_sp_ER4,0.7970801898334232
factor(cd_act)Remission,-0.03063853892874996,0.11908933798359585,-0.25727356829349673,0.7970801898334232,cd_act,Oscillibacter_sp_ER4,0.7970801898334232
factor(cd_behaviour___1)1,0.037724482537270884,0.20245505443349338,0.18633509863624276,0.8523434218283814,cd_behaviour___1,Oscillibacter_sp_ER4,0.8523434218283814
factor(cd_behaviour___2)1,0.16400150366568006,0.2363336818997229,0.6939404588774036,0.4884078613623156,cd_behaviour___2,Oscillibacter_sp_ER4,0.4884078613623156
factor(cd_behaviour___3)1,-0.2178584078746938,0.2211277986773749,-0.9852149262904247,0.3255360955995049,cd_behaviour___3,Oscillibacter_sp_ER4,0.3255360955995049
factor(cd_site1)2,0.014752679343386468,0.0058964219914156525,2.501971426886383,0.013040337106161091,cd_site1,Oscillospiraceae_bacterium_Marseille_Q3528,0.03912101131848327
factor(cd_site1)3,-0.0015517752837374116,0.004449559834719068,-0.3487480428129553,0.7275947605295683,cd_site1,Oscillospiraceae_bacterium_Marseille_Q3528,0.7275947605295683
factor(cd_site1)4,-0.011349332955586235,0.0255634015544485,-0.44396802715839057,0.6574795078030593,cd_site1,Oscillospiraceae_bacterium_Marseille_Q3528,0.7275947605295683
factor(cd_site_l4)1,0.005268111807415591,0.005695645939712677,0.9249366732373373,0.3559517079530795,cd_site_l4,Oscillospiraceae_bacterium_Marseille_Q3528,0.3559517079530795
factor(cd_perianal)1,4.8602999620935456e-4,0.00377016098245588,0.12891491861250842,0.8975357058067523,cd_perianal,Oscillospiraceae_bacterium_Marseille_Q3528,0.8975357058067523
cdai,-5.8781129842154855e-5,2.4468671251345032e-5,-2.402301671322822,0.01710046613125411,cdai,Oscillospiraceae_bacterium_Marseille_Q3528,0.01710046613125411
factor(cd_act)Mild Act,-0.013156742280775433,0.0052047157419145345,-2.5278503059872732,0.011802909425832273,cd_act,Oscillospiraceae_bacterium_Marseille_Q3528,0.01770436413874841
factor(cd_act)Moderate,-0.014196501678558482,0.006976636720430629,-2.0348632510827094,0.04242531701328116,cd_act,Oscillospiraceae_bacterium_Marseille_Q3528,0.04242531701328116
factor(cd_act)Remission,-0.008892927754793273,0.002697273290635188,-3.297006567954801,0.0010512525714396574,cd_act,Oscillospiraceae_bacterium_Marseille_Q3528,0.003153757714318972
factor(cd_behaviour___1)1,0.010847820250966053,0.003527431417683824,3.0752746025290354,0.002353057498188649,cd_behaviour___1,Oscillospiraceae_bacterium_Marseille_Q3528,0.002353057498188649
factor(cd_behaviour___2)1,-0.0058920935151693336,0.004186419980414811,-1.4074301056115053,0.1606268283711964,cd_behaviour___2,Oscillospiraceae_bacterium_Marseille_Q3528,0.1606268283711964
factor(cd_behaviour___3)1,-0.006786846731223229,0.003912632943024786,-1.734598371493657,0.08412877577949585,cd_behaviour___3,Oscillospiraceae_bacterium_Marseille_Q3528,0.08412877577949585
factor(cd_site1)2,2.653112207090592,0.7274932733457674,3.6469233521415734,3.276920745923654e-4,cd_site1,Candidatus_Cibionibacter_quicibialis,9.830762237770963e-4
factor(cd_site1)3,-0.46888188658445507,0.5489812048425761,-0.8540946073352548,0.39393360617951845,cd_site1,Candidatus_Cibionibacter_quicibialis,0.4215032027715623
factor(cd_site1)4,2.539725241071914,3.1539809568875645,0.8052443168769748,0.4215032027715623,cd_site1,Candidatus_Cibionibacter_quicibialis,0.4215032027715623
factor(cd_site_l4)1,-0.284329691195637,0.7248814966159862,-0.39224299768030046,0.6952357007244087,cd_site_l4,Candidatus_Cibionibacter_quicibialis,0.6952357007244087
factor(cd_perianal)1,-0.0823407916913341,0.4790956388716573,-0.17186712841982682,0.8636905310250107,cd_perianal,Candidatus_Cibionibacter_quicibialis,0.8636905310250107
cdai,-0.005574169707429361,0.0031049231066510767,-1.7952681969768896,0.07394700320145572,cdai,Candidatus_Cibionibacter_quicibialis,0.07394700320145572
factor(cd_act)Mild Act,-1.684175400425667,0.711075115011471,-2.368491548742355,0.018264347000753273,cd_act,Candidatus_Cibionibacter_quicibialis,0.05479304100225982
factor(cd_act)Moderate,-1.53731646482247,0.9531572912661334,-1.6128675496783584,0.10744449502748357,cd_act,Candidatus_Cibionibacter_quicibialis,0.10744449502748357
factor(cd_act)Remission,-0.6661566619395581,0.3685050270680622,-1.8077274745468268,0.0712880874076365,cd_act,Candidatus_Cibionibacter_quicibialis,0.10693213111145475
factor(cd_behaviour___1)1,1.6035837320396935,0.44505239346994296,3.603134722042548,3.8402161750018094e-4,cd_behaviour___1,Candidatus_Cibionibacter_quicibialis,3.8402161750018094e-4
factor(cd_behaviour___2)1,-0.8624755741503789,0.531270312667557,-1.6234213611895796,0.10584570288369921,cd_behaviour___2,Candidatus_Cibionibacter_quicibialis,0.10584570288369921
factor(cd_behaviour___3)1,-1.3454927195471853,0.49260952154568416,-2.7313575168530426,0.006788006486276064,cd_behaviour___3,Candidatus_Cibionibacter_quicibialis,0.006788006486276064
factor(cd_site1)2,-5.722657343042485,2.6949669609616733,-2.123461039017862,0.03477418628242288,cd_site1,Escherichia_coli,0.10432255884726865
factor(cd_site1)3,-2.2972091290194623,2.0336768234783333,-1.1295841613075925,0.25981804290848515,cd_site1,Escherichia_coli,0.38972706436272775
factor(cd_site1)4,2.4508789001022446,11.683784284661556,0.2097675582148288,0.8340331861375486,cd_site1,Escherichia_coli,0.8340331861375486
factor(cd_site_l4)1,-4.003733437636912,2.5611173131101306,-1.5632760815532183,0.11933903143198146,cd_site_l4,Escherichia_coli,0.11933903143198146
factor(cd_perianal)1,-1.6407375084873006,1.697697835457881,-0.9664484893713622,0.33481758015081287,cd_perianal,Escherichia_coli,0.33481758015081287
cdai,0.024804958054907098,0.010493552582973633,2.3638284421573785,0.018934512641451608,cdai,Escherichia_coli,0.018934512641451608
factor(cd_act)Mild Act,7.867271834730839,1.846144623597009,4.261460198823605,2.4549889788092505e-5,cd_act,Escherichia_coli,7.364966936427752e-5
factor(cd_act)Moderate,9.056253289989167,2.474655871883343,3.659601075399984,2.812354445801249e-4,cd_act,Escherichia_coli,3.4054991523107717e-4
factor(cd_act)Remission,3.4527373834606703,0.956739393811016,3.6088588029256865,3.4054991523107717e-4,cd_act,Escherichia_coli,3.4054991523107717e-4
factor(cd_behaviour___1)1,-4.6552500175232066,1.5945697436804513,-2.9194395767088563,0.0038489015126600594,cd_behaviour___1,Escherichia_coli,0.0038489015126600594
factor(cd_behaviour___2)1,5.1040509705223815,1.8672305496840536,2.733487287569292,0.0067456357349056275,cd_behaviour___2,Escherichia_coli,0.0067456357349056275
factor(cd_behaviour___3)1,2.3788364578074743,1.7697968724874638,1.3441296539664467,0.18020815580613184,cd_behaviour___3,Escherichia_coli,0.18020815580613184
factor(cd_site1)2,0.006336777284972398,0.2067424505937678,0.03065058611220418,0.9755745503247317,cd_site1,GGB9758_SGB15368,0.9755745503247317
factor(cd_site1)3,-0.1632823450751151,0.1560120536882676,-1.046600831249709,0.2963728874841873,cd_site1,GGB9758_SGB15368,0.8891186624525618
factor(cd_site1)4,-0.12613795509097656,0.8963131015001096,-0.1407297906053883,0.8882055211650608,cd_site1,GGB9758_SGB15368,0.9755745503247317
factor(cd_site_l4)1,-0.10046177863809153,0.19610479254734858,-0.5122861982775637,0.6089339017846357,cd_site_l4,GGB9758_SGB15368,0.6089339017846357
factor(cd_perianal)1,-0.031660026449263606,0.12963317221119672,-0.24422781537493732,0.807268391030533,cd_perianal,GGB9758_SGB15368,0.807268391030533
cdai,-0.0015033842703264023,8.47807006700242e-4,-1.7732623798165328,0.07753202588265154,cdai,GGB9758_SGB15368,0.07753202588265154
factor(cd_act)Mild Act,-0.3627806406579346,0.23792078576221043,-1.5247959084185068,0.1279825949813682,cd_act,GGB9758_SGB15368,0.19197389247205227
factor(cd_act)Moderate,-0.4124213374281245,0.318919797508819,-1.2931819869750165,0.19658337744143844,cd_act,GGB9758_SGB15368,0.19658337744143844
factor(cd_act)Remission,-0.32188615690488614,0.12329921796791274,-2.61060988228371,0.009326776619210702,cd_act,GGB9758_SGB15368,0.027980329857632106
factor(cd_behaviour___1)1,0.01058941620243386,0.12372328484469922,0.08558951708828277,0.9318659182775967,cd_behaviour___1,GGB9758_SGB15368,0.9318659182775967
factor(cd_behaviour___2)1,-0.10171245135736928,0.14441409766030433,-0.7043110956980163,0.48193939149763787,cd_behaviour___2,GGB9758_SGB15368,0.48193939149763787
factor(cd_behaviour___3)1,0.08812509363919727,0.13528392785335225,0.6514084491597912,0.5154220794273467,cd_behaviour___3,GGB9758_SGB15368,0.5154220794273467
factor(cd_site1)2,0.040081797079430506,0.13605118760867801,0.2946082116880683,0.7685566308794254,cd_site1,Faecalicatena_fissicatena,0.7685566308794254
factor(cd_site1)3,-0.07189436744921555,0.10266699037666084,-0.7002676048596747,0.4844618353737533,cd_site1,Faecalicatena_fissicatena,0.7685566308794254
factor(cd_site1)4,-0.2614175194890175,0.5898375567189076,-0.44320256740382225,0.6580322222710848,cd_site1,Faecalicatena_fissicatena,0.7685566308794254
factor(cd_site_l4)1,-0.04827829226659843,0.12899764312245326,-0.37425716546440635,0.7085519106518947,cd_site_l4,Faecalicatena_fissicatena,0.7085519106518947
factor(cd_perianal)1,0.07453459500318024,0.08512189263260032,0.8756219193208432,0.38213352286727553,cd_perianal,Faecalicatena_fissicatena,0.38213352286727553
cdai,-3.653558976837728e-4,5.593427129705354e-4,-0.6531879100443716,0.5142990915896651,cdai,Faecalicatena_fissicatena,0.5142990915896651
factor(cd_act)Mild Act,-0.1646507809337489,0.18962536072058722,-0.8682951494887947,0.385675916207213,cd_act,Faecalicatena_fissicatena,0.385675916207213
factor(cd_act)Moderate,-0.2792142539162433,0.25418242231256066,-1.0984797901284524,0.27255743515657277,cd_act,Faecalicatena_fissicatena,0.385675916207213
factor(cd_act)Remission,-0.17868348979464027,0.0982707694446652,-1.818277101160323,0.06965817747989003,cd_act,Faecalicatena_fissicatena,0.2089745324396701
factor(cd_behaviour___1)1,0.10438915762027111,0.08107845842996712,1.2875079230871045,0.19918924570458205,cd_behaviour___1,Faecalicatena_fissicatena,0.19918924570458205
factor(cd_behaviour___2)1,-0.058830754729297594,0.09499350395616252,-0.6193134507012894,0.5363123874551028,cd_behaviour___2,Faecalicatena_fissicatena,0.5363123874551028
factor(cd_behaviour___3)1,-0.08915813390068882,0.08885613851963152,-1.0033987002596403,0.316704990574979,cd_behaviour___3,Faecalicatena_fissicatena,0.316704990574979
factor(cd_site1)2,-0.0560217791464019,0.15317336427986328,-0.3657409981806264,0.7148916083974524,cd_site1,Waltera_intestinalis,0.9508714148378662
factor(cd_site1)3,-0.0071293577883216755,0.11558773277094436,-0.06167919049376669,0.9508714148378662,cd_site1,Waltera_intestinalis,0.9508714148378662
factor(cd_site1)4,0.878892186656354,0.6640691972576868,1.3234948862043165,0.18697359200451968,cd_site1,Waltera_intestinalis,0.560920776013559
factor(cd_site_l4)1,-0.05958563251352364,0.14543923407637335,-0.40969435030326073,0.682404971475207,cd_site_l4,Waltera_intestinalis,0.682404971475207
factor(cd_perianal)1,0.1682968867043333,0.0955024112559201,1.7622265709432623,0.07933663552890877,cd_perianal,Waltera_intestinalis,0.07933663552890877
cdai,-7.396853878276023e-4,6.308422101747798e-4,-1.1725362949677491,0.24221625714798248,cdai,Waltera_intestinalis,0.24221625714798248
factor(cd_act)Mild Act,-0.26332397542265357,0.20767606702885524,-1.26795532672557,0.2054416583468621,cd_act,Waltera_intestinalis,0.3081624875202931
factor(cd_act)Moderate,-0.20677057750867653,0.27837840662843943,-0.7427680185865129,0.4579932145254787,cd_act,Waltera_intestinalis,0.4579932145254787
factor(cd_act)Remission,-0.14882094172752047,0.1076253029901383,-1.3827690848977858,0.1673922902542922,cd_act,Waltera_intestinalis,0.3081624875202931
factor(cd_behaviour___1)1,0.024677063756989817,0.0917269099579894,0.2690275271269012,0.7881455527454673,cd_behaviour___1,Waltera_intestinalis,0.7881455527454673
factor(cd_behaviour___2)1,-0.14028737164018845,0.10680212454868998,-1.3135260392337316,0.19029218064377923,cd_behaviour___2,Waltera_intestinalis,0.19029218064377923
factor(cd_behaviour___3)1,0.0613891481985731,0.1003224426106441,0.6119183963335815,0.5411858417018767,cd_behaviour___3,Waltera_intestinalis,0.5411858417018767
factor(cd_site1)2,2.0298881537987055,0.9101697214689968,2.2302303690376606,0.026689547590491268,cd_site1,Faecalibacterium_prausnitzii,0.0800686427714738
factor(cd_site1)3,1.0334769390748983,0.6868325641078434,1.5046999706796464,0.133761394577088,cd_site1,Faecalibacterium_prausnitzii,0.20064209186563198
factor(cd_site1)4,-2.18277003193801,3.945958092294952,-0.5531660450728508,0.5806823596385975,cd_site1,Faecalibacterium_prausnitzii,0.5806823596385975
factor(cd_site_l4)1,0.2790328010132053,0.8712084892029155,0.3202824633498435,0.7490400275549207,cd_site_l4,Faecalibacterium_prausnitzii,0.7490400275549207
factor(cd_perianal)1,0.37731964822468406,0.5752521848797032,0.655920408722288,0.5125197449378146,cd_perianal,Faecalibacterium_prausnitzii,0.5125197449378146
cdai,-0.005107306153137426,0.00374760887845162,-1.3628172839764392,0.1742964663987352,cdai,Faecalibacterium_prausnitzii,0.1742964663987352
factor(cd_act)Mild Act,-1.5026511098501387,0.6874288791795085,-2.1859004696509863,0.029315571020857883,cd_act,Faecalibacterium_prausnitzii,0.08794671306257365
factor(cd_act)Moderate,-0.07869233874914755,0.9214608057353888,-0.08539955064756735,0.9319801162267948,cd_act,Faecalibacterium_prausnitzii,0.9319801162267948
factor(cd_act)Remission,-0.4701002979596712,0.3562506862939872,-1.3195772416610374,0.1876186206420643,cd_act,Faecalibacterium_prausnitzii,0.2814279309630965
factor(cd_behaviour___1)1,2.446276668052042,0.5256837117155946,4.6535142967783765,5.464651573162095e-6,cd_behaviour___1,Faecalibacterium_prausnitzii,5.464651573162095e-6
factor(cd_behaviour___2)1,-1.783705440913,0.6313521110626964,-2.825214978549219,0.005132869576880429,cd_behaviour___2,Faecalibacterium_prausnitzii,0.005132869576880429
factor(cd_behaviour___3)1,-1.397404225930606,0.5943680694571379,-2.351075533392828,0.01954994477695579,cd_behaviour___3,Faecalibacterium_prausnitzii,0.01954994477695579
factor(cd_site1)2,0.01723040284998216,0.006626295873133541,2.60030689541697,0.009912118096650494,cd_site1,GGB51441_SGB71759,0.029736354289951483
factor(cd_site1)3,0.0029563019568410805,0.005000337495007032,0.5912204845758962,0.5549482827235409,cd_site1,GGB51441_SGB71759,0.8324224240853113
factor(cd_site1)4,-0.004549074027734928,0.028727703422534247,-0.15835146864425637,0.8743176016434226,cd_site1,GGB51441_SGB71759,0.8743176016434226
factor(cd_site_l4)1,0.003435834750397807,0.006369038100173767,0.5394589726671704,0.5900831333682921,cd_site_l4,GGB51441_SGB71759,0.5900831333682921
factor(cd_perianal)1,-0.003555537016774415,0.004204564634209924,-0.8456373789203344,0.39861893342837396,cd_perianal,GGB51441_SGB71759,0.39861893342837396
cdai,-2.5414713448518197e-5,2.759812892181767e-5,-0.9208853803283245,0.35809221365028154,cdai,GGB51441_SGB71759,0.35809221365028154
factor(cd_act)Mild Act,-0.024253745201288965,0.009329088930995176,-2.5997978345675077,0.009621393987777989,cd_act,GGB51441_SGB71759,0.014432090981666982
