term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
cmcmgkgday,3.400406896896299e-5,2.7711813566182453e-5,1.2270603974638152,0.22041944782778808,cmcmgkgday,GGB9760_SGB15373,0.22041944782778808
crnmgkgday,7.165213933174102e-5,5.9621787151812485e-5,1.2017777855148177,0.23006001032976695,crnmgkgday,GGB9760_SGB15373,0.23006001032976695
alsiomgkgday,-0.01953948700861389,0.016220223389308078,-1.204637355456755,0.228954772576198,alsiomgkgday,GGB9760_SGB15373,0.228954772576198
so32mgkgday,-9.982739733797935e-4,0.004803366640787288,-0.20782797734052902,0.8354540819978054,so32mgkgday,GGB9760_SGB15373,0.8354540819978054
tio2mgkgday,-0.0010545643964350103,0.0015232326661857821,-0.6923199717582669,0.489081239559769,tio2mgkgday,GGB9760_SGB15373,0.489081239559769
aspmgkgday,-0.00244875822142756,0.0017320055576367564,-1.4138281546675753,0.15808005652700521,aspmgkgday,GGB9760_SGB15373,0.15808005652700521
sucmgkgday,-0.0024981170344626235,0.002736288065454768,-0.9129583489402968,0.361736527629797,sucmgkgday,GGB9760_SGB15373,0.361736527629797
sacmgkgday,-0.002193511906524611,0.003670775984736262,-0.5975608197410092,0.55042327151464,sacmgkgday,GGB9760_SGB15373,0.55042327151464
totaladmgkgday,1.8253400437823196e-5,1.544120845618546e-5,1.182122532029624,0.23775992840608293,totaladmgkgday,GGB9760_SGB15373,0.23775992840608293
totalasmgkgday,-0.0010229816675895644,8.829134673189393e-4,-1.1586431801702572,0.2471950702221503,totalasmgkgday,GGB9760_SGB15373,0.2471950702221503
totalemmgkgday,1.8818812998858544e-5,1.5487649006030574e-5,1.2150851941137666,0.22494888073295902,totalemmgkgday,GGB9760_SGB15373,0.22494888073295902
p80,1.9149863478662e-9,2.8121821354778328e-8,0.06809609959849966,0.9457382806711636,p80,GGB79734_SGB15291,0.9457382806711636
cmc,1.4425092869855695e-9,9.399979237087634e-9,0.1534587737485788,0.8781027864385768,cmc,GGB79734_SGB15291,0.8781027864385768
crn,1.56360631504025e-9,2.0233140390760192e-8,0.07727946748959925,0.9384343224420758,crn,GGB79734_SGB15291,0.9384343224420758
alsio,-1.6832138157137062e-6,6.90650097878254e-6,-0.243714410652327,0.8075590363126844,alsio,GGB79734_SGB15291,0.8075590363126844
so32,2.475710904327859e-7,1.8368701414718775e-6,0.13477876570763356,0.8928448636106288,so32,GGB79734_SGB15291,0.8928448636106288
tio2,-1.8227742738820653e-7,9.104835583652255e-7,-0.2001984832274027,0.8414125033698203,tio2,GGB79734_SGB15291,0.8414125033698203
asp,-1.5602321315009675e-7,6.80414246519128e-7,-0.22930621154433836,0.8187313171847962,asp,GGB79734_SGB15291,0.8187313171847962
suc,1.2368046236418456e-7,1.0695474445233146e-6,0.11563812619767191,0.9079890515966617,suc,GGB79734_SGB15291,0.9079890515966617
sac,-4.5359826427663354e-7,1.4249065069635739e-6,-0.3183354571404377,0.7503728018375329,sac,GGB79734_SGB15291,0.7503728018375329
totalad,6.004757268447371e-10,5.232481982915248e-9,0.11475925360189877,0.9086852702345365,totalad,GGB79734_SGB15291,0.9086852702345365
totalas,-5.347056701330825e-8,3.438534482501148e-7,-0.1555039429891493,0.8764912368405735,totalas,GGB79734_SGB15291,0.8764912368405735
totalem,6.211332072622862e-10,5.246428577037683e-9,0.11839162549183117,0.9058082668730796,totalem,GGB79734_SGB15291,0.9058082668730796
p80mgkgday,2.458118517124237e-5,8.303434434336343e-4,0.029603636140720653,0.9763958393286515,p80mgkgday,GGB79734_SGB15291,0.9763958393286515
cmcmgkgday,4.681631555084573e-5,2.776026757579971e-4,0.16864504429942281,0.8661490209563235,cmcmgkgday,GGB79734_SGB15291,0.8661490209563235
crnmgkgday,2.8725539154494854e-5,5.972378719598183e-4,0.048097316836644755,0.9616592908469009,crnmgkgday,GGB79734_SGB15291,0.9616592908469009
alsiomgkgday,-0.04998691523772653,0.16246482504592893,-0.3076783865282543,0.7584645320149374,alsiomgkgday,GGB79734_SGB15291,0.7584645320149374
so32mgkgday,0.004052610976523622,0.04804343086815752,0.08435307186210203,0.9328119427610435,so32mgkgday,GGB79734_SGB15291,0.9328119427610435
tio2mgkgday,-0.00372318581017507,0.01524169054739339,-0.2442764336802392,0.8071242484738106,tio2mgkgday,GGB79734_SGB15291,0.8071242484738106
aspmgkgday,-0.006095707664684461,0.0173577227944584,-0.35118130050046464,0.7256110547304859,aspmgkgday,GGB79734_SGB15291,0.7256110547304859
sucmgkgday,0.001622772924396866,0.0273917444688536,0.05924313897722274,0.9527838465677672,sucmgkgday,GGB79734_SGB15291,0.9527838465677672
sacmgkgday,-0.011175335465060485,0.03672421571486817,-0.30430426484332074,0.7610319370898644,sacmgkgday,GGB79734_SGB15291,0.7610319370898644
totaladmgkgday,1.6294591091575012e-5,1.5466703989585142e-4,0.10535270541511202,0.9161412748435711,totaladmgkgday,GGB79734_SGB15291,0.9161412748435711
totalasmgkgday,-0.002060548141355727,0.008842782954085082,-0.23302032313298157,0.8158479395109159,totalasmgkgday,GGB79734_SGB15291,0.8158479395109159
totalemmgkgday,1.7418789291625834e-5,1.55145074245888e-4,0.11227420126802708,0.9106543427186253,totalemmgkgday,GGB79734_SGB15291,0.9106543427186253
p80,-6.090220463093885e-9,2.4304765656723692e-8,-0.25057721391397497,0.8022512038904298,p80,Oscillibacter_sp_ER4,0.8022512038904298
cmc,-5.787543116102585e-9,8.12038849820462e-9,-0.7127175155945044,0.47637652634778993,cmc,Oscillibacter_sp_ER4,0.47637652634778993
crn,-8.258600802808943e-9,1.748386241737773e-8,-0.4723556274728217,0.6368936243311201,crn,Oscillibacter_sp_ER4,0.6368936243311201
alsio,-7.024662405175079e-6,5.960956398167733e-6,-1.1784455271865948,0.2392191463841646,alsio,Oscillibacter_sp_ER4,0.2392191463841646
so32,-2.354548969038661e-6,1.5839331980801737e-6,-1.4865203733923387,0.13781632868752028,so32,Oscillibacter_sp_ER4,0.13781632868752028
tio2,-9.684286382949939e-7,7.857068125693618e-7,-1.232557262839695,0.2183611348950909,tio2,Oscillibacter_sp_ER4,0.2183611348950909
asp,1.6611590957342398e-7,5.880791458972073e-7,0.28247202903273844,0.7777067404410556,asp,Oscillibacter_sp_ER4,0.7777067404410556
suc,3.452678548774509e-7,9.243074034248183e-7,0.3735422367040842,0.7089144280317934,suc,Oscillibacter_sp_ER4,0.7089144280317934
sac,-8.320671011992082e-7,1.2311081767924198e-6,-0.6758683898657145,0.4994587581203247,sac,Oscillibacter_sp_ER4,0.4994587581203247
totalad,-2.6047062932657004e-9,4.5210010524532605e-9,-0.5761348566491246,0.5648015794656726,totalad,Oscillibacter_sp_ER4,0.5648015794656726
totalas,2.9662297515066845e-8,2.972042576409011e-7,0.09980441649966705,0.9205424306256206,totalas,Oscillibacter_sp_ER4,0.9205424306256206
totalem,-2.5701055666852175e-9,4.533106230712643e-9,-0.5669634541701828,0.5710114150977468,totalem,Oscillibacter_sp_ER4,0.5710114150977468
p80mgkgday,-1.4282159985712427e-4,7.176633512940465e-4,-0.19900918668843426,0.8423423575022079,p80mgkgday,Oscillibacter_sp_ER4,0.8423423575022079
cmcmgkgday,-1.609761768191154e-4,2.3983255021021974e-4,-0.6712023729807126,0.5024241771948578,cmcmgkgday,Oscillibacter_sp_ER4,0.5024241771948578
crnmgkgday,-2.096331229398281e-4,5.161222837051077e-4,-0.4061694864924769,0.6848045216517945,crnmgkgday,Oscillibacter_sp_ER4,0.6848045216517945
alsiomgkgday,-0.16044829167878447,0.140241136759142,-1.1440886417966463,0.2531742108875646,alsiomgkgday,Oscillibacter_sp_ER4,0.2531742108875646
so32mgkgday,-0.06448463272834118,0.04141825350934553,-1.5569133718733696,0.12016990674089678,so32mgkgday,Oscillibacter_sp_ER4,0.12016990674089678
tio2mgkgday,-0.010195137295229851,0.013166270564479247,-0.774337519899895,0.43912390525460465,tio2mgkgday,Oscillibacter_sp_ER4,0.43912390525460465
aspmgkgday,0.0020642223366084483,0.015004531658015357,0.1375732601094383,0.8906371112799432,aspmgkgday,Oscillibacter_sp_ER4,0.8906371112799432
sucmgkgday,0.006347228308593634,0.023673849758790763,0.2681113707007763,0.7887322317693686,sucmgkgday,Oscillibacter_sp_ER4,0.7887322317693686
sacmgkgday,-0.012129038319599876,0.03174012949179433,-0.38213575413218004,0.7025348798205572,sacmgkgday,Oscillibacter_sp_ER4,0.7025348798205572
totaladmgkgday,-7.069544271403233e-5,1.336452873072566e-4,-0.5289781939822561,0.5970724431495628,totaladmgkgday,Oscillibacter_sp_ER4,0.5970724431495628
totalasmgkgday,4.940400372980342e-4,0.00764351941782785,0.06463515172679857,0.9484922133729227,totalasmgkgday,Oscillibacter_sp_ER4,0.9484922133729227
totalemmgkgday,-6.94104235800201e-5,1.340602544558646e-4,-0.5177554217075684,0.6048746242908976,totalemmgkgday,Oscillibacter_sp_ER4,0.6048746242908976
p80,-8.851530397398009e-10,5.721854404938684e-10,-1.54696882705684,0.12254813209720708,p80,Oscillospiraceae_bacterium_Marseille_Q3528,0.12254813209720708
cmc,-2.934791416566034e-10,1.9127006483859936e-10,-1.5343704824079596,0.12561570725311288,cmc,Oscillospiraceae_bacterium_Marseille_Q3528,0.12561570725311288
crn,-5.982529950217252e-10,4.1180160435573774e-10,-1.452769947212056,0.1469592092335822,crn,Oscillospiraceae_bacterium_Marseille_Q3528,0.1469592092335822
alsio,-1.798785741360544e-7,1.4064605904954862e-7,-1.278945001030455,0.20155157443559854,alsio,Oscillospiraceae_bacterium_Marseille_Q3528,0.20155157443559854
so32,-2.4486562987034208e-8,3.7453236801293625e-8,-0.6537903016753001,0.5135687068357655,so32,Oscillospiraceae_bacterium_Marseille_Q3528,0.5135687068357655
tio2,-3.096829838038549e-8,1.8518053128230863e-8,-1.6723301399958814,0.09512902183105604,tio2,Oscillospiraceae_bacterium_Marseille_Q3528,0.09512902183105604
asp,-2.6949097469628336e-9,1.387974334792309e-8,-0.19416135294505207,0.8461339717911496,asp,Oscillospiraceae_bacterium_Marseille_Q3528,0.8461339717911496
suc,-7.89249972118373e-9,2.1814563763295002e-8,-0.36179956687759135,0.7176654602873243,suc,Oscillospiraceae_bacterium_Marseille_Q3528,0.7176654602873243
sac,-4.8058915078222106e-8,2.8984109039633616e-8,-1.6581125544519968,0.09796624761298002,sac,Oscillospiraceae_bacterium_Marseille_Q3528,0.09796624761298002
totalad,-1.639112539151963e-10,1.064671585662092e-10,-1.5395475574119328,0.12434795180400644,totalad,Oscillospiraceae_bacterium_Marseille_Q3528,0.12434795180400644
totalas,-4.302165335113674e-9,7.0114970332369e-9,-0.6135872716938958,0.539786839568202,totalas,Oscillospiraceae_bacterium_Marseille_Q3528,0.539786839568202
totalem,-1.6245323378365653e-10,1.0675724282025412e-10,-1.521706907110528,0.12875933051267327,totalem,Oscillospiraceae_bacterium_Marseille_Q3528,0.12875933051267327
p80mgkgday,-2.7691988927059775e-5,1.688775129890551e-5,-1.6397676894291122,0.1017283167146742,p80mgkgday,Oscillospiraceae_bacterium_Marseille_Q3528,0.1017283167146742
cmcmgkgday,-8.824167822798656e-6,5.6476176083188785e-6,-1.5624584443891445,0.11885884931197374,cmcmgkgday,Oscillospiraceae_bacterium_Marseille_Q3528,0.11885884931197374
crnmgkgday,-1.803151889050332e-5,1.2153127349581327e-5,-1.4836937334590263,0.13856621207494227,crnmgkgday,Oscillospiraceae_bacterium_Marseille_Q3528,0.13856621207494227
alsiomgkgday,-0.0054416246666047436,0.003304505748625811,-1.6467287638605743,0.10028796863527753,alsiomgkgday,Oscillospiraceae_bacterium_Marseille_Q3528,0.10028796863527753
so32mgkgday,-9.730295295008441e-4,9.789047021684764e-4,-0.993998217952557,0.3207395839344751,so32mgkgday,Oscillospiraceae_bacterium_Marseille_Q3528,0.3207395839344751
