term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
Smoking.status,6.213018599624595e-6,5.1199786477109896e-06,1.2134852559204081,0.2255630282582591,Smoking.status,GLYCOLYSIS_E_D,0.2255630282582591,-3.8221395498889446e-6,1.6248176749138137e-5
factor(Region)HK,1.7587471895424845e-5,8.586427834072806e-6,2.048287394396299,0.041079862522680956,Region,GLYCOLYSIS_E_D,0.08215972504536191,7.580733406421448e-7,3.441687045020755e-5
factor(Region)KM,1.4322809502262444e-5,8.542863738530962e-6,1.6765817576677637,0.09428087302900476,Region,GLYCOLYSIS_E_D,0.09428087302900476,-2.4212034252582407e-6,3.106682242978313e-5
BMI,-2.509921137058186e-6,7.841633679888714e-7,-3.200763054636602,0.0014622654591654122,BMI,GLYCOLYSIS_E_D,0.0014622654591654122,-4.046881338316374e-6,-9.72960935799998e-7
Alcohol.Consumption,8.765947891077978e-6,3.748031970258185e-6,2.3388135321786305,0.019758849916489407,Alcohol.Consumption,GLYCOLYSIS_E_D,0.019758849916489407,1.4198052293719353e-6,1.6112090552784022e-5
Age.at.enrolment,-3.3902669568283356e-7,2.910220271317433e-7,-1.1649520107608864,0.24462189498414977,Age.at.enrolment,HOMOSER_METSYN_PWY,0.24462189498414977,-9.094298688610503e-7,2.3137647749538328e-7
Gender,-7.073813624454128e-7,7.830107181294887e-6,-0.09034121067145229,0.9280539945955605,Gender,HOMOSER_METSYN_PWY,0.9280539945955605,-1.605439143778339e-5,1.4639628712892566e-5
Smoking.status,2.358019111540868e-6,5.657724646434633e-6,0.4167786979571084,0.6770334410694421,Smoking.status,HOMOSER_METSYN_PWY,0.6770334410694421,-8.731121195471012e-6,1.3447159418552749e-5
factor(Region)HK,2.275405228758341e-7,9.293040998964176e-6,0.024485044551207327,0.9804759738596659,Region,HOMOSER_METSYN_PWY,0.9804759738596659,-1.798681983509395e-5,1.844190088084562e-5
factor(Region)KM,4.206480497737557e-5,9.24589183125713e-6,4.549567066658638,6.831074922298487e-6,Region,HOMOSER_METSYN_PWY,1.3662149844596974e-5,2.3942856988111594e-5,6.018675296663955e-5
BMI,-3.622812917561373e-6,8.613987266307016e-7,-4.205732845382465,3.11015268598771e-5,BMI,HOMOSER_METSYN_PWY,3.11015268598771e-5,-5.311154421757548e-6,-1.9344714133651976e-6
Alcohol.Consumption,1.4363519323911722e-5,4.118176197480405e-6,3.487835059777106,5.322292343862215e-4,Alcohol.Consumption,HOMOSER_METSYN_PWY,5.322292343862215e-4,6.291893976850129e-6,2.2435144670973316e-5
Age.at.enrolment,-5.108269551776683e-7,3.688647232816638e-7,-1.3848625876527714,0.16674321774642634,Age.at.enrolment,MET_SAM_PWY,0.16674321774642634,-1.2338018128097294e-6,2.121479024543927e-7
Gender,-3.7530853100436688e-6,9.93439670683379e-6,-0.37778693772737626,0.7057569246334696,Gender,MET_SAM_PWY,0.7057569246334696,-2.32245028554379e-5,1.571833223535056e-5
Smoking.status,1.8910215573630611e-6,7.180563530319793e-6,0.2633528064166912,0.7923958207828101,Smoking.status,MET_SAM_PWY,0.7923958207828101,-1.2182882962063732e-5,1.5964926076789854e-5
factor(Region)HK,1.0760736601307233e-5,1.1730138524038627e-5,0.9173580157860204,0.35941962432522456,Region,MET_SAM_PWY,0.35941962432522456,-1.2230334905808477e-5,3.375180810842294e-5
factor(Region)KM,6.234595392156865e-5,1.1670624499667226e-5,5.342126629414421,1.4264832035614092e-7,Region,MET_SAM_PWY,2.8529664071228185e-7,3.947152990222089e-5,8.522037794091641e-5
BMI,-5.0014806979865326e-6,1.0893629294546985e-6,-4.5911978118166,5.64742424814547e-6,BMI,MET_SAM_PWY,5.64742424814547e-6,-7.136632039717742e-6,-2.8663293562553234e-6
Alcohol.Consumption,2.078074056430198e-5,5.201106190066548e-6,3.9954463156300397,7.482575966922203e-5,Alcohol.Consumption,MET_SAM_PWY,7.482575966922203e-5,1.0586572431771548e-5,3.097490869683241e-5
Age.at.enrolment,-4.894926223482343e-7,3.700988666825547e-7,-1.3225996251647194,0.18660364570561652,Age.at.enrolment,METSYN_PWY,0.18660364570561652,-1.2148864010460414e-6,2.3590115634957293e-7
Gender,-2.558082148471617e-6,9.963535492076489e-6,-0.256744420743614,0.7974867791224927,Gender,METSYN_PWY,0.7974867791224927,-2.2086611712941536e-5,1.6970447415998302e-5
Smoking.status,2.250680422046525e-6,7.208203967635042e-6,0.3122387257841368,0.7549996726096686,Smoking.status,METSYN_PWY,0.7549996726096686,-1.1877399354518157e-5,1.6378760198611205e-5
factor(Region)HK,6.947074509803965e-6,1.1779681499050367e-5,0.589750623594026,0.5556376772799161,Region,METSYN_PWY,0.5556376772799161,-1.6141101228334753e-5,3.0035250247942685e-5
factor(Region)KM,5.9950823755656136e-5,1.1719916113468164e-5,5.1152946126263235,4.5500173077770284e-7,Region,METSYN_PWY,9.100034615554057e-7,3.697978817325854e-5,8.292185933805373e-5
BMI,-4.936447720284069e-6,1.0932126114457448e-6,-4.515542236341151,7.971885080639811e-6,BMI,METSYN_PWY,7.971885080639811e-6,-7.0791444387177285e-6,-2.793751001850409e-6
Alcohol.Consumption,2.0052301002496298e-5,5.224746428096538e-6,3.8379472149429628,1.408425172955684e-4,Alcohol.Consumption,METSYN_PWY,1.408425172955684e-4,9.811798003427084e-6,3.0292804001565513e-5
Age.at.enrolment,-5.039356061018912e-7,3.4467550042399316e-7,-1.4620580966212817,0.14438516517958977,Age.at.enrolment,P161_PWY,0.14438516517958977,-1.1794995869329177e-6,1.7162837472913537e-7
Gender,-2.703063231441054e-6,9.280936907368593e-6,-0.291248961006831,0.770987522503207,Gender,P161_PWY,0.770987522503207,-2.0893699569883496e-5,1.548757310700139e-5
Smoking.status,6.640661993060691e-6,6.679243846128193e-6,0.9942236196257654,0.3206333193524566,Smoking.status,P161_PWY,0.3206333193524566,-6.450655945350566e-6,1.973197993147195e-5
factor(Region)HK,5.925892810457545e-6,1.0963470931140773e-5,0.5405124752623339,0.5890964766633761,Region,P161_PWY,0.5890964766633761,-1.556251021457837e-5,2.741429583549346e-5
factor(Region)KM,5.634223657616893e-5,1.0907846671047517e-5,5.16529414790153,3.536169291392297e-7,Region,P161_PWY,7.072338582784594e-7,3.4962857100915796e-5,7.772161605142206e-5
BMI,-3.6547456818504574e-6,1.0262526952348618e-6,-3.5612531872708555,4.062124161195168e-4,BMI,P161_PWY,4.062124161195168e-4,-5.666200964510786e-6,-1.6432903991901284e-6
Alcohol.Consumption,1.976071325423425e-5,4.860255972852424e-6,4.065776239895639,5.602905103795103e-5,Alcohol.Consumption,P161_PWY,5.602905103795103e-5,1.02346115474435e-5,2.9286814961025e-5
Age.at.enrolment,-5.958157811213261e-7,2.8589305147354174e-7,-2.084051284389003,0.037688209501471816,Age.at.enrolment,P4_PWY,0.037688209501471816,-1.156166162009468e-6,-3.546540023318423e-8
Gender,-3.3833853275109187e-6,7.722713163356466e-6,-0.43810837667320834,0.6615060505715065,Gender,P4_PWY,0.6615060505715065,-1.851990312768959e-5,1.1753132472667754e-5
Smoking.status,3.9121122803026e-6,5.603422273476926e-6,0.6981648159590036,0.4854246143109192,Smoking.status,P4_PWY,0.4854246143109192,-7.070595375712176e-6,1.4894819936317376e-5
factor(Region)HK,2.5610243790849708e-5,9.137114664529459e-6,2.802880858031629,0.005271546801909967,Region,P4_PWY,0.005271546801909967,7.70149904837197e-6,4.3518988533327446e-5
factor(Region)KM,4.9717028355957785e-5,9.09075660458714e-6,5.468964852812238,7.323571951435306e-8,Region,P4_PWY,1.4647143902870612e-7,3.1899145410966993e-5,6.753491130094858e-5
BMI,-4.3291719575333426e-6,8.424168234891771e-7,-5.1389903867333695,4.038671898783964e-7,BMI,P4_PWY,4.038671898783964e-7,-5.98030893157213e-6,-2.6780349834945554e-6
Alcohol.Consumption,1.806429724810789e-5,4.020372289741626e-6,4.493190169030046,8.822599677669185e-6,Alcohol.Consumption,P4_PWY,8.822599677669185e-6,1.0184367560214305e-5,2.594422693600148e-5
Age.at.enrolment,-3.051730861618736e-7,3.872279847002381e-7,-0.7880966722953016,0.4310324470085779,Age.at.enrolment,P461_PWY,0.4310324470085779,-1.0641399361743403e-6,4.537937638505931e-7
Gender,-2.966265903930134e-6,1.0398533851571854e-5,-0.2852580898682895,0.7755702368786199,Gender,P461_PWY,0.7755702368786199,-2.3347392253010968e-5,1.7414860445150697e-5
Smoking.status,1.7496709515954728e-6,7.488557300341296e-6,0.2336459322432814,0.8153631334524866,Smoking.status,P461_PWY,0.8153631334524866,-1.2927901357073467e-5,1.6427243260264414e-5
factor(Region)HK,2.263733006535953e-5,1.2354355971543884e-5,1.832335907877407,0.06752595414028298,Region,P461_PWY,0.06752595414028298,-1.577207638866484e-6,4.685186776958554e-5
factor(Region)KM,6.17556021870287e-5,1.2291674917873745e-5,5.024181212051725,7.165350283852916e-7,Region,P461_PWY,1.4330700567705832e-6,3.766391934799616e-5,8.584728502606124e-5
BMI,-3.865401225768384e-6,1.1513827400285096e-6,-3.357181840047969,8.505097847286928e-4,BMI,P461_PWY,8.505097847286928e-4,-6.122111396224263e-6,-1.6086910553125054e-6
Alcohol.Consumption,2.3294832738266914e-5,5.437854391299636e-6,4.2838279700055555,2.2245589817140578e-5,Alcohol.Consumption,P461_PWY,2.2245589817140578e-5,1.2636638131319629e-5,3.39530273452142e-5
Age.at.enrolment,-1.3209271485850697e-7,4.0721766977518367e-7,-0.32437864233993724,0.7457938830549582,Age.at.enrolment,PENTOSE_P_PWY,0.7457938830549582,-9.302393476178669e-7,6.66053917900853e-7
Gender,7.252283650655024e-6,1.0921457620923712e-5,0.6640399022160599,0.506985611895074,Gender,PENTOSE_P_PWY,0.506985611895074,-1.4153773286355449e-5,2.8658340587665498e-5
Smoking.status,9.500736704396789e-6,7.970527502841732e-6,1.1919834290778735,0.23387833615349335,Smoking.status,PENTOSE_P_PWY,0.23387833615349335,-6.121497201173007e-6,2.5122970609966587e-5
factor(Region)HK,7.936251503267978e-5,1.2793554812713456e-5,6.203320046263776,1.2019641812263625e-9,Region,PENTOSE_P_PWY,2.403928362452725e-9,5.428714759976141e-5,1.0443788246559816e-4
factor(Region)KM,5.316676440422325e-5,1.2728645440044042e-5,4.176938123907652,3.5151067928758385e-5,Region,PENTOSE_P_PWY,3.5151067928758385e-5,2.8218619341736926e-5,7.811490946670957e-5
BMI,-4.8419796092248724e-6,1.2038476683686562e-6,-4.022086628108254,6.707209902676217e-5,BMI,PENTOSE_P_PWY,6.707209902676217e-5,-7.201521039227439e-6,-2.482438179222306e-6
Alcohol.Consumption,2.4507164044396273e-5,5.716643958090857e-6,4.286984500707079,2.1943594069968325e-5,Alcohol.Consumption,PENTOSE_P_PWY,2.1943594069968325e-5,1.3302541886538194e-5,3.571178620225435e-5
Age.at.enrolment,-3.2574284263361764e-7,2.398206034704574e-7,-1.3582771368255049,0.17501916401953227,Age.at.enrolment,POLYISOPRENSYN_PWY,0.17501916401953227,-7.957912254357141e-7,1.4430554016847884e-7
Gender,-7.387443842794719e-7,6.451587934473545e-6,-0.11450582271878375,0.9088850128348558,Gender,POLYISOPRENSYN_PWY,0.9088850128348558,-1.338385673584762e-5,1.1906367967288676e-5
Smoking.status,3.851986946135035e-6,4.6614690052123955e-6,0.8263461457810386,0.40903338616807794,Smoking.status,POLYISOPRENSYN_PWY,0.40903338616807794,-5.284492304081259e-6,1.298846619635133e-5
factor(Region)HK,1.1505318954248388e-5,7.58024900055779e-6,1.5178022454673683,0.12972811180337507,Region,POLYISOPRENSYN_PWY,0.12972811180337507,-3.3519690868448816e-6,2.6362606995341657e-5
factor(Region)KM,4.443686546003017e-5,7.5417898533929054e-06,5.892084813267355,7.222119352427766e-9,Region,POLYISOPRENSYN_PWY,1.4444238704855532e-8,2.965495734738008e-5,5.9218773572680266e-5
BMI,-3.1235805536173427e-6,7.08391287242883e-7,-4.4094000164437,1.282567210596506e-5,BMI,POLYISOPRENSYN_PWY,1.282567210596506e-5,-4.512027476613394e-6,-1.735133630621292e-6
Alcohol.Consumption,1.402481170871913e-5,3.3777105748227298e-6,4.152165023628522,3.904610877742257e-5,Alcohol.Consumption,POLYISOPRENSYN_PWY,3.904610877742257e-5,7.404498982066579e-6,2.064512443537168e-5
Age.at.enrolment,-5.028259103043604e-7,3.709334817511403e-7,-1.3555689498035306,0.1758791739560015,Age.at.enrolment,PWY_5347,0.1758791739560015,-1.2298555345365955e-6,2.2420371392787465e-7
Gender,-3.0167503231441095e-6,9.985083584083167e-6,-0.3021256955678362,0.762687931662387,Gender,PWY_5347,0.762687931662387,-2.2587514147947117e-5,1.6554013501658895e-5
Smoking.status,1.7853969910699068e-6,7.223454537861652e-6,0.24716664051968062,0.8048888216857396,Smoking.status,PWY_5347,0.8048888216857396,-1.2372573903138931e-5,1.5943367885278745e-5
factor(Region)HK,8.849456209150373e-6,1.1783106140758543e-5,0.7510291516885789,0.4530062328867439,Region,PWY_5347,0.4530062328867439,-1.4245431826736372e-5,3.1944344245037117e-5
factor(Region)KM,6.244842730015087e-5,1.172332337991605e-5,5.326853595724837,1.544374867923547e-7,Region,PWY_5347,3.088749735847094e-7,3.94707134755154e-5,8.542614112478633e-5
BMI,-5.072030494663377e-6,1.0944194014548523e-6,-4.634448629036491,4.6273110876779785e-6,BMI,PWY_5347,4.6273110876779785e-6,-7.217092521514888e-6,-2.926968467811867e-6
Alcohol.Consumption,2.0670533123153886e-5,5.231804116636636e-6,3.9509378910849455,8.966265985905438e-5,Alcohol.Consumption,PWY_5347,8.966265985905438e-5,1.0416197054546081e-5,3.092486919176169e-5
Age.at.enrolment,-2.572119874476353e-7,2.0501163256808678e-7,-1.2546214291631093,0.21023190320676158,Age.at.enrolment,PWY_5838,0.21023190320676158,-6.590347872810854e-7,1.4461081238581483e-7
Gender,-4.810541834061113e-7,5.518257638280593e-6,-0.08717501337179331,0.9305689829542079,Gender,PWY_5838,0.9305689829542079,-1.1296839154436073e-5,1.033473078762385e-5
Smoking.status,5.577383795005972e-6,4.007782364138296e-6,1.3916383895773625,0.16470013388281152,Smoking.status,PWY_5838,0.16470013388281152,-2.277869638705087e-6,1.3432637228717031e-5
factor(Region)HK,5.881133986928121e-6,6.638196112727404e-6,0.8859536366592471,0.376089864870506,Region,PWY_5838,0.376089864870506,-7.129730394017591e-6,1.889199836787383e-5
factor(Region)KM,2.3291693438914035e-5,6.6045165645766825e-6,3.526631088161548,4.616421568900107e-4,Region,PWY_5838,9.232843137800214e-4,1.0346840972343738e-5,3.6236545905484334e-5
BMI,-2.7914826513675875e-6,6.049227068192033e-7,-4.614610461633562,5.071057924463457e-6,BMI,PWY_5838,5.071057924463457e-6,-3.977131156733226e-6,-1.6058341460019492e-6
Alcohol.Consumption,9.692511099066128e-6,2.903875323025363e-6,3.3377848636311693,9.108229745306019e-4,Alcohol.Consumption,PWY_5838,9.108229745306019e-4,4.0009154659364176e-6,1.538410673219584e-5
Age.at.enrolment,-2.7056008314030015e-7,1.8826503295526505e-7,-1.4371233940430659,0.15133992100675447,Age.at.enrolment,PWY_5840,0.15133992100675447,-6.395595477326196e-7,9.843938145201935e-8
Gender,1.5844259388646285e-6,5.069576081991897e-6,0.31253617920693844,0.7547696572036899,Gender,PWY_5840,0.7547696572036899,-8.35194318183949e-6,1.1520795059568747e-5
Smoking.status,6.6239287014390545e-6,3.6784291102220096e-6,1.8007493152530187,0.07239303536508378,Smoking.status,PWY_5840,0.07239303536508378,-5.857923545960846e-7,1.3833649757474194e-5
factor(Region)HK,3.496136601307206e-6,6.0840909513639995e-6,0.5746358213996461,0.5658090951822421,Region,PWY_5840,0.5658090951822421,-8.428681663366234e-6,1.5420954865980645e-5
factor(Region)KM,2.2495230995475125e-5,6.053222710855564e-6,3.716240434229066,2.2622985709145675e-4,Region,PWY_5840,4.524597141829135e-4,1.063091448219822e-5,3.435954750875203e-5
BMI,-2.4647933261790465e-6,5.567080971740547e-7,-4.427442925099811,1.1837635650664964e-5,BMI,PWY_5840,1.1837635650664964e-5,-3.5559411966401935e-6,-1.3736454557178993e-6
Alcohol.Consumption,1.0090211971277685e-5,2.6590703170574626e-6,3.794639015956356,1.6697148336620622e-4,Alcohol.Consumption,PWY_5840,1.6697148336620622e-4,4.878434149845058e-6,1.5301989792710312e-5
Age.at.enrolment,-2.6730522634491576e-7,1.9267335157037465e-7,-1.387349232087664,0.16598448638379548,Age.at.enrolment,PWY_5850,0.16598448638379548,-6.449449954228501e-7,1.1033454273301852e-7
Gender,4.610281572052394e-7,5.189141743103499e-6,0.0888447801253372,0.9292425578753569,Gender,PWY_5850,0.9292425578753569,-9.709689659277618e-6,1.0631745973688098e-5
Smoking.status,4.994029804903022e-6,3.7669311015242786e-6,1.325755547501838,0.18557440082782184,Smoking.status,PWY_5850,0.18557440082782184,-2.389155154084564e-6,1.2377214763890608e-5
factor(Region)HK,2.7432653594771395e-6,6.233513811315186e-6,0.4400833049407086,0.6600765308831558,Region,PWY_5850,0.6600765308831558,-9.474421710700625e-6,1.4960952429654904e-5
factor(Region)KM,2.202062156862746e-5,6.201887459066589e-6,3.5506322412276825,4.225156438730576e-4,Region,PWY_5850,8.450312877461152e-4,9.864922148856945e-6,3.417632098839798e-5
BMI,-2.411934900290595e-6,5.708158795650617e-7,-4.225416612670955,2.8593553395663864e-5,BMI,PWY_5850,2.8593553395663864e-5,-3.530734024238116e-6,-1.293135776343074e-6
Alcohol.Consumption,9.392762837024732e-6,2.7276367158333303e-6,3.4435534550850604,6.249448301924354e-4,Alcohol.Consumption,PWY_5850,6.249448301924354e-4,4.0465948739914045e-6,1.473893080005806e-5
Age.at.enrolment,-2.67068988947195e-7,1.8233993726119684e-7,-1.4646763235671525,0.1436693861325739,Age.at.enrolment,PWY_5861,0.1436693861325739,-6.244552659791408e-7,9.031728808475077e-8
Gender,-5.356398602620082e-7,4.911975021517031e-6,-0.10904775735129439,0.9132104692714674,Gender,PWY_5861,0.9132104692714674,-1.0163110902435389e-5,9.091831181911372e-6
Smoking.status,4.768458648541038e-6,3.5645130031982135e-6,1.337758803029362,0.1816317820210388,Smoking.status,PWY_5861,0.1816317820210388,-2.21798683772746e-6,1.1754904134809536e-5
factor(Region)HK,5.4517516339869385e-6,5.891665238591913e-6,0.925332892011001,0.3552616517982575,Region,PWY_5861,0.3552616517982575,-6.095912233653211e-6,1.6999415501627087e-5
factor(Region)KM,2.2718987933634997e-5,5.861773289074084e-6,3.8757875498156036,1.2118964218800425e-4,Region,PWY_5861,2.423792843760085e-4,1.1229912287049791e-5,3.42080635802202e-5
BMI,-2.4502075588836345e-6,5.387969018566228e-7,-4.547553169738994,6.89399109185586e-6,BMI,PWY_5861,6.89399109185586e-6,-3.506249486522615e-6,-1.394165631244654e-6
Alcohol.Consumption,9.185397517628223e-6,2.580085143878047e-6,3.5601141068631295,4.0801309727623273e-4,Alcohol.Consumption,PWY_5861,4.0801309727623273e-4,4.12843063562725e-6,1.4242364399629195e-5
Age.at.enrolment,-2.5872175111678057e-7,2.11233138568572e-7,-1.2248161101521127,0.22125028710206995,Age.at.enrolment,PWY_5897,0.22125028710206995,-6.727387027111817e-7,1.5529520047762052e-7
Gender,-7.463022008733645e-7,5.6841067864903476e-6,-0.13129630193562372,0.8955962748226751,Gender,PWY_5897,0.8955962748226751,-1.1887151502394445e-5,1.0394547100647716e-5
Smoking.status,5.532217820374269e-6,4.1354876712129995e-6,1.3377425494177784,0.18163707823035913,Smoking.status,PWY_5897,0.18163707823035913,-2.573338015203209e-6,1.3637773655951746e-5
factor(Region)HK,5.9496895424836824e-6,6.80598296235266e-6,0.8741851949078376,0.382458240290541,Region,PWY_5897,0.382458240290541,-7.390037063727532e-6,1.9289416148694895e-5
factor(Region)KM,2.7419055806938172e-5,6.771452130933856e-6,4.0492135625799355,5.998296819246115e-5,Region,PWY_5897,1.199659363849223e-4,1.4147009630307816e-5,4.069110198356853e-5
BMI,-3.0166770463751914e-6,6.217073418481987e-7,-4.852246134664062,1.6570933087785953e-6,BMI,PWY_5897,1.6570933087785953e-6,-4.23522343639766e-6,-1.798130656352722e-6
Alcohol.Consumption,1.0717788983480698e-5,2.9864228074419e-6,3.5888384447014405,3.6665505478311795e-4,Alcohol.Consumption,PWY_5897,3.6665505478311795e-4,4.864400280894574e-6,1.6571177686066823e-5
Age.at.enrolment,-2.5872175111678057e-7,2.11233138568572e-7,-1.2248161101521127,0.22125028710206995,Age.at.enrolment,PWY_5898,0.22125028710206995,-6.727387027111817e-7,1.5529520047762052e-7
Gender,-7.463022008733645e-7,5.6841067864903476e-6,-0.13129630193562372,0.8955962748226751,Gender,PWY_5898,0.8955962748226751,-1.1887151502394445e-5,1.0394547100647716e-5
Smoking.status,5.532217820374269e-6,4.1354876712129995e-6,1.3377425494177784,0.18163707823035913,Smoking.status,PWY_5898,0.18163707823035913,-2.573338015203209e-6,1.3637773655951746e-5
factor(Region)HK,5.9496895424836824e-6,6.80598296235266e-6,0.8741851949078376,0.382458240290541,Region,PWY_5898,0.382458240290541,-7.390037063727532e-6,1.9289416148694895e-5
factor(Region)KM,2.7419055806938172e-5,6.771452130933856e-6,4.0492135625799355,5.998296819246115e-5,Region,PWY_5898,1.199659363849223e-4,1.4147009630307816e-5,4.069110198356853e-5
BMI,-3.0166770463751914e-6,6.217073418481987e-7,-4.852246134664062,1.6570933087785953e-6,BMI,PWY_5898,1.6570933087785953e-6,-4.23522343639766e-6,-1.798130656352722e-6
Alcohol.Consumption,1.0717788983480698e-5,2.9864228074419e-6,3.5888384447014405,3.6665505478311795e-4,Alcohol.Consumption,PWY_5898,3.6665505478311795e-4,4.864400280894574e-6,1.6571177686066823e-5
Age.at.enrolment,-2.5872175111678057e-7,2.11233138568572e-7,-1.2248161101521127,0.22125028710206995,Age.at.enrolment,PWY_5899,0.22125028710206995,-6.727387027111817e-7,1.5529520047762052e-7
Gender,-7.463022008733645e-7,5.6841067864903476e-6,-0.13129630193562372,0.8955962748226751,Gender,PWY_5899,0.8955962748226751,-1.1887151502394445e-5,1.0394547100647716e-5
Smoking.status,5.532217820374269e-6,4.1354876712129995e-6,1.3377425494177784,0.18163707823035913,Smoking.status,PWY_5899,0.18163707823035913,-2.573338015203209e-6,1.3637773655951746e-5
factor(Region)HK,5.9496895424836824e-6,6.80598296235266e-6,0.8741851949078376,0.382458240290541,Region,PWY_5899,0.382458240290541,-7.390037063727532e-6,1.9289416148694895e-5
factor(Region)KM,2.7419055806938172e-5,6.771452130933856e-6,4.0492135625799355,5.998296819246115e-5,Region,PWY_5899,1.199659363849223e-4,1.4147009630307816e-5,4.069110198356853e-5
BMI,-3.0166770463751914e-6,6.217073418481987e-7,-4.852246134664062,1.6570933087785953e-6,BMI,PWY_5899,1.6570933087785953e-6,-4.23522343639766e-6,-1.798130656352722e-6
Alcohol.Consumption,1.0717788983480698e-5,2.9864228074419e-6,3.5888384447014405,3.6665505478311795e-4,Alcohol.Consumption,PWY_5899,3.6665505478311795e-4,4.864400280894574e-6,1.6571177686066823e-5
Age.at.enrolment,-3.231624514858141e-7,2.3032738423828737e-7,-1.4030570118900119,0.16125177819785552,Age.at.enrolment,PWY_5918,0.16125177819785552,-7.746041245928573e-7,1.2827922162122917e-7
Gender,-5.141975545851583e-7,6.199562773905524e-6,-0.08294093847221914,0.9339332955861432,Gender,PWY_5918,0.9339332955861432,-1.2665340591439986e-5,1.1636945482269669e-5
Smoking.status,1.71336155508788e-6,4.500280979880139e-6,0.3807232398927931,0.7035832397223103,Smoking.status,PWY_5918,0.7035832397223103,-7.107189165477192e-6,1.0533912275652951e-5
factor(Region)HK,-1.4407274509803679e-6,7.33076535011314e-6,-0.1965316555873845,0.8442779383890042,Region,PWY_5918,0.8442779383890042,-1.5809027537202123e-5,1.2927572635241386e-5
factor(Region)KM,3.462942375565612e-5,7.293571983060093e-6,4.747937476463623,2.723172429616959e-6,Region,PWY_5918,5.446344859233918e-6,2.0334022668858336e-5,4.8924824842453896e-5
BMI,-3.1176522593648242e-6,6.797550192527447e-7,-4.586435070081663,5.772136245115386e-6,BMI,PWY_5918,5.772136245115386e-6,-4.449972097100204e-6,-1.7853324216294446e-6
Alcohol.Consumption,1.0945727590528008e-5,3.26392263791255e-6,3.3535499473505825,8.616240470795504e-4,Alcohol.Consumption,PWY_5918,8.616240470795504e-4,4.548439220219409e-6,1.7343015960836605e-5
