term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(C.Reactive.Protein)5-10,7.269267534157465e-6,1.3784522387472672e-5,0.5273499748358167,0.5984459689182766,C.Reactive.Protein,ASPASN_PWY,0.5984459689182766,-1.9748396345288974e-5,3.42869314136039e-5
factor(C.Reactive.Protein)Unknown,-7.1029925862069e-5,4.352714691483961e-5,-1.631853472984073,0.10404397296491394,C.Reactive.Protein,ASPASN_PWY,0.1560659594473709,-1.5634313381515463e-4,1.4283282091016628e-5
factor(CRP.Elevated.over.reference.range)1,2.726807164559442e-5,1.3312103315826818e-5,2.048366888286939,0.04164017372042359,CRP.Elevated.over.reference.range,ASPASN_PWY,0.04164017372042359,1.1763491465738558e-6,5.335979414461498e-5
Haematocrit.revised,-2.3570834468130578e-6,1.2299065099333787e-6,-1.9164736732231262,0.05656067633048565,Haematocrit.revised,ASPASN_PWY,0.05656067633048565,-4.76770020628248e-6,5.353331265636427e-8
Erythrocyte.Sedimentation.Rate,1.212348855959252e-7,2.1089201211776145e-7,0.5748671292880834,0.5662782306868205,Erythrocyte.Sedimentation.Rate,ASPASN_PWY,0.5662782306868205,-2.921134581548872e-7,5.345832293467377e-7
factor(History.of.bowel.resection.surgery)1,2.2622916106272745e-5,1.433825537670624e-5,1.5778011698010113,0.11593948118780882,History.of.bowel.resection.surgery,ASPASN_PWY,0.11593948118780882,-5.480064432071483e-6,5.072589664461697e-5
factor(History.of.Cancer.in.last.5.years)1,-5.646808510638296e-6,4.004482147846919e-5,-0.14101220338001513,0.8879795797928034,History.of.Cancer.in.last.5.years,ASPASN_PWY,0.8879795797928034,-8.413465860843792e-5,7.284104158716132e-5
factor(Disease.location)2,-8.17834431818182e-5,2.8283078667293867e-5,-2.8916032849136526,0.004190612059984908,Disease.location,FASYN_ELONG_PWY,0.012571836179954724,-1.3721827736971418e-4,-2.6348608993922225e-5
factor(Disease.location)3,-2.77070006971556e-5,2.0681700518371206e-5,-1.3396867763627047,0.18163579401831126,Disease.location,FASYN_ELONG_PWY,0.27245369102746686,-6.824313371316316e-5,1.2829132318851963e-5
factor(Disease.location)4,1.2588493181818171e-4,1.2311221111868895e-4,1.0225218983096622,0.307580950128308,Disease.location,FASYN_ELONG_PWY,0.307580950128308,-1.154150019744486e-4,3.6718486561081203e-4
factor(Isolated.upper.disease)1,8.305868563414148e-6,2.714304101478776e-5,0.3060036109767156,0.7598693963448615,Isolated.upper.disease,FASYN_ELONG_PWY,0.7598693963448615,-4.489449182556986e-5,6.150622895239815e-5
factor(Inflammatory)1,-4.1988823447020096e-5,1.581805983997779e-5,-2.6544863195484694,0.008478695598274175,Inflammatory,FASYN_ELONG_PWY,0.008478695598274175,-7.299222073337656e-5,-1.0985426160663627e-5
factor(Stricturing)1,4.082296631578947e-5,1.9499038689188098e-5,2.0935886618054225,0.037355269087014635,Stricturing,FASYN_ELONG_PWY,0.037355269087014635,2.6048504849807987e-6,7.904108214659814e-5
factor(Penetrating)1,2.5386683238636373e-5,1.7996304052709403e-5,1.4106609426180663,0.15965030996758023,Penetrating,FASYN_ELONG_PWY,0.15965030996758023,-9.886072704674055e-6,6.06594391819468e-5
factor(Perianal.disease.modifier)1,-3.253190084033613e-5,1.7454919497297512e-5,-1.863766879324361,0.06358588804634133,Perianal.disease.modifier,FASYN_ELONG_PWY,0.06358588804634133,-6.674354305503925e-5,1.6797413743669962e-6
CDAI,4.526481887013499e-7,1.0802285707311275e-7,4.19030009912611,3.973222083646637e-5,CDAI,FASYN_ELONG_PWY,3.973222083646637e-5,2.409233888380489e-7,6.643729885646509e-7
factor(Any.treatment.for.CD)1,-1.2141486697965554e-5,2.527875283987927e-5,-0.4803040234964195,0.6314523883584415,Any.treatment.for.CD,FASYN_ELONG_PWY,0.6314523883584415,-6.168784226412892e-5,3.740486886819782e-5
factor(Any.Topical.Treatment)1,-6.306102453102451e-5,4.18649067749916e-5,-1.5062979805485823,0.1333167743722773,Any.Topical.Treatment,FASYN_ELONG_PWY,0.1333167743722773,-1.4511624181000804e-4,1.899419274795902e-5
factor(Any.ORAL.aminosalicilate)1,-1.262016846361186e-5,2.4880330279511686e-5,-0.5072347642428302,0.6124597745926403,Any.ORAL.aminosalicilate,FASYN_ELONG_PWY,0.6124597745926403,-6.138561581145476e-5,3.6145278884231044e-5
factor(Any.systemic.steroids)1,2.9387782126549268e-5,2.821750537502572e-5,1.0414734306229394,0.29871266415305886,Any.systemic.steroids,FASYN_ELONG_PWY,0.29871266415305886,-2.591852840850114e-5,8.469409266159968e-5
factor(Any.ORAL.immunosuppression)1,2.6239038461538463e-5,1.666811369891478e-5,1.5742056321134181,0.11676826472288176,Any.ORAL.immunosuppression,FASYN_ELONG_PWY,0.11676826472288176,-6.4304643883345e-6,5.8908541311411425e-5
factor(Any.Biological.therapy)1,-9.133155462184866e-5,8.770961060588727e-5,-1.0412947223336353,0.29879539819528556,Any.Biological.therapy,FASYN_ELONG_PWY,0.29879539819528556,-2.632423914093877e-4,8.057928216569039e-5
Haemoglobin,-1.2135413818745007e-6,3.924440413960045e-7,-3.0922660401663467,0.0022296100861202116,Haemoglobin,FASYN_ELONG_PWY,0.0022296100861202116,-1.9827317030106697e-6,-4.443510607383319e-7
White.Blood.Cell.Count,8.238049809644924e-6,3.1875110868734457e-6,2.584477225371922,0.010367875375748977,White.Blood.Cell.Count,FASYN_ELONG_PWY,0.010367875375748977,1.9905280793729704e-6,1.4485571539916876e-5
factor(C.Reactive.Protein)>=10,5.4300870417422876e-5,2.2359241953640144e-5,2.4285649097590514,0.01590694802489626,C.Reactive.Protein,FASYN_ELONG_PWY,0.04772084407468878,1.0476756188288195e-5,9.812498464655756e-5
factor(C.Reactive.Protein)5-10,-1.3750968119713557e-6,1.9693276987565208e-5,-0.06982569802068106,0.9443915226226678,C.Reactive.Protein,FASYN_ELONG_PWY,0.9443915226226678,-3.997391970759916e-5,3.722372608365645e-5
factor(C.Reactive.Protein)Unknown,1.3180436206896608e-5,6.218511868437272e-5,0.21195482915768538,0.8323252120210263,C.Reactive.Protein,FASYN_ELONG_PWY,0.9443915226226678,-1.0870239641447391e-4,1.3506326882826712e-4
factor(CRP.Elevated.over.reference.range)1,2.9328151622071944e-5,1.876012264065399e-5,1.5633240882187296,0.1193277442402615,CRP.Elevated.over.reference.range,FASYN_ELONG_PWY,0.1193277442402615,-7.441688753609873e-6,6.609799199775376e-5
Haematocrit.revised,-4.9333772871814806e-6,1.7045181793404966e-6,-2.894294321396019,0.004170542251737306,Haematocrit.revised,FASYN_ELONG_PWY,0.004170542251737306,-8.274232918688853e-6,-1.5925216556741072e-6
Erythrocyte.Sedimentation.Rate,5.039279725218989e-7,3.2373356163917435e-7,1.5566133148825791,0.12175740362818412,Erythrocyte.Sedimentation.Rate,FASYN_ELONG_PWY,0.12175740362818412,-1.305898082908828e-7,1.1384457533346807e-6
factor(History.of.bowel.resection.surgery)1,6.703840701135487e-5,1.9663276999776308e-5,3.409320176495378,7.647777398802071e-4,History.of.bowel.resection.surgery,FASYN_ELONG_PWY,7.647777398802071e-4,2.8498384091793307e-5,1.0557842993091643e-4
factor(History.of.Cancer.in.last.5.years)1,-5.613330212765955e-5,5.5833972988543636e-5,-1.0053610574905234,0.3157440656703004,History.of.Cancer.in.last.5.years,FASYN_ELONG_PWY,0.3157440656703004,-1.6556788918520508e-4,5.330128492988598e-5
factor(Disease.location)2,-3.6248687500000013e-5,1.8575635576208543e-5,-1.9514103488564831,0.052191412402014366,Disease.location,GLYCOLYSIS_E_D,0.1565742372060431,-7.265693322936876e-5,1.595582293687322e-7
factor(Disease.location)3,-1.2107742331288334e-5,1.358323598519004e-5,-0.8913739218319955,0.37363647815561574,Disease.location,GLYCOLYSIS_E_D,0.37363647815561574,-3.873088486226081e-5,1.4515400199684143e-5
factor(Disease.location)4,1.0558699999999995e-4,8.08570946474274e-5,1.305847068342065,0.1928760091609249,Disease.location,GLYCOLYSIS_E_D,0.2893140137413873,-5.289290550895777e-5,2.6406690550895767e-4
factor(Isolated.upper.disease)1,-1.185257082748947e-5,1.766582227342094e-5,-0.6709323032940402,0.5029142499398542,Isolated.upper.disease,GLYCOLYSIS_E_D,0.5029142499398542,-4.6477582483394514e-05,2.277244082841557e-5
factor(Inflammatory)1,-3.439832880453815e-5,1.0213608828528503e-5,-3.367891739544326,8.832747196339078e-4,Inflammatory,GLYCOLYSIS_E_D,8.832747196339078e-4,-5.4417002108454014e-5,-1.437965550062228e-5
factor(Stricturing)1,3.49220052631579e-5,1.261521344123872e-5,2.7682452957156483,0.006079418029344226,Stricturing,GLYCOLYSIS_E_D,0.006079418029344226,1.0196186918330008e-5,5.964782360798579e-5
factor(Penetrating)1,1.9795713068181812e-5,1.1700259433705909e-5,1.6919037719073695,0.09197311459909087,Penetrating,GLYCOLYSIS_E_D,0.09197311459909087,-3.1367954218817676e-6,4.272822155824539e-5
factor(Perianal.disease.modifier)1,-2.049803445378152e-5,1.1374212322683166e-5,-1.8021497992351572,0.07278710342503646,Perianal.disease.modifier,GLYCOLYSIS_E_D,0.07278710342503646,-4.279149060624052e-5,1.7954216986774853e-6
CDAI,1.2491769189991417e-7,7.116958951754234e-8,1.7552116395040278,0.08055446668800047,CDAI,GLYCOLYSIS_E_D,0.08055446668800047,-1.4574703554468817e-8,2.644100873542972e-7
factor(Any.treatment.for.CD)1,-2.0047346374543556e-5,1.6421421033955277e-5,-1.2208046022990822,0.22336808222255766,Any.treatment.for.CD,GLYCOLYSIS_E_D,0.22336808222255766,-5.22333316010959e-5,1.2138638852008788e-5
factor(Any.Topical.Treatment)1,-3.345125685425684e-5,2.7311547602323038e-5,-1.2248026857112841,0.22186042559492128,Any.Topical.Treatment,GLYCOLYSIS_E_D,0.22186042559492128,-8.698189015481e-5,2.007937644629631e-5
factor(Any.ORAL.aminosalicilate)1,-1.3125127358490559e-5,1.6191695532479824e-5,-0.8106085821686885,0.4184003024574139,Any.ORAL.aminosalicilate,GLYCOLYSIS_E_D,0.4184003024574139,-4.486085060215101e-5,1.8610595885169898e-5
factor(Any.systemic.steroids)1,1.5631109589041106e-5,1.8392818890182273e-5,0.8498485024165973,0.39626340666278603,Any.systemic.steroids,GLYCOLYSIS_E_D,0.39626340666278603,-2.0418815435716146e-5,5.1681034613798354e-5
factor(Any.ORAL.immunosuppression)1,1.7921528388278407e-5,1.0850788325524138e-5,1.651633766195759,0.09992798312955681,Any.ORAL.immunosuppression,GLYCOLYSIS_E_D,0.09992798312955681,-3.346016729748905e-6,3.918907350630572e-5
factor(Any.Biological.therapy)1,-7.994683613445374e-5,5.702278548246273e-5,-1.402015623369386,0.1622134524887254,Any.Biological.therapy,GLYCOLYSIS_E_D,0.1622134524887254,-1.917114956800807e-4,3.18178234111732e-5
Haemoglobin,-4.2881728938880184e-7,2.60294631575255e-7,-1.6474304014403942,0.10082332212334866,Haemoglobin,GLYCOLYSIS_E_D,0.10082332212334866,-9.389947672763016e-7,8.136018849869793e-8
White.Blood.Cell.Count,2.374946481370158e-6,2.1117220610424087e-6,1.1246491785939925,0.2619049807503681,White.Blood.Cell.Count,GLYCOLYSIS_E_D,0.2619049807503681,-1.764028758272963e-6,6.513921721013279e-6
factor(C.Reactive.Protein)>=10,2.9255235390199652e-5,1.4577923853814208e-5,2.0068176842990733,0.04590980479405507,C.Reactive.Protein,GLYCOLYSIS_E_D,0.1377294143821652,6.825046367238042e-7,5.78279661436755e-5
factor(C.Reactive.Protein)5-10,-1.0736204033832137e-5,1.283975069244504e-5,-0.8361691975958195,0.403905537626459,C.Reactive.Protein,GLYCOLYSIS_E_D,0.6058583064396885,-3.5902115391024416e-5,1.4429707323360141e-5
factor(C.Reactive.Protein)Unknown,6.24768275862071e-6,4.0543857743513485e-5,0.15409689916890706,0.8776650261682397,C.Reactive.Protein,GLYCOLYSIS_E_D,0.8776650261682397,-7.321827841866572e-5,8.571364393590714e-5
factor(CRP.Elevated.over.reference.range)1,1.55671842595315e-5,1.2317316437342278e-5,1.2638454438287088,0.2075430857643128,CRP.Elevated.over.reference.range,GLYCOLYSIS_E_D,0.2075430857643128,-8.574755957659365e-6,3.970912447672237e-5
Haematocrit.revised,-1.6868738181622839e-6,1.1249100032298083e-6,-1.4995633546852474,0.13511701158814177,Haematocrit.revised,GLYCOLYSIS_E_D,0.13511701158814177,-3.891697424492708e-6,5.179497881681402e-7
Erythrocyte.Sedimentation.Rate,9.764865050576789e-8,2.1160046959276083e-7,0.46147653024447066,0.6451530875809115,Erythrocyte.Sedimentation.Rate,GLYCOLYSIS_E_D,0.6451530875809115,-3.1708826989604334e-7,5.123855709075791e-7
factor(History.of.bowel.resection.surgery)1,4.3641218278028896e-5,1.2807584788600148e-5,3.4074510532909636,7.697871606516673e-4,History.of.bowel.resection.surgery,GLYCOLYSIS_E_D,7.697871606516673e-4,1.8538352092372606e-5,6.874408446368518e-5
factor(History.of.Cancer.in.last.5.years)1,-5.4431604255319136e-5,3.627221438335322e-5,-1.500641887480131,0.13477364303786463,History.of.Cancer.in.last.5.years,GLYCOLYSIS_E_D,0.13477364303786463,-1.2552514444669145e-4,1.6661935936053175e-5
factor(Disease.location)2,-6.842660227272727e-5,2.188204913925125e-5,-3.1270655612406077,0.0019873607774332537,Disease.location,HOMOSER_METSYN_PWY,0.005962082332299761,-1.1131541858565972e-4,-2.5537785959794815e-5
factor(Disease.location)3,-2.4654340769659776e-5,1.6001015743367715e-5,-1.5407984821137866,0.12470558335972083,Disease.location,HOMOSER_METSYN_PWY,0.18705837503958125,-5.601633162666049e-5,6.707650087340942e-6
factor(Disease.location)4,9.47582727272727e-5,9.524944172560203e-5,0.994843339872329,0.32083138516450277,Disease.location,HOMOSER_METSYN_PWY,0.32083138516450277,-9.193063305490726e-5,2.8144717850945265e-4
factor(Isolated.upper.disease)1,-1.288786054898817e-5,2.1045804914991954e-5,-0.61237194780835,0.5408763185871328,Isolated.upper.disease,HOMOSER_METSYN_PWY,0.5408763185871328,-5.41376381823724e-5,2.8361917084396062e-5
factor(Inflammatory)1,-3.7155855732194136e-5,1.2217244393669202e-5,-3.041263196097457,0.0026196325160622383,Inflammatory,HOMOSER_METSYN_PWY,0.0026196325160622383,-6.110165474378577e-5,-1.32100567206025e-5
factor(Stricturing)1,4.080333473684212e-5,1.503564103879309e-5,2.7137742003527774,0.007138669572893226,Stricturing,HOMOSER_METSYN_PWY,0.007138669572893226,1.1333478300807667e-5,7.027319117287658e-5
factor(Penetrating)1,2.4216490056818178e-5,1.3932070454788354e-5,1.738183146245513,0.08347187748732193,Penetrating,HOMOSER_METSYN_PWY,0.08347187748732193,-3.0903680345669937e-6,5.152334814820335e-5
factor(Perianal.disease.modifier)1,-3.063232941176469e-5,1.3495126290923849e-5,-2.269880900067343,0.024109995710341996,Perianal.disease.modifier,HOMOSER_METSYN_PWY,0.024109995710341996,-5.7082776941975437e-5,-4.181881881553947e-6
CDAI,2.489016862306871e-7,8.402496342622728e-8,2.9622349844783833,0.003374674798103708,CDAI,HOMOSER_METSYN_PWY,0.003374674798103708,8.42127579152816e-8,4.1359061454609256e-7
factor(Any.treatment.for.CD)1,5.85338758476787e-6,1.9617709744289804e-5,0.2983726266248605,0.7656791082758404,Any.treatment.for.CD,HOMOSER_METSYN_PWY,0.7656791082758404,-3.259732351404015e-5,4.4304098683575886e-5
factor(Any.Topical.Treatment)1,-4.6028329004329e-5,3.2497601823016935e-5,-1.4163607904054236,0.15797736989446254,Any.Topical.Treatment,HOMOSER_METSYN_PWY,0.15797736989446254,-1.0972362857744219e-4,1.7666970568784186e-5
factor(Any.ORAL.aminosalicilate)1,-2.8687552560646898e-5,1.9223471055163953e-5,-1.4923190759007403,0.13693987121239792,Any.ORAL.aminosalicilate,HOMOSER_METSYN_PWY,0.13693987121239792,-6.636555582876824e-5,8.990450707474452e-6
factor(Any.systemic.steroids)1,4.748879321591651e-6,2.193950130463672e-5,0.21645338495401523,0.8288197709249268,Any.systemic.steroids,HOMOSER_METSYN_PWY,0.8288197709249268,-3.825254323549632e-5,4.775030187867962e-5
factor(Any.ORAL.immunosuppression)1,7.871637362637365e-6,1.2988661899087364e-5,0.6060391304196207,0.5450663245785663,Any.ORAL.immunosuppression,HOMOSER_METSYN_PWY,0.5450663245785663,-1.7586139959573866e-5,3.33294146848486e-5
factor(Any.Biological.therapy)1,-8.052363025210084e-5,6.800207346901487e-5,-1.1841349262503211,0.23754089971420564,Any.Biological.therapy,HOMOSER_METSYN_PWY,0.23754089971420564,-2.1380769425136998e-4,5.27604337471683e-5
Haemoglobin,-8.776500908040819e-7,3.0697294438961587e-7,-2.85904704907854,0.004636076559482143,Haemoglobin,HOMOSER_METSYN_PWY,0.004636076559482143,-1.479317061807729e-6,-2.7598311980043475e-7
White.Blood.Cell.Count,4.4919021497398725e-6,2.5073584245097307e-6,1.7914878486581685,0.07452401172840885,White.Blood.Cell.Count,HOMOSER_METSYN_PWY,0.07452401172840885,-4.225203622991997e-7,9.406324661778945e-6
factor(C.Reactive.Protein)>=10,5.021862994555355e-5,1.7252484697341247e-5,2.9108056506952105,0.00394996279364505,C.Reactive.Protein,HOMOSER_METSYN_PWY,0.011849888380935151,1.6403759938764706e-5,8.40334999523424e-5
factor(C.Reactive.Protein)5-10,1.1126949902407295e-6,1.5195414968581157e-5,0.07322570607919536,0.9416885344948576,C.Reactive.Protein,HOMOSER_METSYN_PWY,0.9416885344948576,-2.8670318348178336e-5,3.089570832865979e-5
factor(C.Reactive.Protein)Unknown,-8.760606896551742e-6,4.7982297911930194e-5,-0.18257997798753878,0.8552843381056818,C.Reactive.Protein,HOMOSER_METSYN_PWY,0.9416885344948576,-1.0280591080393493e-4,8.528469701083144e-5
factor(CRP.Elevated.over.reference.range)1,2.8196508477898657e-5,1.4594238885942662e-5,1.9320300769543972,0.05456312677964108,CRP.Elevated.over.reference.range,HOMOSER_METSYN_PWY,0.05456312677964108,-4.081997385489598e-7,5.680121669434628e-5
Haematocrit.revised,-2.7430585449811725e-6,1.3446206201029599e-6,-2.0400241554908862,0.0425057974662147,Haematocrit.revised,HOMOSER_METSYN_PWY,0.0425057974662147,-5.3785149603829736e-6,-1.0760212957937099e-7
Erythrocyte.Sedimentation.Rate,1.437254999995658e-7,2.467591521547044e-7,0.5824525605010097,0.5611727742424155,Erythrocyte.Sedimentation.Rate,HOMOSER_METSYN_PWY,0.5611727742424155,-3.3992243822365475e-7,6.273734382227863e-7
factor(History.of.bowel.resection.surgery)1,6.011349928343071e-5,1.5129610703958246e-5,3.9732350329214796,9.401809420318188e-5,History.of.bowel.resection.surgery,HOMOSER_METSYN_PWY,9.401809420318188e-5,3.045946230367255e-5,8.976753626318887e-5
factor(History.of.Cancer.in.last.5.years)1,-4.7462808510638275e-5,4.33000882243046e-5,-1.0961365312876457,0.2741269357299814,History.of.Cancer.in.last.5.years,HOMOSER_METSYN_PWY,0.2741269357299814,-1.323309814302753e-4,3.7405364408998736e-5
factor(Disease.location)2,-8.184756250000002e-5,2.6826399830845096e-5,-3.0510080747358197,0.0025414682989203987,Disease.location,MET_SAM_PWY,0.007624404896761196,-1.344273061684564e-4,-2.9267818831543636e-5
factor(Disease.location)3,-2.8590726993865016e-5,1.9616519609274458e-5,-1.4574821407334488,0.14631267968489456,Disease.location,MET_SAM_PWY,0.21946901952734182,-6.703910542804296e-5,9.857651440312922e-6
factor(Disease.location)4,1.1029449999999995e-4,1.1677149571940012e-4,0.9445327330998288,0.34586346759084574,Disease.location,MET_SAM_PWY,0.34586346759084574,-1.1857763161002428e-4,3.3916663161002417e-4
factor(Isolated.upper.disease)1,-8.964979362853125e-6,2.57839980473634e-5,-0.347695471679182,0.7283761976591226,Isolated.upper.disease,MET_SAM_PWY,0.7283761976591226,-5.950161553568538e-5,4.157165680997914e-5
factor(Inflammatory)1,-5.003256278450874e-5,1.4898846426745778e-5,-3.3581501111852794,9.135231567844805e-4,Inflammatory,MET_SAM_PWY,9.135231567844805e-4,-7.923430178093047e-5,-2.0830823788087013e-5
factor(Stricturing)1,4.6040004210526316e-5,1.845382777200506e-5,2.4948755769992723,0.013279148157611245,Stricturing,MET_SAM_PWY,0.013279148157611245,9.8705017773964e-6,8.220950664365623e-5
factor(Penetrating)1,3.470397585227273e-5,1.7019517336704784e-5,2.0390693323264304,0.042548134310018706,Penetrating,MET_SAM_PWY,0.042548134310018706,1.3457218723313553e-6,6.80622298322141e-5
factor(Perianal.disease.modifier)1,-3.5332050420168074e-5,1.6544711969160652e-5,-2.1355494423853996,0.033737429405370535,Perianal.disease.modifier,MET_SAM_PWY,0.033737429405370535,-6.775968587972294e-5,-2.9044149606131982e-6
CDAI,2.7944644140140604e-7,1.0399484810289943e-7,2.687118126514336,0.0077334624473447315,CDAI,MET_SAM_PWY,0.0077334624473447315,7.561653911972316e-8,4.832763436830889e-7
factor(Any.treatment.for.CD)1,-2.254937923839329e-6,2.402561955822275e-5,-0.09385555774637987,0.9253028615934054,Any.treatment.for.CD,MET_SAM_PWY,0.9253028615934054,-4.9345152257955914e-5,4.483527641027726e-5
factor(Any.Topical.Treatment)1,-5.539066666666665e-5,3.9798517856701695e-5,-1.391777122608082,0.1652892157074002,Any.Topical.Treatment,MET_SAM_PWY,0.1652892157074002,-1.3339576166580196e-4,2.2614428332468666e-5
factor(Any.ORAL.aminosalicilate)1,-4.062142048517519e-5,2.3501661061609337e-5,-1.7284489117040112,0.08520470247917544,Any.ORAL.aminosalicilate,MET_SAM_PWY,0.08520470247917544,-8.66846761659295e-5,5.44183519557911e-6
factor(Any.systemic.steroids)1,-7.495290280495778e-7,2.6867168661016806e-5,-0.02789758152436489,0.977767215450271,Any.systemic.steroids,MET_SAM_PWY,0.977767215450271,-5.3409179603642515e-5,5.1910121547543355e-5
factor(Any.ORAL.immunosuppression)1,1.7465465201465203e-5,1.587636236704784e-5,1.1000923761803034,0.27240332690352276,Any.ORAL.immunosuppression,MET_SAM_PWY,0.27240332690352276,-1.3652205037948558e-5,4.858313544087896e-5
factor(Any.Biological.therapy)1,-1.1082169747899158e-4,8.320284987715692e-5,-1.3319459326526906,0.18415204957571646,Any.Biological.therapy,MET_SAM_PWY,0.18415204957571646,-2.7389928323821915e-4,5.2255888280235995e-5
Haemoglobin,-1.04988088950739e-6,3.754980220422583e-7,-2.7959691606291264,0.005608068617235377,Haemoglobin,MET_SAM_PWY,0.005608068617235377,-1.7858570127102162e-6,-3.1390476630456383e-7
White.Blood.Cell.Count,4.990517013524954e-6,3.068769768849562e-6,1.626227247212432,0.10526470761583537,White.Blood.Cell.Count,MET_SAM_PWY,0.10526470761583537,-1.0242717334201871e-6,1.1005305760470095e-5
factor(C.Reactive.Protein)>=10,5.137242196007259e-5,2.124886843393355e-5,2.4176544798043453,0.016379692034910104,C.Reactive.Protein,MET_SAM_PWY,0.04913907610473031,9.72463982956283e-6,9.302020409058235e-5
factor(C.Reactive.Protein)5-10,5.895992192583117e-7,1.8715296905388065e-5,0.031503599554895026,0.9748945479191694,C.Reactive.Protein,MET_SAM_PWY,0.9748945479191694,-3.60923827153023e-5,3.727158115381892e-5
factor(C.Reactive.Protein)Unknown,3.207698275862037e-6,5.909696796575241e-5,0.05427855922694624,0.9567591516894054,C.Reactive.Protein,MET_SAM_PWY,0.9748945479191694,-1.1262235893701267e-4,1.1903775548873676e-4
factor(CRP.Elevated.over.reference.range)1,2.7631795844359503e-5,1.7913142042220934e-5,1.5425432221344466,0.12429288340985843,CRP.Elevated.over.reference.range,MET_SAM_PWY,0.12429288340985843,-7.477962558393529e-6,6.274155424711253e-5
Haematocrit.revised,-3.3841708830383842e-6,1.644451718907473e-6,-2.057932649604776,0.040738801700569593,Haematocrit.revised,MET_SAM_PWY,0.040738801700569593,-6.607296252097032e-6,-1.6104551397973723e-7
