feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Eggerthella_lenta	Region	MC	0.295437532141505	0.0387837245400406	479	368	1.40164759649966e-13	1.5899939922793e-12
Bacteroides_uniformis	Region	MC	-0.311610713482118	0.040989823341455	479	349	1.55894128445602e-13	1.71483541290163e-12
Leuconostoc_citreum	Region	MC	0.0536559998398694	0.00707208064317445	479	137	1.73019871836716e-13	1.84724157284494e-12
Actinomyces_bouchesdurhonensis	Region	MC	0.0525977239322175	0.00716643816623379	479	131	9.31159883182875e-13	9.65745821701096e-12
Actinomyces_sp_ICM47	Region	MC	0.0701425122672649	0.00967075018731413	479	364	1.65861065416003e-12	1.67243240961136e-11
Actinomyces_sp_oral_taxon_448	Region	MC	0.0241045692025876	0.00336880358428756	479	162	3.16878531262038e-12	3.10883532021946e-11
Lachnospiraceae_bacterium_OF09_6	Region	MC	0.0288235959537877	0.00404138619313068	479	88	3.68912536072104e-12	3.52408554195194e-11
Streptococcus_sanguinis	Region	MC	0.087609712302366	0.0123252453044039	479	333	4.31667004020829e-12	4.01782365280926e-11
Peptostreptococcus_stomatis	Region	MC	0.0434435126841873	0.00611685164967177	479	180	4.48623636202815e-12	4.05713861731799e-11
Blautia_stercoris	Region	MC	0.231612628850579	0.0326259794938436	479	144	4.58244306639222e-12	4.05713861731799e-11
Bilophila_wadsworthia	Region	MC	-0.169432425988633	0.0240667329441665	479	308	6.72933784323429e-12	5.6301558997866e-11
Streptococcus_parasanguinis	Region	MC	0.279772000999972	0.0397519145455974	479	403	6.82443139368073e-12	5.6301558997866e-11
Scardovia_wiggsiae	Region	MC	0.031298954205752	0.00444317894257661	479	132	6.54969148254096e-12	5.6301558997866e-11
Actinomyces_graevenitzii	Region	MC	0.054752422852464	0.00780012524907015	479	252	7.69649838252194e-12	6.20850869523437e-11
Gemella_sanguinis	Region	MC	0.0710015808049127	0.0101789025259846	479	336	1.02354514430023e-11	8.07710624741269e-11
Streptococcus_cristatus	Region	MC	0.0499221231664271	0.00717935351821924	479	196	1.17798068053267e-11	9.09802100070974e-11
Eubacterium_rectale	Region	MC	-0.582944149932131	0.0839145590381647	479	317	1.22981685398216e-11	9.30048995824012e-11
Roseburia_faecis	Region	MC	-0.349070490984469	0.0503668272725264	479	251	1.36578864600839e-11	1.01179852755316e-10
Ruminococcus_sp_NSJ_13	Region	MC	0.0667695589784175	0.0100106598946483	479	109	7.10919215787172e-11	5.16127350661487e-10
Streptococcus_vestibularis	Region	MC	0.105403413569842	0.0158843219933858	479	239	8.79184398417275e-11	6.25772424755825e-10
Weissella_cibaria	Region	MC	0.0901203994785907	0.0136179201061716	479	122	9.82430222468801e-11	6.85811866838798e-10
Turicibacter_bilis	Region	MC	0.0554473014673453	0.00838527346204467	479	186	1.01531714560074e-10	6.92995659124936e-10
Streptococcus_infantis	Region	MC	0.0669249681425274	0.0101293506285773	479	276	1.04999342291657e-10	6.92995659124936e-10
Mediterraneibacter_sp_gm002	Region	MC	0.145667689945433	0.0220413806198799	479	92	1.03840864279897e-10	6.92995659124936e-10
Streptococcus_gordonii	Region	MC	0.0683458956255439	0.0103547953508814	479	223	1.09389260921592e-10	7.09076816331032e-10
Bifidobacterium_adolescentis	Region	MC	-0.496700676587871	0.0754395190628251	479	183	1.20985946272518e-10	7.70489447314458e-10
GGB79734_SGB15291	Region	MC	0.253689729887441	0.0388391750534826	479	203	1.66870258989785e-10	1.04437765540159e-09
Phascolarctobacterium_faecium	Region	MC	-0.310035803412948	0.0478251540443382	479	237	2.25275639280109e-10	1.38601791624881e-09
Dorea_longicatena	Region	MC	-0.376441650584476	0.058134225011342	479	350	2.35524953972234e-10	1.42492597153202e-09
Neobittarella_massiliensis	Region	MC	0.015585355640204	0.00245228853148088	479	173	4.8621270213418e-10	2.89336411270012e-09
Faecalibacterium_prausnitzii	Region	MC	-0.483111239429423	0.0768860867069564	479	367	7.47170602336118e-10	4.3745633652905e-09
Solobacterium_SGB6829	Region	MC	0.0315324142914513	0.00504415607214504	479	224	9.0434459570784e-10	5.21074743241184e-09
Alistipes_putredinis	Region	MC	-0.204868512055829	0.0331574776456071	479	240	1.38718300531935e-09	7.86792860829569e-09
Faecalibacillus_intestinalis	Region	MC	0.307885767461505	0.0501861288774813	479	317	1.79175513486961e-09	1.00062632916564e-08
Clostridium_SGB6179	Region	MC	0.128816641170624	0.0212570864153057	479	153	2.76739562043394e-09	1.49935016450376e-08
Phocaeicola_vulgatus	Region	MC	-0.280486848788352	0.0462756973503656	479	345	2.74711722379531e-09	1.49935016450376e-08
Escherichia_coli	Region	MC	0.599086211339954	0.0996690363567327	479	424	3.67245726978126e-09	1.96044410136852e-08
Streptococcus_rubneri	Region	MC	0.0803960710564143	0.0134287946410826	479	148	4.21126122896133e-09	2.21548960306226e-08
Oscillibacter_sp_ER4	Region	MC	-0.213715223127534	0.0359182817427818	479	182	5.19439484197815e-09	2.69366475376867e-08
Fusicatenibacter_saccharivorans	Region	MC	-0.362738702407349	0.0617809282024442	479	370	8.10575231227391e-09	4.14420857655694e-08
Weissella_confusa	Region	MC	0.0825303133946274	0.0140681129383638	479	142	8.33173809106376e-09	4.20058462091131e-08
Enterococcus_SGB6173	Region	MC	0.03719922406626	0.00650440190829394	479	111	1.89201665429983e-08	9.40824719877862e-08
Streptococcus_mutans	Region	MC	0.0588848360048375	0.0104174836241628	479	196	2.72516868735111e-08	1.33680572095737e-07
Gemella_morbillorum	Region	MC	0.0460558843748151	0.0082043769552361	479	200	3.36768870763645e-08	1.62996133449604e-07
Granulicatella_adiacens	Region	MC	0.0433708354280733	0.0077788017886358	479	168	4.13730200144082e-08	1.97610608753029e-07
Lachnospiraceae_bacterium_NSJ_29	Region	MC	0.0192521490897527	0.003459458488163	479	276	4.37673377425398e-08	2.06331735071974e-07
Blautia_faecicola	Region	MC	0.101886594623293	0.0183474081795986	479	88	4.66580439320555e-08	2.17139358299181e-07
Clostridium_fessum	Region	MC	-0.134155149478864	0.0241941867462747	479	273	4.87733591346952e-08	2.2411049830246e-07
Clostridiales_Family_XIII_bacterium_BX16	Region	MC	0.0564911248307263	0.0102909187978451	479	218	6.5627921524504e-08	2.97786693917437e-07
GGB51959_SGB72479	Region	MC	0.0224421416935333	0.00411361942210963	479	104	7.8550025848907e-08	3.52020486211768e-07
Lachnospiraceae_bacterium_NSJ_46	Region	MC	0.030200139096582	0.00553908380567875	479	86	7.99688671283055e-08	3.54008521555791e-07
Dysosmobacter_welbionis	Region	MC	-0.0683678829699644	0.0125646804433464	479	242	8.47222990403126e-08	3.70532464477512e-07
Blautia_sp_Marseille_P3087	Region	MC	0.10866188487785	0.0202482756061512	479	224	1.25523626662275e-07	5.42441386647688e-07
Firmicutes_bacterium_AF16_15	Region	MC	-0.171152693058569	0.0322097393860638	479	258	1.65205113762887e-07	7.05523015246213e-07
Anaerobutyricum_hallii	Region	MC	0.302295879212632	0.0569682122477463	479	309	1.71570158670401e-07	7.24185669736691e-07
Actinomyces_SGB17163	Region	MC	0.0519342593487985	0.00988633835541479	479	205	2.25786127492277e-07	9.4207315264019e-07
Ruminococcus_sp_AF41_9	Region	MC	0.137859560538507	0.0263811598958173	479	139	2.59880105674577e-07	1.07200543590763e-06
Agathobaculum_butyriciproducens	Region	MC	-0.175463826536583	0.033977798501129	479	369	3.55531257316635e-07	1.45008816186448e-06
Dialister_hominis	Region	MC	-0.270068766806299	0.0530462402246662	479	93	5.13030055200172e-07	2.0692212226407e-06
Ruminococcus_bicirculans	Region	MC	-0.155130363348836	0.0306819643762615	479	193	6.11248356357905e-07	2.43632234771008e-06
Parabacteroides_merdae	Region	MC	-0.0981135662748114	0.0194128984109126	479	216	6.17470126692362e-07	2.43632234771008e-06
GGB41458_SGB58520	Region	MC	0.0241103031892329	0.00479151792839281	479	71	6.89280508593218e-07	2.69041746902514e-06
Flavonifractor_plautii	Region	MC	-0.109871956861632	0.0218784775388364	479	314	7.24083724789705e-07	2.76676202209119e-06
Blautia_SGB4815	Region	MC	0.10187430637235	0.0202843664189192	479	276	7.2269960433505e-07	2.76676202209119e-06
Lancefieldella_parvula	Region	MC	0.0541349769026738	0.0108015981681795	479	223	7.61377029232525e-07	2.87895689178548e-06
Turicibacter_sanguinis	Region	MC	0.0256662798237102	0.0052207998601417	479	90	1.21604707883236e-06	4.55077411975408e-06
Eubacteriaceae_bacterium	Region	MC	0.102814932630446	0.0209752129570661	479	234	1.3042113313565e-06	4.83090523757559e-06
Lawsonibacter_asaccharolyticus	Region	MC	-0.0469833910739991	0.00961507907945124	479	202	1.40451191923019e-06	5.14987703717737e-06
Parabacteroides_distasonis	Region	MC	-0.165647337451906	0.0348603961702868	479	341	2.67326577413038e-06	9.70395476009329e-06
Roseburia_intestinalis	Region	MC	-0.122378914904661	0.0259125074638914	479	193	3.06398522754421e-06	1.10121449267183e-05
Actinomyces_naeslundii	Region	MC	0.0464085298477798	0.00985305062156248	479	240	3.25226209872366e-06	1.15742268807518e-05
Coprococcus_eutactus	Region	MC	-0.174233828892382	0.037078754936744	479	137	3.42494214092816e-06	1.20704271568633e-05
Christensenella_hongkongensis	Region	MC	0.0132295220036803	0.00283950763793292	479	145	4.12571195937461e-06	1.44003215505095e-05
Anaerotignum_faecicola	Region	MC	-0.0509785664324988	0.0114076342146834	479	180	9.83542413842191e-06	3.40024663071158e-05
Roseburia_hominis	Region	MC	-0.0944150105139708	0.0211661106448268	479	232	1.02010331657473e-05	3.49337267845874e-05
Streptococcus_equinus	Region	MC	0.0630936669940396	0.0142887096623362	479	88	1.24704142518971e-05	4.230617171438e-05
GGB3109_SGB4119	Region	MC	0.0239057203242062	0.0054347474937091	479	95	1.34437280366632e-05	4.51858636787845e-05
Phocaeicola_dorei	Region	MC	-0.154812864604012	0.0355142517671979	479	188	1.6002303001334e-05	5.32920732980207e-05
Raoultibacter_timonensis	Region	MC	0.0228616195881819	0.0052686446934193	479	118	1.74684065506158e-05	5.76457416170322e-05
Clostridium_perfringens	Region	MC	0.0558722062165316	0.0129351064305909	479	90	1.90431823907606e-05	6.22763532238387e-05
Evtepia_gabavorous	Region	MC	-0.10803226266411	0.0250744422099773	479	182	1.99744097987981e-05	6.4165581920033e-05
GGB4456_SGB6141	Region	MC	0.0226573878819399	0.00525754438236789	479	119	1.98843335045638e-05	6.4165581920033e-05
GGB3653_SGB4964	Region	MC	-0.0681511038768778	0.0159280563954028	479	149	2.27286252136709e-05	7.23727276540574e-05
Eubacterium_ventriosum	Region	MC	-0.0887359851984	0.0207598745809475	479	230	2.31535225877995e-05	7.30845973858365e-05
Bittarella_massiliensis	Region	MC	0.0112988532556006	0.00267956685217025	479	190	2.96720787314529e-05	9.20595263206617e-05
Christensenellaceae_bacterium_NSJ_63	Region	MC	0.0103745118949905	0.00246022111246716	479	163	2.96428451078353e-05	9.20595263206617e-05
Enterococcus_faecalis	Region	MC	0.199491012195009	0.0475133630121046	479	128	3.20453997306667e-05	9.85803398494237e-05
Collinsella_SGB4121	Region	MC	-0.0319542058811363	0.00765694560619694	479	239	3.56948123258704e-05	0.00010888417541421
Bacteroides_ovatus	Region	MC	-0.0691617268268528	0.0168131120615323	479	267	4.58896383142062e-05	0.000138816155900474
Bifidobacterium_dentium	Region	MC	0.0688802703041083	0.0168861743545421	479	132	5.29827370695088e-05	0.000157645357018293
GGB51647_SGB4348	Region	MC	-0.230642674297065	0.056540155308104	479	106	5.2943265501076e-05	0.000157645357018293
Acidaminococcus_intestini	Region	MC	-0.129461801576838	0.0319468682240663	479	78	5.91773745081156e-05	0.000174645422328829
Coprobacillus_cateniformis	Region	MC	0.019879489246197	0.00495116916582784	479	106	6.89987351259803e-05	0.000201988232667184
Actinomyces_sp_HMSC035G02	Region	MC	0.047720202636555	0.011896170521922	479	162	7.00583955184558e-05	0.000203449580585596
GGB80011_SGB15265	Region	MC	-0.137081507687284	0.0346325495254399	479	148	8.70248739246807e-05	0.00025071451773539
Roseburia_inulinivorans	Region	MC	-0.127002616169051	0.0324335515579634	479	312	0.000103253467097347	0.000295126051624699
Clostridium_sp_AF36_4	Region	MC	-0.0678630953167256	0.0173859234969645	479	132	0.000108536502425508	0.000307802737347339
Waltera_intestinalis	Region	MC	-0.10666669064605	0.0277551254014557	479	196	0.000137913285134115	0.000388081569795999
Erysipelatoclostridium_ramosum	Region	MC	0.173846931249542	0.0456078482734734	479	274	0.000156048187960491	0.000432592787869182
Dysosmobacter_sp_BX15	Region	MC	-0.0546800694477355	0.0143454437937525	479	162	0.000156114752647005	0.000432592787869182
GGB9787_SGB15410	Region	MC	0.0185141245184212	0.00488081596743127	479	70	0.000167801164919647	0.00046145320352903
Clostridium_leptum	Region	MC	-0.0807220825276926	0.0215759159040039	479	279	0.000205348128357914	0.00055521554015598
Dorea_sp_AF36_15AT	Region	MC	0.064659457133568	0.017289196628885	479	258	0.000206485118239827	0.00055521554015598
Lactonifactor_sp_BIOML_A6	Region	MC	0.016853543566209	0.00450395243960761	479	152	0.000204840514488302	0.00055521554015598
Clostridium_sp_AM22_11AC	Region	MC	-0.0591716606678046	0.0160513107921645	479	226	0.000253562520636846	0.000676788198464523
Clostridium_sp_AF34_10BH	Region	MC	-0.0779107309387675	0.0214571753148813	479	245	0.000312897683415967	0.000829064664817489
Enterococcus_avium	Region	MC	0.101522086235489	0.0280213347888593	479	74	0.000322420185536814	0.000848105270651186
Dialister_invisus	Region	MC	-0.259509478763279	0.0718684663002985	479	133	0.000337461850729786	0.000881285264855486
Clostridium_saudiense	Region	MC	0.0257310019177281	0.0072868173907166	479	137	0.000453902685336407	0.00117690481983654
Enterococcus_faecium	Region	MC	0.0991568847579502	0.0284069309557823	479	117	0.000526719203868486	0.00135602178017206
Sanguibacter_SGB15121	Region	MC	-0.0675940452457003	0.0195682586002745	479	80	0.000601004236040508	0.00153636998368102
Clostridium_SGB4750	Region	MC	-0.063451204051735	0.0185478457039428	479	213	0.000677661239373135	0.00172021699225488
Lactococcus_petauri	Region	MC	0.0255660836616944	0.00753322562225541	479	90	0.00074681553149163	0.00188259748563515
Actinomyces_sp_ph3	Region	MC	0.0367667886105621	0.0109186205583707	479	174	0.000820341129895023	0.00205368158725444
Ruminococcaceae_bacterium_AM28_23LB	Region	MC	0.00917836392502352	0.00276857463352184	479	69	0.000985586399736707	0.00245046481578373
Coprococcus_SGB4669	Region	MC	0.0164031786089889	0.00497698284646728	479	113	0.00105453266922045	0.00260405006072804
Clostridium_sp_1001270J_160509_D11	Region	MC	0.0178869610243432	0.00545327827792905	479	81	0.0011138875921502	0.00272484702640418
Megasphaera_sp_NM10	Region	MC	-0.178839062524897	0.0545431432777679	479	75	0.00111846337998408	0.00272484702640418
Faecalibacterium_SGB15346	Region	MC	-0.0821027127832337	0.0257547786580753	479	252	0.00152744300872479	0.00369641208111399
GGB51441_SGB71759	Region	MC	0.0127674048771706	0.00404206370081948	479	178	0.00168567851574865	0.00405232649812423
GGB9561_SGB14972	Region	MC	0.0147991615404124	0.0046980968338904	479	90	0.00173505106495083	0.00414357589853388
Bacteroides_caccae	Region	MC	-0.0668181926675533	0.0217437042132061	479	211	0.0022405518465843	0.00528130078123441
GGB3304_SGB4367	Region	MC	-0.110019843839773	0.0357962215803216	479	67	0.00223677105263085	0.00528130078123441
Parvimonas_micra	Region	MC	0.0282290293033809	0.00928659705771	479	177	0.00249778907159796	0.00584966085800039
Negativibacillus_massiliensis	Region	MC	-0.0451000218545209	0.0148581295926109	479	110	0.00253367558127278	0.00589566817950013
Phascolarctobacterium_SGB4573	Region	MC	-0.0828880150633126	0.0274910551994527	479	83	0.00270599553695471	0.00625653745168509
Lachnospira_sp_NSJ_43	Region	MC	0.0272914314587734	0.00905840058178882	479	123	0.00272583640081588	0.0062625228702289
Parasutterella_excrementihominis	Region	MC	-0.0402454431663639	0.0135242059396636	479	165	0.00307056036878607	0.00701014725703989
GGB9766_SGB15383	Region	MC	0.0112475235570785	0.00382727177638601	479	62	0.00345476361160557	0.00783799494383014
GGB2980_SGB3962	Region	MC	0.0166892570446876	0.00570832634369567	479	109	0.0036238537219782	0.00817055218060924
Bacteroides_xylanisolvens	Region	MC	-0.0550107884161091	0.0188317590546067	479	212	0.00365251616282224	0.00818434177224985
Anaerobutyricum_soehngenii	Region	MC	0.137027750173604	0.0474626263432222	479	271	0.00406506523090894	0.00905287533018371
Clostridium_sp_AT4	Region	MC	-0.0513007004151066	0.0178259688030256	479	126	0.00418343735484092	0.00925968146223935
GGB3363_SGB4447	Region	MC	-0.0691628050828524	0.0242093250219126	479	79	0.00446533293830751	0.00982373246427651
Collinsella_SGB14861	Region	MC	-0.0795785499131823	0.0280782915344876	479	180	0.00478942553501946	0.0104732618627233
Limosilactobacillus_mucosae	Region	MC	0.0911740354773865	0.0322847529411005	479	71	0.00494049141850485	0.0107389124845345
Bacteroides_thetaiotaomicron	Region	MC	-0.0418611720749378	0.0148702219762375	479	278	0.00507797254960992	0.0109720478304071
Streptococcus_thermophilus	Region	MC	0.111601933225973	0.0399496555246727	479	257	0.00542280436028706	0.0116477987146994
Gemmiger_formicilis	Region	MC	0.216539476497822	0.0775908610745762	479	263	0.00546880431059202	0.01167750567497
GGB9635_SGB15106	Region	MC	-0.0799944720246042	0.0287785849256889	479	62	0.00565668564843481	0.0120080519905371
Phocea_massiliensis	Region	MC	0.00762970095009818	0.00275095736962964	479	146	0.00576350870498108	0.0121636840692333
Gordonibacter_urolithinfaciens	Region	MC	0.0127729262554294	0.00461375067273445	479	81	0.0058516637755736	0.0122506473660519
GGB9759_SGB15370	Region	MC	0.0121738885247875	0.00439921533508271	479	85	0.0058722111341406	0.0122506473660519
Clostridium_sp_AM33_3	Region	MC	0.00866166573659712	0.00316207375901656	479	112	0.00638885414950191	0.0132523088929668
Faecalicatena_contorta	Region	MC	0.00975665506848956	0.00359673907838922	479	146	0.00691625374445143	0.0142647733479311
Anaerostipes_hadrus	Region	MC	-0.170063783592695	0.0640703593762323	479	408	0.00821214530358963	0.0168418573175313
GGB35068_SGB47850	Region	MC	0.0263695204795389	0.0100008859099322	479	131	0.00864427732719047	0.0176284981447761
Solobacterium_moorei	Region	MC	0.0209510442697717	0.00796735962902403	479	114	0.00882442481187053	0.0178953419369218
GGB2982_SGB3964	Region	MC	-0.0146097010936333	0.00557343605156828	479	115	0.00903900320987183	0.0182286564732415
Lactococcus_lactis	Region	MC	0.0328245139877549	0.0125444125516917	479	190	0.00916113129065567	0.0183166976076452
GGB9758_SGB15368	Region	MC	-0.103472328676113	0.0395851578184151	479	137	0.00923403763691203	0.0183166976076452
Gemmiger_SGB15295	Region	MC	0.0850699394974602	0.032536425632922	479	59	0.00921570450356461	0.0183166976076452
Phocaeicola_coprocola	Region	MC	0.023080219595637	0.00889693257651159	479	75	0.00977344380018694	0.0192813048884123
Clostridiaceae_bacterium_Marseille_Q4143	Region	MC	0.00757377971651857	0.0029758554910412	479	118	0.0112392235436076	0.0219706724051548
Bacteroides_stercoris	Region	MC	-0.0407246815969149	0.0160050161670375	479	171	0.0112576999100793	0.0219706724051548
Roseburia_sp_AF02_12	Region	MC	-0.0580593044724568	0.0228681048841397	479	134	0.0114375774048267	0.0222023561387813
Barnesiella_intestinihominis	Region	MC	-0.0338847749068552	0.0134983546155745	479	132	0.0123931404620723	0.0239293084453844
Ruthenibacterium_lactatiformans	Region	MC	-0.079957897073627	0.0319577928308292	479	380	0.0126837264357184	0.0243608079162211
Eubacterium_ramulus	Region	MC	-0.0542172008878602	0.0218349019880147	479	287	0.013368877656443	0.0255415925752042
Clostridiaceae_bacterium	Region	MC	-0.120885654177677	0.0489662793569683	479	384	0.013907908880204	0.0264323085000735
Olsenella_sp_AF16_14LB	Region	MC	-0.0374222949397935	0.0152477076987203	479	59	0.0144726208920838	0.027362298874096
Phocaeicola_massiliensis	Region	MC	-0.0361010836541458	0.0147245243090844	479	110	0.0145732299094129	0.0274097536638181
Coprococcus_catus	Region	MC	0.0412805480316086	0.0170408721012318	479	262	0.0157880759957533	0.0295416061157652
Clostridium_scindens	Region	MC	-0.0452124294085601	0.0187956242566783	479	212	0.0165311169279345	0.0307733099735397
Bifidobacterium_pseudocatenulatum	Region	MC	0.192880787079472	0.0808700233065775	479	232	0.0174653831663828	0.0321868200676786
Clostridiales_bacterium	Region	MC	-0.0231715531206615	0.00971545269519861	479	159	0.0174677783838366	0.0321868200676786
GGB9713_SGB15249	Region	MC	-0.0403982926214653	0.0169721737020674	479	93	0.0176920394522036	0.0324354056623732
Desulfovibrio_piger	Region	MC	-0.0308982929661917	0.013041218704066	479	59	0.0182200085220984	0.03323549293227
Enterocloster_bolteae	Region	MC	-0.0664158027387368	0.028373169663333	479	258	0.0196537371158644	0.0356715328652938
GGB2987_SGB3969	Region	MC	0.00784646161827439	0.00337430402334345	479	65	0.0204714360082916	0.0369708023433326
GGB3363_SGB4448	Region	MC	-0.0480873099519812	0.0209644251541642	479	78	0.0222383154520988	0.0399629134114449
GGB52130_SGB14966	Region	MC	0.00704774743714478	0.00311717914727839	479	108	0.0242128691610603	0.0432969039678074
Clostridium_symbiosum	Region	MC	-0.0283100456694823	0.012856350071665	479	161	0.0281411708791822	0.0498304635567958
Dorea_formicigenerans	Region	MC	0.0774537044049749	0.0351628362832928	479	335	0.0280923790720477	0.0498304635567958
Alistipes_onderdonkii	Region	MC	-0.0527070763372899	0.0240294694784488	479	201	0.0287579650935609	0.0506754433444787
Bacteroides_finegoldii	Region	MC	0.00964253999689246	0.00441144402315929	479	85	0.0293156313011484	0.051161414241908
Phocaeicola_plebeius	Region	MC	0.0239121864303058	0.0109327596761276	479	112	0.0292123901344258	0.051161414241908
Eubacterium_sp_AF16_48	Region	MC	0.020278629658186	0.0093225183767132	479	85	0.0301032409617931	0.0522845764073249
Hydrogeniiclostidium_mannosilyticum	Region	MC	0.00702899216441055	0.00323705494483407	479	105	0.0303919524018847	0.0525346605804007
GGB9719_SGB15272	Region	MC	-0.0326263198869334	0.0150879558283288	479	164	0.0310830926414258	0.0534747044020738
GGB33469_SGB15236	Region	MC	-0.0401751976629043	0.0186456474239767	479	82	0.0316876863377984	0.054257689342551
Bacteroides_fragilis	Region	MC	-0.0710209122174866	0.0335408209494362	479	225	0.0347387663348965	0.0589260382222777
Anaeromassilibacillus_sp_An250	Region	MC	-0.0116379418350657	0.0054916194142405	479	163	0.0345880470170368	0.0589260382222777
GGB9512_SGB14909	Region	MC	-0.0281802085579137	0.0135949539874837	479	63	0.0387233072784196	0.065379351358448
Blautia_caecimuris	Region	MC	-0.0919104188613217	0.0446072656686603	479	167	0.0398986126109769	0.0670518350823361
Alistipes_communis	Region	MC	-0.0182241208170107	0.00887837394928705	479	127	0.040652373785262	0.0680037404794936
Mogibacterium_sp_NSJ_24	Region	MC	0.0170708662877591	0.00832434067394549	479	128	0.040840367589841	0.0680048322711572
Clostridium_butyricum	Region	MC	0.0602968083020314	0.0297662797358599	479	339	0.0433543137471196	0.071861259772623
Akkermansia_muciniphila	Region	MC	-0.156407526756743	0.0774616568760902	479	164	0.0440293849828883	0.0726484852217657
GGB2998_SGB3988	Region	MC	0.0060945580928389	0.00302467320368586	479	96	0.0444706918766438	0.0727403851098372
Prevotella_copri_clade_A	Region	MC	-0.056767187884293	0.0281750493186955	479	80	0.0444858553564294	0.0727403851098372
GGB9699_SGB15216	Region	MC	-0.0277886784757449	0.0143478422491229	479	195	0.0533618833193307	0.0868626172417804
GGB9522_SGB14921	Region	MC	0.00633370605695845	0.00328507170888935	479	95	0.0544450733278042	0.0882301857946113
Adlercreutzia_equolifaciens	Region	MC	0.0576146432859011	0.0301779823652602	479	261	0.0568409809613973	0.0915690739815583
Amedibacillus_dolichus	Region	MC	0.0234749725446368	0.0123043710790516	479	83	0.05700994688659	0.0915690739815583
